,Aatrox,Akali,Alistar,Amumu,Annie,AurelionSol,Bard,Blitzcrank,Brand,Braum,Camille,Cassiopeia,Chogath,Corki,Darius,Diana,DrMundo,Ekko,Fiddlesticks,Galio,Garen,Gragas,Hecarim,Heimerdinger,Irelia,Janna,Jax,Jayce,Karma,Karthus,Kayle,Kayn,Kennen,Kindred,Kled,KogMaw,LeeSin,Leona,Lulu,Lux,Malphite,Malzahar,Maokai,MasterYi,MonkeyKing,Mordekaiser,Morgana,Nami,Nasus,Nautilus,Nunu,Olaf,Ornn,Pantheon,Poppy,Pyke,Quinn,Rakan,Rammus,Renekton,Rengar,Riven,Ryze,Shen,Shyvana,Singed,Sion,Sona,Soraka,TahmKench,Taliyah,Taric,Teemo,Thresh,Trundle,Tryndamere,Veigar,Velkoz,Viktor,Vladimir,Volibear,Xerath,Yasuo,Zac,Ziggs,Zilean,Zoe,Zyra,Ahri,Shaco,Syndra,TwistedFate,Azir,Elise,Graves,Katarina,Lissandra,Sejuani,Talon,Urgot,Warwick,Zed,Anivia,Fizz,JarvanIV,Nidalee,Orianna,Skarner,Vi,Ashe,Gangplank,Gnar,Ivern,Kassadin,Khazix,Nocturne,RekSai,Rumble,Swain,Twitch,Udyr,Illaoi,Caitlyn,Kalista,MissFortune,Varus,Vayne,Draven,Ezreal,Jinx,Sivir,Tristana,Evelynn,Fiora,Yorick,Jhin,Lucian,Xayah,XinZhao,Kaisa,Leblanc
Ornn,0.46260193147978057,0.07320245648098722,0.1292685981464472,0.46260193147978057,-0.5373980685202194,-0.055808105995172164,-0.1373980685202194,-0.20406473518688611,-0.10882663994879088,-0.1373980685202194,0.008611399444163281,0.08007735324470411,-0.03065960337804738,0.46260193147978057,0.19364418004151795,-0.5373980685202194,-0.5373980685202194,0.11977193813131293,0.21260193147978057,0.020686466671476,-0.04251505010365833,0.1292685981464472,0.25193137867583204,0.46260193147978057,-0.055808105995172164,-0.5373980685202194,0.46260193147978057,0.46260193147978057,0.46260193147978057,-0.01836897580499608,-0.5373980685202194,0.24419189400482788,-0.5373980685202194,-0.5373980685202194,-0.004620194196135019,0.46260193147978057,0.12629645957670632,-0.03739806852021943,0.03403050290835197,-0.5373980685202194,-0.20406473518688611,-0.06103603359192805,-0.5373980685202194,0.1420927423737811,-0.5373980685202194,-0.1373980685202194,0.46260193147978057,-0.03739806852021943,0.46260193147978057,0.46260193147978057,0.08605350701425085,0.35213205370472705,0.014326069410815045,0.050171717765082724,0.46260193147978057,-0.20406473518688611,-0.03739806852021943,0.21260193147978057,0.006239219032615206,0.2391365726517441,0.46260193147978057,-0.05416666099984013,0.08485976822078856,0.46260193147978057,0.09377601167228622,0.46260193147978057,0.029450030361795054,-0.1373980685202194,-0.03739806852021943,0.46260193147978057,-0.12559523242841159,0.0013818566266951826,0.017472613072438636,-0.28739806852021943,0.02698192593033194,0.11387043659633556,-0.20406473518688611,0.03403050290835197,-0.034588900574064774,-0.5373980685202194,-0.02170204332950476,0.06260193147978055,0.2626019314797806,0.46260193147978057,-0.5373980685202194,-0.03739806852021943,0.46260193147978057,0.1292685981464472,0.3757247802702347,0.014463473403102056,-0.04890093032828191,0.46260193147978057,0.08209497106968583,0.2966082229604662,0.06832791653024128,0.08007735324470411,-0.041813533328524,-0.5373980685202194,0.017261910428731264,0.11387043659633556,0.12798986077783103,0.027109345005619567,0.04133325567177004,-0.03534592901152522,-0.013309158886994688,-0.5373980685202194,0.006239219032615206,0.17607546863944834,-0.02571662238442679,0.04304031620766713,-0.5373980685202194,-0.5468538320570846,0.08242026977560413,0.15244445324448536,0.03125,0.053324296730411724,-0.5303216509330901,0.006239219032615206,0.009026653501873594,0.03177689947530549,0.1322330285656262,0.1429334823623652,0.07135413062580864,0.16785132310118006,-0.01336000802717574,0.06427294366150449,0.09046222976301657,0.10031789288187265,0.03122727479992321,0.12226429578922926,0.060498816632996666,0.10084710628132904,,,-0.03050776228753932,-0.014668266895985466,0.058996377765479724,0.00940880197278171,0.06910061074073415,-0.1523095060864897,
Pantheon,0.15707957325507016,-0.00958709341159647,0.012152037023186124,0.2904129065884036,-0.30958709341159646,-0.055808105995172164,-0.048048631873134906,-0.05958709341159646,-0.12863471245921554,0.0737462399217369,-0.25958709341159647,0.08007735324470411,0.49041290658840353,-0.25958709341159647,0.19364418004151795,0.49041290658840353,-0.5095870934115965,-0.00958709341159647,-0.1224903192180481,0.49041290658840353,-0.5095870934115965,-0.05504163886614194,0.49041290658840353,0.15707957325507016,0.20469862087411783,-0.00958709341159647,0.029615038100047397,-0.012072377516102906,-0.12497170879621183,-0.10958709341159645,0.49041290658840353,-0.5095870934115965,0.06625006667217992,-0.047394992365861366,-0.004620194196135019,-0.00958709341159647,0.12629645957670632,-0.32776891159341465,-0.10958709341159645,-0.00958709341159647,-0.00958709341159647,0.49041290658840353,0.06184147801697493,0.09041290658840351,0.2681906843661813,0.09041290658840351,0.035867452042948944,0.00893142510692202,0.13634519415344493,0.0737462399217369,-0.25958709341159647,0.35213205370472705,-0.07289065499438041,-0.14116604078001754,-0.00958709341159647,-0.018061669682782888,-0.5095870934115965,-0.10333709341159647,0.006239219032615206,0.2391365726517441,0.49041290658840353,-0.5095870934115965,0.49041290658840353,0.0737462399217369,-0.00958709341159647,0.009633550941241936,0.49041290658840353,-0.17625376007826316,-0.11564769947220255,-0.00958709341159647,-0.12559523242841159,-0.06514264896715205,-0.00958709341159647,-0.03899885811747883,0.02698192593033194,0.11387043659633556,0.15707957325507016,-0.042920426744929796,-0.5095870934115965,-0.17625376007826316,-0.17625376007826316,0.09041290658840351,-0.10958709341159645,0.1149074321020861,-0.25958709341159647,-0.23685982068432376,0.49041290658840353,-0.2429204267449298,0.3757247802702347,0.014463473403102056,-0.04890093032828191,0.09663879476421094,-0.5095870934115965,0.2966082229604662,0.06832791653024128,0.15707957325507016,-0.041813533328524,-0.30416666099984013,0.017261910428731264,0.11387043659633556,0.49041290658840353,0.49041290658840353,0.04133325567177004,-0.03534592901152522,0.20469862087411783,0.15707957325507016,-0.5095870934115965,0.17607546863944834,-0.02571662238442679,0.04304031620766713,0.42545357193365946,-0.5468538320570846,0.08242026977560413,0.15244445324448536,0.03125,0.053324296730411724,-0.5303216509330901,0.006239219032615206,0.009026653501873594,0.03177689947530549,0.1322330285656262,0.1429334823623652,0.07135413062580864,0.16785132310118006,-0.01336000802717574,0.06427294366150449,0.09046222976301657,0.10031789288187265,0.03122727479992321,0.12226429578922926,0.060498816632996666,0.10084710628132904,,,-0.03050776228753932,-0.014668266895985466,0.058996377765479724,0.00940880197278171,0.06910061074073415,-0.1523095060864897,
Poppy,0.029450030361795054,0.07320245648098722,0.1658136667254314,0.029450030361795054,0.10087860179036645,-0.055808105995172164,-0.0419785410667764,0.10087860179036645,-0.0419785410667764,-0.13721663630487163,0.008611399444163281,0.08007735324470411,-0.47054996963820495,0.529450030361795,0.19364418004151795,-0.0012211578150428393,-0.022761355952870488,0.529450030361795,0.06791156882333349,0.029450030361795054,-0.04251505010365833,-0.026105525193760526,0.25193137867583204,-0.09554996963820495,-0.13721663630487163,0.15445003036179505,-0.47054996963820495,-0.47054996963820495,0.38659288750465215,-0.47054996963820495,-0.47054996963820495,0.24419189400482788,0.029450030361795054,-0.047394992365861366,0.529450030361795,0.029450030361795054,0.12629645957670632,-0.27054996963820493,-0.08593458502282031,-0.13721663630487163,0.529450030361795,-0.06103603359192805,-0.47054996963820495,0.529450030361795,0.3294500303617951,0.19611669702846168,0.19611669702846168,-0.058785263755852024,-0.22054996963820495,0.1658136667254314,-0.47054996963820495,0.529450030361795,-0.07289065499438041,-0.47054996963820495,0.06791156882333349,-0.006264255352490644,0.029450030361795054,-0.0038833029715382716,0.006239219032615206,0.2391365726517441,-0.47054996963820495,-0.47054996963820495,0.529450030361795,-0.22054996963820495,0.529450030361795,-0.13721663630487163,0.029450030361795054,-0.19782269691093224,0.09195003036179505,0.029450030361795054,-0.47054996963820495,0.19611669702846168,0.529450030361795,-0.05388330297153826,0.02698192593033194,0.11387043659633556,0.029450030361795054,-0.24832774741598274,0.529450030361795,-0.13721663630487163,-0.47054996963820495,-0.13721663630487163,-0.23978073886897416,0.529450030361795,-0.47054996963820495,0.1658136667254314,-0.47054996963820495,0.10087860179036645,0.529450030361795,0.014463473403102056,-0.04890093032828191,0.09663879476421094,-0.47054996963820495,0.2966082229604662,-0.47054996963820495,0.08007735324470411,-0.041813533328524,-0.30416666099984013,0.017261910428731264,0.11387043659633556,0.12798986077783103,0.529450030361795,0.04133325567177004,-0.03534592901152522,-0.013309158886994688,0.22026689996487991,0.006239219032615206,0.17607546863944834,-0.02571662238442679,0.04304031620766713,0.42545357193365946,-0.5468538320570846,0.08242026977560413,0.15244445324448536,0.03125,0.053324296730411724,-0.5303216509330901,0.006239219032615206,0.009026653501873594,0.03177689947530549,0.1322330285656262,0.1429334823623652,0.07135413062580864,0.16785132310118006,-0.01336000802717574,0.06427294366150449,0.09046222976301657,0.10031789288187265,0.03122727479992321,0.12226429578922926,0.060498816632996666,0.10084710628132904,,,0.529450030361795,-0.014668266895985466,0.058996377765479724,0.00940880197278171,0.06910061074073415,-0.1523095060864897,
Pyke,0.019429416167288382,0.07320245648098722,-0.2330900154356141,-0.018214369805278907,0.050184893803644465,-0.055808105995172164,0.5946211289921721,-0.014711365442875435,-0.034210329308369425,-0.19696677270915125,0.008611399444163281,0.08007735324470411,-0.03065960337804738,0.14721142005343213,0.19364418004151795,-0.0012211578150428393,-0.022761355952870488,0.11977193813131293,-0.039433456371862186,0.020686466671476,-0.04251505010365833,-0.0400351368617623,0.25193137867583204,-0.013762184246626785,-0.055808105995172164,-0.0951782021115068,0.029615038100047397,-0.012072377516102906,-0.022009865440196046,-0.01836897580499608,0.07703760005851235,0.24419189400482788,0.06625006667217992,-0.047394992365861366,-0.004620194196135019,-0.01586405108049682,0.12629645957670632,0.108784501851197,-0.05369353342544818,-0.05786739941724134,-0.002275970931438165,-0.06103603359192805,-0.08650384753189005,0.1420927423737811,-0.04063751022268092,0.02943481676717974,0.08490926894586398,0.35148611755052445,0.13634519415344493,-0.04492264675529589,0.08605350701425085,0.35213205370472705,-0.07289065499438041,0.050171717765082724,0.05337979291003969,0.02316972234255575,-0.011789126659512456,0.2624955251274378,0.006239219032615206,0.2391365726517441,0.03541836527452186,-0.05416666099984013,0.08485976822078856,-0.0322685366814921,0.09377601167228622,0.009633550941241936,0.029450030361795054,-0.3292919144860887,-0.4053788710078279,-0.007983777936989345,-0.12559523242841159,0.0013818566266951826,0.017472613072438636,-0.16556048905956167,0.02698192593033194,0.11387043659633556,-0.01586405108049682,-0.055521722241475446,-0.034588900574064774,0.027109345005619567,-0.02170204332950476,-0.036451851785554934,0.02142060001204632,0.1149074321020861,-0.11937012263099211,0.02751842751842748,0.0027593254852245064,-0.031038695326921273,0.3757247802702347,0.014463473403102056,-0.04890093032828191,0.09663879476421094,0.08209497106968583,0.2966082229604662,0.06832791653024128,0.08007735324470411,-0.041813533328524,-0.30416666099984013,0.017261910428731264,0.11387043659633556,0.12798986077783103,0.027109345005619567,0.04133325567177004,-0.03534592901152522,-0.013309158886994688,0.22026689996487991,0.006239219032615206,0.17607546863944834,-0.02571662238442679,0.04304031620766713,0.42545357193365946,-0.5468538320570846,0.08242026977560413,0.15244445324448536,0.03125,0.053324296730411724,-0.5303216509330901,0.006239219032615206,0.009026653501873594,0.03177689947530549,0.1322330285656262,0.1429334823623652,0.07135413062580864,0.16785132310118006,-0.01336000802717574,0.06427294366150449,0.09046222976301657,0.10031789288187265,0.03122727479992321,0.12226429578922926,0.060498816632996666,0.10084710628132904,,,-0.03050776228753932,-0.014668266895985466,0.058996377765479724,0.00940880197278171,0.06910061074073415,-0.1523095060864897,
Quinn,0.46915960229906006,-0.030840397700939937,-0.050320917181459424,-0.3308403977009399,0.30249293563239343,-0.055808105995172164,-0.1462250130855553,-0.014711365442875435,-0.17369754055808279,0.0010744959160813305,0.008611399444163281,-0.030840397700939937,0.46915960229906006,0.1358262689657267,0.19364418004151795,0.46915960229906006,-0.022761355952870488,-0.28084039770093994,-0.10226896912951139,0.46915960229906006,-0.5308403977009399,0.12300575614521392,0.25193137867583204,0.04058817372763146,-0.055808105995172164,0.022351091660762212,0.46915960229906006,0.46915960229906006,0.0744227601937969,-0.3308403977009399,-0.030840397700939937,0.24419189400482788,0.46915960229906006,-0.047394992365861366,-0.030840397700939937,-0.030840397700939937,0.12629645957670632,0.03672716986662761,-0.1379832548437971,0.007621140760598499,-0.5308403977009399,-0.06103603359192805,-0.13084039770093991,-0.5308403977009399,0.46915960229906006,-0.5308403977009399,-0.17294566085883467,-0.063098462217069,0.13634519415344493,0.08027071341017122,-0.030840397700939937,0.46915960229906006,0.46915960229906006,-0.030840397700939937,0.46915960229906006,-0.10978776612199259,-0.17789922123035168,-0.06768250296409783,0.46915960229906006,0.2391365726517441,0.46915960229906006,-0.05416666099984013,0.08485976822078856,-0.1641737310342733,0.46915960229906006,0.009633550941241936,0.46915960229906006,-0.14195150881205104,-0.07052293738347964,-0.12174948861003082,-0.19750706436760662,-0.1462250130855553,0.06915960229906004,-0.08505726517081946,0.02698192593033194,0.11387043659633556,-0.030840397700939937,-0.19750706436760662,0.46915960229906006,0.46915960229906006,-0.5308403977009399,-0.06417373103427326,0.1358262689657267,0.1149074321020861,-0.030840397700939937,-0.08639595325649552,-0.5308403977009399,-0.1379832548437971,0.3757247802702347,0.46915960229906006,-0.5308403977009399,0.46915960229906006,-0.5308403977009399,0.2966082229604662,0.06832791653024128,-0.5308403977009399,-0.041813533328524,-0.5308403977009399,0.017261910428731264,0.11387043659633556,0.12798986077783103,0.027109345005619567,-0.030840397700939937,-0.03534592901152522,-0.013309158886994688,0.46915960229906006,-0.5308403977009399,0.17607546863944834,-0.030840397700939937,0.04304031620766713,0.42545357193365946,-0.5468538320570846,0.08242026977560413,0.15244445324448536,0.03125,0.053324296730411724,-0.5303216509330901,-0.5308403977009399,0.009026653501873594,0.03177689947530549,0.1322330285656262,0.1429334823623652,0.07135413062580864,0.16785132310118006,-0.01336000802717574,0.06427294366150449,0.09046222976301657,0.10031789288187265,0.03122727479992321,0.12226429578922926,0.060498816632996666,0.10084710628132904,,,-0.03050776228753932,-0.014668266895985466,0.058996377765479724,0.00940880197278171,0.06910061074073415,-0.1523095060864897,
Rakan,0.019429416167288382,0.07320245648098722,-0.04931549035445712,-0.018214369805278907,0.050184893803644465,-0.055808105995172164,0.00570530098831995,-0.014711365442875435,-0.034210329308369425,0.011458045322517738,0.008611399444163281,0.08007735324470411,-0.03065960337804738,0.14721142005343213,0.19364418004151795,-0.0012211578150428393,-0.022761355952870488,0.11977193813131293,-0.039433456371862186,0.020686466671476,-0.04251505010365833,-0.0400351368617623,0.25193137867583204,-0.013762184246626785,-0.055808105995172164,-0.07415648555303811,0.029615038100047397,-0.012072377516102906,-0.022009865440196046,-0.01836897580499608,0.07703760005851235,0.24419189400482788,0.06625006667217992,-0.047394992365861366,-0.004620194196135019,-0.01586405108049682,0.12629645957670632,-0.027198748989158528,-0.05369353342544818,-0.05786739941724134,-0.002275970931438165,-0.06103603359192805,-0.08650384753189005,0.1420927423737811,-0.04063751022268092,0.02943481676717974,-0.012313910393644625,0.4999999999999998,0.13634519415344493,-0.04492264675529589,0.08605350701425085,0.35213205370472705,-0.07289065499438041,0.050171717765082724,0.05337979291003969,-0.026893281155559612,-0.011789126659512456,-0.5000000000000002,0.006239219032615206,0.2391365726517441,0.03541836527452186,-0.05416666099984013,0.08485976822078856,-0.0322685366814921,0.09377601167228622,0.009633550941241936,0.029450030361795054,-0.16433088915633798,-0.055358469904972424,-0.007983777936989345,-0.12559523242841159,0.0013818566266951826,0.017472613072438636,-0.039701449260759636,0.02698192593033194,0.11387043659633556,-0.01586405108049682,-0.055521722241475446,-0.034588900574064774,0.027109345005619567,-0.02170204332950476,-0.036451851785554934,0.02142060001204632,0.1149074321020861,-0.11937012263099211,0.02751842751842748,0.0027593254852245064,-0.031038695326921273,0.3757247802702347,0.014463473403102056,-0.04890093032828191,0.09663879476421094,0.08209497106968583,0.2966082229604662,0.06832791653024128,0.08007735324470411,-0.041813533328524,-0.30416666099984013,0.017261910428731264,0.11387043659633556,0.12798986077783103,0.027109345005619567,0.04133325567177004,-0.03534592901152522,-0.013309158886994688,0.22026689996487991,0.006239219032615206,0.17607546863944834,-0.02571662238442679,0.04304031620766713,0.42545357193365946,-0.5468538320570846,0.08242026977560413,0.15244445324448536,0.03125,0.053324296730411724,-0.5303216509330901,0.006239219032615206,0.009026653501873594,0.03177689947530549,0.1322330285656262,0.1429334823623652,0.07135413062580864,0.16785132310118006,-0.01336000802717574,0.06427294366150449,0.09046222976301657,0.10031789288187265,0.03122727479992321,0.12226429578922926,0.060498816632996666,0.10084710628132904,,,-0.03050776228753932,-0.014668266895985466,0.058996377765479724,0.00940880197278171,0.06910061074073415,-0.1523095060864897,
Rammus,-0.6279411764705881,0.3720588235294119,-0.19936974789915957,-0.018214369805278907,-0.6279411764705881,-0.055808105995172164,0.00570530098831995,-0.2946078431372548,-0.6279411764705881,0.3720588235294119,0.3720588235294119,0.038725490196078516,-0.03065960337804738,0.038725490196078516,0.19364418004151795,-0.0012211578150428393,0.3720588235294119,0.11977193813131293,0.08634453781512619,0.3720588235294119,-0.04251505010365833,-0.2946078431372548,0.25193137867583204,0.3720588235294119,0.3720588235294119,-0.1279411764705881,0.029615038100047397,0.3720588235294119,-0.1279411764705881,-0.1279411764705881,0.3720588235294119,0.24419189400482788,0.06625006667217992,-0.047394992365861366,-0.004620194196135019,0.038725490196078516,0.12629645957670632,-0.1279411764705881,0.3720588235294119,-0.1279411764705881,0.3720588235294119,0.3720588235294119,-0.08650384753189005,0.3720588235294119,0.038725490196078516,-0.6279411764705881,0.12205882352941189,0.3720588235294119,0.13634519415344493,-0.6279411764705881,0.17205882352941193,0.35213205370472705,-0.07289065499438041,0.050171717765082724,0.3720588235294119,-0.1279411764705881,-0.011789126659512456,-0.3779411764705881,-0.039705882352941035,0.2391365726517441,0.03541836527452186,-0.6279411764705881,0.08485976822078856,-0.6279411764705881,0.09377601167228622,0.3720588235294119,0.029450030361795054,-0.1279411764705881,-0.1279411764705881,0.3720588235294119,0.038725490196078516,0.038725490196078516,0.017472613072438636,0.22920168067226898,0.02698192593033194,0.11387043659633556,-0.1279411764705881,0.038725490196078516,-0.034588900574064774,0.027109345005619567,0.3720588235294119,0.17205882352941193,-0.6279411764705881,0.1149074321020861,-0.3779411764705881,0.038725490196078516,0.0027593254852245064,0.12205882352941189,0.3757247802702347,0.3720588235294119,-0.04890093032828191,0.09663879476421094,-0.6279411764705881,0.2966082229604662,0.06832791653024128,0.08007735324470411,-0.041813533328524,-0.30416666099984013,0.017261910428731264,0.11387043659633556,0.12798986077783103,0.027109345005619567,-0.6279411764705881,-0.03534592901152522,0.3720588235294119,0.3720588235294119,0.3720588235294119,0.17607546863944834,-0.6279411764705881,0.04304031620766713,0.42545357193365946,-0.5468538320570846,0.08242026977560413,0.15244445324448536,0.3720588235294119,-0.1279411764705881,-0.5303216509330901,0.006239219032615206,0.009026653501873594,0.03177689947530549,0.1322330285656262,0.1429334823623652,0.07135413062580864,0.16785132310118006,-0.01336000802717574,0.06427294366150449,0.09046222976301657,0.10031789288187265,0.03122727479992321,0.12226429578922926,0.060498816632996666,0.10084710628132904,,,-0.03050776228753932,-0.014668266895985466,0.058996377765479724,0.00940880197278171,0.06910061074073415,-0.1523095060864897,
Renekton,0.019429416167288382,0.07320245648098722,-0.02167658730158728,0.4068948412698413,0.4068948412698413,-0.055808105995172164,-0.09310515873015868,0.4068948412698413,-0.3431051587301587,0.15689484126984132,0.008611399444163281,0.08007735324470411,-0.03065960337804738,-0.09310515873015868,0.19364418004151795,-0.0012211578150428393,-0.022761355952870488,0.11977193813131293,-0.09310515873015868,0.020686466671476,-0.04251505010365833,-0.25977182539682536,0.25193137867583204,-0.09310515873015868,-0.055808105995172164,0.4068948412698413,0.029615038100047397,0.4068948412698413,-0.022009865440196046,0.4068948412698413,0.07703760005851235,0.24419189400482788,0.06625006667217992,-0.047394992365861366,-0.004620194196135019,-0.01586405108049682,0.12629645957670632,-0.5931051587301587,0.4068948412698413,-0.5931051587301587,0.4068948412698413,-0.06103603359192805,0.4068948412698413,0.1420927423737811,-0.04063751022268092,0.02943481676717974,-0.42643849206349205,-0.3431051587301587,0.13634519415344493,-0.5931051587301587,0.08605350701425085,0.35213205370472705,-0.07289065499438041,0.050171717765082724,0.05337979291003969,0.1846726190476191,-0.011789126659512456,-0.3431051587301587,0.006239219032615206,-0.21810515873015868,0.03541836527452186,-0.05416666099984013,0.08485976822078856,-0.09310515873015868,0.09377601167228622,0.009633550941241936,0.029450030361795054,0.4068948412698413,0.4068948412698413,-0.007983777936989345,-0.12559523242841159,-0.09310515873015868,-0.5931051587301587,-0.5931051587301587,0.02698192593033194,0.11387043659633556,-0.09310515873015868,-0.09310515873015868,-0.5931051587301587,0.027109345005619567,0.4068948412698413,0.4068948412698413,0.02142060001204632,0.1149074321020861,-0.11937012263099211,0.4068948412698413,0.0027593254852245064,0.4068948412698413,0.3757247802702347,0.4068948412698413,-0.04890093032828191,0.09663879476421094,0.08209497106968583,0.2966082229604662,0.06832791653024128,0.08007735324470411,-0.041813533328524,-0.30416666099984013,0.017261910428731264,0.11387043659633556,0.12798986077783103,0.027109345005619567,0.04133325567177004,-0.03534592901152522,-0.013309158886994688,0.22026689996487991,-0.5931051587301587,0.17607546863944834,-0.02571662238442679,0.04304031620766713,0.42545357193365946,-0.5468538320570846,0.08242026977560413,0.15244445324448536,0.03125,0.053324296730411724,-0.5303216509330901,0.006239219032615206,0.009026653501873594,0.03177689947530549,0.1322330285656262,0.1429334823623652,0.07135413062580864,0.16785132310118006,-0.01336000802717574,0.06427294366150449,0.09046222976301657,0.10031789288187265,0.03122727479992321,0.12226429578922926,0.060498816632996666,0.10084710628132904,,,-0.03050776228753932,-0.014668266895985466,0.058996377765479724,0.00940880197278171,0.06910061074073415,-0.1523095060864897,
Rengar,-0.031672083469758694,-0.5316720834697587,-0.08486357283146084,-0.2816720834697587,0.1826136308159556,-0.055808105995172164,0.16832791653024126,-0.05341121390454129,-0.21024351204118724,0.006789454991779742,0.13499458319690794,0.4683279165302413,-0.03065960337804738,0.4683279165302413,0.19364418004151795,-0.5316720834697587,-0.031672083469758694,-0.031672083469758694,-0.10310065489833015,-0.031672083469758694,-0.04251505010365833,-0.19833875013642538,0.4683279165302413,0.06832791653024128,0.26832791653024135,-0.031672083469758694,0.4683279165302413,-0.012072377516102906,-0.0022603187638763345,-0.031672083469758694,-0.031672083469758694,0.4683279165302413,-0.5316720834697587,-0.047394992365861366,-0.004620194196135019,-0.1566720834697587,0.12629645957670632,-0.007862559660234858,-0.19833875013642538,-0.11787898002148284,-0.002275970931438165,0.4683279165302413,-0.031672083469758694,-0.031672083469758694,-0.031672083469758694,-0.031672083469758694,-0.14705669885437406,-0.18167208346975872,0.4683279165302413,-0.5316720834697587,-0.031672083469758694,0.35213205370472705,-0.07289065499438041,0.4683279165302413,0.05337979291003969,-0.07961728894921077,0.13499458319690794,-0.16325103083817977,0.4683279165302413,0.2391365726517441,0.16832791653024126,-0.05416666099984013,0.4683279165302413,-0.0022603187638763345,0.09377601167228622,0.009633550941241936,0.029450030361795054,-0.18167208346975872,-0.24134950282459738,-0.031672083469758694,-0.12559523242841159,-0.19833875013642538,-0.031672083469758694,-0.045957797755472984,0.02698192593033194,0.11387043659633556,-0.13167208346975867,0.13499458319690794,0.4683279165302413,0.2183279165302413,-0.5316720834697587,-0.10310065489833015,-0.07013362193129713,0.1149074321020861,-0.031672083469758694,-0.06108384817564105,0.4683279165302413,-0.17873090699917044,0.3757247802702347,-0.5316720834697587,-0.5316720834697587,0.4683279165302413,0.08209497106968583,0.2966082229604662,0.06832791653024128,0.08007735324470411,0.4683279165302413,-0.30416666099984013,-0.031672083469758694,-0.5316720834697587,0.12798986077783103,0.027109345005619567,0.4683279165302413,-0.03534592901152522,-0.031672083469758694,-0.031672083469758694,0.4683279165302413,-0.5316720834697587,-0.02571662238442679,0.04304031620766713,0.42545357193365946,-0.5468538320570846,0.0397564879588127,0.15244445324448536,0.03125,0.053324296730411724,-0.5303216509330901,0.006239219032615206,0.009026653501873594,0.03177689947530549,0.1322330285656262,0.1429334823623652,0.07135413062580864,0.16785132310118006,-0.01336000802717574,0.06427294366150449,0.09046222976301657,0.10031789288187265,0.03122727479992321,0.12226429578922926,0.060498816632996666,0.10084710628132904,,,-0.5316720834697587,-0.014668266895985466,0.058996377765479724,0.00940880197278171,0.06910061074073415,-0.1523095060864897,
Riven,0.5180879667207793,0.07320245648098722,0.21808796672077924,-0.018214369805278907,0.5180879667207793,-0.4819120332792207,0.2680879667207793,0.01808796672077928,-0.4819120332792207,0.2680879667207793,0.008611399444163281,0.08007735324470411,-0.03065960337804738,0.14721142005343213,0.19364418004151795,0.5180879667207793,-0.022761355952870488,-0.4819120332792207,-0.1485786999458874,0.020686466671476,-0.04251505010365833,-0.1485786999458874,0.25193137867583204,-0.1485786999458874,0.5180879667207793,-0.3152453666125541,0.029615038100047397,0.5180879667207793,-0.1485786999458874,-0.01836897580499608,0.01808796672077928,0.24419189400482788,0.5180879667207793,0.5180879667207793,-0.004620194196135019,0.01808796672077928,0.12629645957670632,0.1847546333874459,0.2680879667207793,-0.1485786999458874,-0.4819120332792207,-0.06103603359192805,-0.4819120332792207,0.1420927423737811,0.1847546333874459,0.02943481676717974,0.1847546333874459,-0.2819120332792207,0.13634519415344493,-0.1485786999458874,-0.4819120332792207,0.35213205370472705,-0.4819120332792207,0.050171717765082724,0.5180879667207793,-0.04441203327922072,-0.4819120332792207,-0.05334060470779217,0.006239219032615206,0.2391365726517441,0.5180879667207793,-0.05334060470779217,0.08485976822078856,-0.4819120332792207,0.5180879667207793,0.009633550941241936,0.029450030361795054,0.01808796672077928,-0.209184760551948,0.01808796672077928,-0.12559523242841159,-0.1485786999458874,0.5180879667207793,-0.10691203327922072,0.02698192593033194,0.11387043659633556,-0.4819120332792207,-0.1485786999458874,-0.4819120332792207,0.5180879667207793,-0.4819120332792207,0.01808796672077928,-0.23191203327922072,0.5180879667207793,0.01808796672077928,0.1847546333874459,0.0027593254852245064,-0.4819120332792207,0.3757247802702347,-0.4819120332792207,-0.04890093032828191,0.09663879476421094,0.08209497106968583,0.2966082229604662,0.06832791653024128,0.08007735324470411,-0.041813533328524,-0.30416666099984013,0.017261910428731264,0.11387043659633556,0.5180879667207793,0.027109345005619567,0.04133325567177004,-0.03534592901152522,0.5180879667207793,-0.4819120332792207,0.01808796672077928,0.17607546863944834,-0.02571662238442679,0.04304031620766713,0.42545357193365946,-0.5468538320570846,0.08242026977560413,0.15244445324448536,0.03125,0.053324296730411724,-0.5303216509330901,0.006239219032615206,0.009026653501873594,0.03177689947530549,0.1322330285656262,0.5180879667207793,0.07135413062580864,0.16785132310118006,-0.01336000802717574,0.06427294366150449,0.09046222976301657,0.10031789288187265,0.03122727479992321,0.12226429578922926,0.060498816632996666,0.10084710628132904,,,-0.03050776228753932,-0.014668266895985466,0.058996377765479724,0.00940880197278171,-0.4819120332792207,-0.1523095060864897,
