,Aatrox,Ahri,Akali,Amumu,Anivia,Annie,Ashe,AurelionSol,Azir,Bard,Blitzcrank,Brand,Caitlyn,Camille,Cassiopeia,Corki,Diana,Draven,Ekko,Elise,Ezreal,Fiddlesticks,Fizz,Galio,Gragas,Graves,Hecarim,Heimerdinger,Irelia,Ivern,Janna,JarvanIV,Jhin,Jinx,Kaisa,Kalista,Karma,Karthus,Katarina,Kayle,Kayn,Khazix,Kindred,KogMaw,LeeSin,Leona,Lissandra,Lucian,Lulu,Lux,Malzahar,Maokai,MasterYi,MissFortune,MonkeyKing,Mordekaiser,Morgana,Nautilus,Nidalee,Nocturne,Nunu,Olaf,Orianna,Pantheon,Pyke,Quinn,Rammus,Rengar,Ryze,Sejuani,Shaco,Shen,Shyvana,Sivir,Sona,Soraka,Swain,Syndra,TahmKench,Taliyah,Talon,Taric,Thresh,Tristana,Trundle,TwistedFate,Twitch,Udyr,Varus,Vayne,Veigar,Velkoz,Vi,Vladimir,Volibear,Warwick,Xayah,Xerath,XinZhao,Yasuo,Zac,Zed,Ziggs,Zilean,Zoe,Zyra,Alistar,Kassadin,Skarner,Braum,Chogath,Jayce,Malphite,Teemo,Viktor,Darius,DrMundo,Garen,Illaoi,Jax,Kennen,Kled,Nasus,Ornn,Poppy,Renekton,Riven,Rumble,Singed,Sion,Tryndamere,Yorick,Rakan,Evelynn,Fiora,Gangplank,Gnar,Urgot,Leblanc,Nami,RekSai
Olaf,-0.027619842408869333,-0.11050223062288961,0.03743543104843183,0.43743543104843186,0.43743543104843186,-0.06256456895156814,-0.11256456895156813,0.011150178074054107,0.07544485973891013,0.13676511499487787,0.01561609116322471,0.43743543104843186,-0.17480946691075183,-0.5625645689515681,0.43743543104843186,0.43743543104843186,-0.005749370455252811,-0.15780266418966338,0.43743543104843186,0.43743543104843186,-0.06256456895156814,-0.5625645689515681,0.43743543104843186,-0.06256456895156814,-0.22923123561823483,0.017162734617568814,0.43743543104843186,-0.1339931403801396,-0.22923123561823483,0.1811488179909233,-0.17987561110536443,0.05616443604377708,-0.07572246368841024,-0.02410303049002971,-0.08319948958648876,-0.1415119373726208,-0.06256456895156814,-0.1339931403801396,-0.5625645689515681,0.03803393592916571,0.43743543104843186,0.43743543104843186,-0.0234609871445286,0.10410209771509848,0.023847456727711103,0.11173974454643731,0.43743543104843186,-0.14295672581431323,0.002803201412848566,-0.06256456895156814,-0.5625645689515681,-0.1246575865488311,-0.5625645689515681,-0.16530429497896543,-0.06256456895156814,0.43743543104843186,-0.11917206851262516,-0.5625645689515681,0.43743543104843186,-0.0449949439538847,0.11102124376764069,0.43743543104843186,-0.02159358878689599,0.43743543104843186,-0.06256456895156814,-0.055232401656089086,0.2374354310484319,-0.06256456895156814,-0.06256456895156814,0.10609759638312244,0.03553618488176832,0.00814549844100626,0.43743543104843186,-0.09960160598860518,-0.17143817231984937,-0.022997462166705174,-0.15715916354616272,0.07920821759473501,0.15894534892282186,0.43743543104843186,-0.5625645689515681,-0.06256456895156814,0.010440238472330055,-0.1339931403801396,-0.5625645689515681,0.43743543104843186,-0.0125645689515681,0.022804432135291874,-0.010325762981418851,-0.05192627107922776,0.10410209771509848,-0.06256456895156814,0.033932824727189115,-0.31256456895156814,0.43743543104843186,0.05616443604377708,-0.12188660284987324,-0.16256456895156812,0.5059949713617893,-0.1339931403801396,0.43743543104843186,-0.5625645689515681,0.43743543104843186,-0.22923123561823483,-0.035301200567897206,-0.5625645689515681,-0.08200854060544513,0.4726459110818103,0.4255667434432882,-0.5625645689515681,-0.015850728363680178,-0.07096792460534174,0.002758777610352925,-0.05240922687258753,-0.00043419790511722844,-0.0745475649072001,-0.05640240361687754,-0.06000238126876278,0.057192763922331025,-0.0010050916742319616,-0.028932243696771942,-0.10803313849028795,-0.009026643247986188,-0.008689294211338239,-0.014719912190831463,-0.03475988696987839,-0.06270773953413139,-0.032262506885089054,0.04901776040984329,0.07973071349827215,0.06524440051501268,-0.12299746216670515,0.24481945872857658,,-0.16056907028354422,0.06967208943576209,0.006097596383122461,-0.0736507981274789,,,-0.0068003015836463065
Orianna,-0.027619842408869333,0.48186440100951244,0.14853106767617907,0.48186440100951244,0.02863722428744464,-0.5181355989904876,-0.08956417041905901,0.48186440100951244,0.07544485973891013,0.13676511499487787,0.01561609116322471,-0.5181355989904876,-0.06359014444503303,-0.018135598990487556,0.10891089206489996,-0.5181355989904876,0.48186440100951244,0.08186440100951242,-0.5181355989904876,0.05454636904986737,-0.05146893232382088,0.48186440100951244,-0.042628174428596344,0.061550526917344806,0.08186440100951242,0.017162734617568814,0.48186440100951244,0.23186440100951244,0.037419956565068024,0.1811488179909233,-0.17987561110536443,-0.018135598990487556,0.0608117694305651,-0.18480226565715424,-0.1651944225198993,0.3151977343428458,-0.5181355989904876,-0.18480226565715424,0.48186440100951244,0.03803393592916571,-0.019637526225960655,0.4550050560461153,-0.0234609871445286,-0.5181355989904876,0.023847456727711103,0.11173974454643731,0.13999918565899894,0.08186440100951242,0.002803201412848566,-0.045154538148147905,-0.018135598990487556,-0.5181355989904876,-0.18480226565715424,-0.23242131327620186,-0.018135598990487556,-0.003556218627811636,-0.018135598990487556,-0.014719912190831463,-0.018135598990487556,-0.0449949439538847,-0.018135598990487556,0.48186440100951244,-0.05659713745202599,-0.5181355989904876,-0.04668863264296533,-0.055232401656089086,0.2219593031712883,-0.11813559899048753,-0.5181355989904876,0.10609759638312244,0.03553618488176832,0.00814549844100626,0.48186440100951244,0.17417209331720473,-0.17143817231984937,-0.022997462166705174,-0.018135598990487556,0.07920821759473501,0.15894534892282186,-0.01956591312956174,-0.5181355989904876,0.022571483153580707,0.010440238472330055,-0.08956417041905901,0.01715718825776455,0.48186440100951244,0.14853106767617907,0.022804432135291874,0.08186440100951242,0.06519773434284581,-0.050904679442048795,-0.07012277981582082,0.033932824727189115,-0.18480226565715424,0.48186440100951244,-0.018135598990487556,0.23186440100951244,-0.26813559899048756,0.5059949713617893,-0.23242131327620186,0.02453923270785771,0.48186440100951244,0.48186440100951244,0.00814549844100626,-0.5181355989904876,-0.5181355989904876,-0.08200854060544513,0.48186440100951244,0.4255667434432882,0.3725593605313656,-0.015850728363680178,-0.07096792460534174,0.002758777610352925,-0.05240922687258753,-0.00043419790511722844,-0.0745475649072001,-0.05640240361687754,-0.06000238126876278,0.057192763922331025,-0.0010050916742319616,-0.028932243696771942,-0.10803313849028795,-0.009026643247986188,-0.008689294211338239,-0.014719912190831463,-0.03475988696987839,-0.06270773953413139,-0.032262506885089054,0.04901776040984329,0.07973071349827215,0.06524440051501268,-0.12299746216670515,0.24481945872857658,,-0.16056907028354422,0.06967208943576209,0.006097596383122461,-0.0736507981274789,,,-0.0068003015836463065
Ornn,-0.03433448512346582,-0.11050223062288961,0.07970060259583234,-0.003632730737500922,0.4130339359291657,0.07970060259583234,-0.07585495295972322,0.4130339359291657,0.2701767930720228,0.07970060259583234,0.07970060259583234,-0.04850452560929586,-0.004078363536074936,0.001269230046812786,-0.08696606407083429,0.024145047040276868,0.21303393592916575,-0.07800549059413175,-0.08696606407083429,0.05454636904986737,-0.04112079186453055,-0.13242060952537976,-0.08696606407083429,0.1908117137069435,0.09485211774734748,-0.08696606407083429,0.1630339359291657,0.017200602595832337,-0.14836957284276414,0.4130339359291657,-0.17987561110536443,0.1908117137069435,-0.06993199593456179,-0.04509414288856828,-0.06395820772964467,-0.10935412377232684,-0.05755429936495193,-0.03696606407083425,0.013033935929165685,0.03803393592916571,-0.5869660640708343,0.4550050560461153,0.4130339359291657,-0.12863273073750098,0.4130339359291657,0.4130339359291657,-0.5869660640708343,-0.0837974962634832,0.028418551313781126,0.1630339359291657,0.21303393592916575,-0.05363273073750097,-0.015537492642262896,-0.06207918624277997,-0.2669660640708343,-0.17317296062255844,-0.15839463549940574,-0.18696606407083427,0.12731965021488,0.4130339359291657,0.1630339359291657,-0.08696606407083429,0.1908117137069435,0.04939757229280206,-0.15839463549940574,-0.0684475455523158,0.4130339359291657,-0.003632730737500922,0.028418551313781126,0.4130339359291657,0.4130339359291657,0.07970060259583234,0.21303393592916575,-0.129519255560196,-0.08696606407083429,-0.5869660640708343,-0.08314927017770457,-0.08696606407083429,0.4130339359291657,-0.03141050851527871,-0.3869660640708343,-0.015537492642262896,-0.253632730737501,-0.02882652918711337,-0.08696606407083429,-0.5869660640708343,-0.06696606407083427,0.022804432135291874,-0.01004298714775742,-0.14252161962638987,-0.3964898735946438,-0.03141050851527871,0.033932824727189115,-0.1221773316764681,0.07970060259583234,0.07970060259583234,-0.11620583015270564,-0.03141050851527871,0.5059949713617893,-0.1762517783565486,-0.08696606407083429,0.011739744546437336,-0.17520135818848137,-0.05363273073750097,0.07970060259583234,0.4130339359291657,-0.08200854060544513,0.4726459110818103,0.4130339359291657,0.4130339359291657,-0.14252161962638987,-0.08696606407083429,-0.05755429936495193,-0.05571606407083429,-0.15218345537518213,-0.0745475649072001,-0.2744660640708343,-0.17520135818848137,0.07970060259583234,-0.08696606407083429,0.013033935929165685,-0.1702993974041676,0.21303393592916575,-0.03524192613979982,-0.18696606407083427,-0.03475988696987839,-0.08696606407083429,-0.13696606407083428,0.140306663201893,0.07973071349827215,0.07970060259583234,-0.12299746216670515,0.24481945872857658,,-0.16056907028354422,0.06967208943576209,0.006097596383122461,-0.0736507981274789,,,-0.0068003015836463065
Pantheon,-0.027619842408869333,-0.11050223062288961,-0.002381131607776976,0.16428553505888965,0.02863722428744464,0.097618868392223,-0.07772359736120166,0.011150178074054107,-0.002381131607776976,0.13676511499487787,0.01561609116322471,0.24761886839222302,-0.062381131607776974,-0.002381131607776976,-0.502381131607777,-0.10238113160777695,-0.502381131607777,-0.12888715570416254,0.16428553505888965,0.05454636904986737,-0.006030766644273322,0.097618868392223,0.497618868392223,0.497618868392223,-0.002381131607776976,-0.502381131607777,-0.502381131607777,-0.052381131607776965,-0.19203630402157007,0.497618868392223,-0.17987561110536443,0.497618868392223,-0.10916079262472611,-0.12738113160777698,-0.041566084585833385,0.01761886839222304,-0.252381131607777,-0.002381131607776976,-0.502381131607777,-0.502381131607777,-0.002381131607776976,0.4550050560461153,-0.0234609871445286,0.11300348377683844,-0.002381131607776976,0.11173974454643731,-0.502381131607777,-0.052290387506143565,-0.16904779827444366,0.16428553505888965,-0.022997462166705174,-0.502381131607777,0.497618868392223,-0.08571446494111029,-0.10238113160777695,-0.21666684589349128,0.16428553505888965,-0.014719912190831463,-0.002381131607776976,-0.0449949439538847,-0.002381131607776976,0.497618868392223,-0.16904779827444366,-0.13396007897619805,-0.252381131607777,-0.055232401656089086,0.2219593031712883,0.497618868392223,-0.002381131607776976,0.10609759638312244,0.497618868392223,-0.502381131607777,0.497618868392223,-0.09720871781467355,-0.17143817231984937,-0.022997462166705174,-0.04454980630657218,0.497618868392223,0.15894534892282186,0.497618868392223,-0.16904779827444366,-0.502381131607777,0.010440238472330055,0.04679919626107554,0.497618868392223,0.06998155842218373,-0.057936687163332556,-0.502381131607777,-0.05571446494111032,-0.08132850002882963,-0.3595239887506341,0.497618868392223,-0.502381131607777,-0.08571446494111029,0.497618868392223,0.05616443604377708,-0.09468882391546929,0.29761886839222307,0.5059949713617893,-0.17885171984307108,0.02453923270785771,-0.002381131607776976,0.0809522017255564,-0.502381131607777,-0.035301200567897206,0.497618868392223,-0.08200854060544513,0.4726459110818103,0.497618868392223,0.497618868392223,-0.015850728363680178,-0.07096792460534174,0.002758777610352925,-0.05240922687258753,-0.00043419790511722844,-0.0745475649072001,-0.05640240361687754,-0.06000238126876278,0.057192763922331025,-0.0010050916742319616,-0.028932243696771942,-0.10803313849028795,-0.009026643247986188,-0.008689294211338239,-0.014719912190831463,-0.03475988696987839,-0.06270773953413139,-0.032262506885089054,0.04901776040984329,0.07973071349827215,0.06524440051501268,-0.12299746216670515,0.24481945872857658,,-0.16056907028354422,0.06967208943576209,0.006097596383122461,-0.0736507981274789,,,-0.0068003015836463065
Poppy,-0.00862495592710788,0.13676511499487787,0.0891460673758303,-0.10133012310036021,0.47009844832821124,-0.16626518803542512,-0.07801870648350423,-0.5299015516717888,-0.36323488500512213,0.13676511499487787,0.041527019756782635,-0.0405398495441292,-0.054682892779660486,-0.1385972038457018,0.09509844832821124,0.08548306371282666,0.07009844832821122,-0.05459290969648012,-0.0537110754813126,0.05454636904986737,-0.020424675250257263,-0.1769603752012005,0.13676511499487787,0.05343178166154461,0.0007106932261704557,-0.19656821833845545,-0.029901551671788762,-0.07044209221232928,-0.04460743402472994,0.47009844832821124,-0.17987561110536443,0.041527019756782635,-0.07030559207582915,-0.1333009850995508,-0.060115976623055845,-0.14197051718903014,0.11715727185762304,-0.21879044056067765,-0.10133012310036021,0.02565400388376682,-0.029901551671788762,-0.5299015516717888,-0.029901551671788762,-0.13774468892669073,-0.029901551671788762,0.11173974454643731,0.2700984483282113,-0.08330530754033338,-0.029901551671788762,-0.08990155167178876,0.19737117560093853,0.07009844832821122,-0.029901551671788762,-0.034574448868050445,0.28828026651002947,-0.23360525537549248,-0.14528616705640413,0.07009844832821122,0.1700984483282112,-0.029901551671788762,0.2700984483282113,-0.029901551671788762,-0.10133012310036021,-0.22220924397948105,-0.19656821833845545,-0.056217341145473,0.13676511499487787,-0.16148049904020984,-0.15490155167178876,0.10609759638312244,0.3034317816615446,0.10646208469184759,0.47009844832821124,-0.03279172508219341,0.22009844832821124,-0.022997462166705174,-0.031802692356199425,0.47009844832821124,-0.029901551671788762,-0.22990155167178877,-0.32990155167178875,0.13676511499487787,-0.19656821833845545,-0.05358576219810457,0.01715718825776455,0.13676511499487787,-0.024345996116233226,0.022804432135291874,-0.03604405781429493,-0.0003385696666473592,0.05343178166154461,-0.27990155167178876,-0.029901551671788762,0.011382851997935983,-0.029901551671788762,-0.5299015516717888,-0.07111034288057999,-0.0974691192393563,0.5059949713617893,-0.03790155167178877,0.22009844832821124,0.47009844832821124,-0.08309304103349091,0.07009844832821122,-0.32990155167178875,0.07009844832821122,0.47009844832821124,0.47009844832821124,0.47009844832821124,0.47009844832821124,-0.22687124864148572,-0.10133012310036021,-0.06115155167178876,0.03676511499487789,-0.0537110754813126,-0.0745475649072001,-0.05640240361687754,-0.06000238126876278,0.057192763922331025,-0.0010050916742319616,-0.028932243696771942,-0.10803313849028795,-0.009026643247986188,-0.008689294211338239,0.008559986789749674,-0.03475988696987839,-0.06270773953413139,-0.032262506885089054,0.04901776040984329,0.07973071349827215,0.06524440051501268,-0.12299746216670515,0.24481945872857658,,-0.16056907028354422,0.06967208943576209,0.006097596383122461,-0.0736507981274789,,,-0.0068003015836463065
Pyke,-0.027619842408869333,-0.11050223062288961,-0.2089458650242822,0.25772080164238453,0.02863722428744464,0.05772080164238447,-0.20017393519972076,0.011150178074054107,0.07544485973891013,0.13676511499487787,0.2077208016423845,-0.5422791983576155,-0.1985291983576155,0.2077208016423845,-0.5422791983576155,-0.04227919835761551,-0.005749370455252811,-0.17864283472125186,0.05020128300797577,0.05454636904986737,-0.11217167147589507,-0.5422791983576155,-0.5422791983576155,0.061550526917344806,0.25772080164238453,-0.04227919835761551,0.07168767658593656,-0.24227919835761552,-0.2089458650242822,0.1811488179909233,0.4577208016423845,0.4577208016423845,-0.036784692863110036,-0.07716291928784808,-0.04587632065977376,-0.020540067922832916,0.12438746830905112,0.04105413497571786,0.4577208016423845,0.2077208016423845,-0.019637526225960655,0.4550050560461153,-0.0234609871445286,-0.3756125316909489,0.023847456727711103,0.4577208016423845,0.13999918565899894,-0.09873081126084132,0.12438746830905112,-0.2565649126433298,-0.022997462166705174,-0.5422791983576155,-0.04227919835761551,-0.22313026218740273,-0.04227919835761551,0.12438746830905112,-0.5422791983576155,-0.014719912190831463,0.4577208016423845,-0.0449949439538847,-0.04227919835761551,0.1155636556591334,0.4577208016423845,0.12438746830905112,-0.04963213953408607,-0.055232401656089086,0.4577208016423845,0.4577208016423845,-0.04227919835761551,0.4577208016423845,-0.5422791983576155,-0.04227919835761551,-0.5422791983576155,-0.04227919835761551,-0.5422791983576155,0.4577208016423845,-0.15097485053152854,0.07920821759473501,0.15894534892282186,-0.2089458650242822,0.12438746830905112,0.022571483153580707,0.4577208016423845,-0.11674728346399849,0.12438746830905112,-0.5422791983576155,-0.1422791983576155,0.022804432135291874,0.11397080164238449,-0.11090664933800765,0.05772080164238447,-0.2922791983576155,0.4577208016423845,-0.2089458650242822,0.4577208016423845,0.05616443604377708,-0.02503781904727065,-0.3422791983576155,0.5059949713617893,0.04105413497571786,0.02453923270785771,0.4577208016423845,-0.04227919835761551,0.4577208016423845,0.4577208016423845,-0.04227919835761551,-0.08200854060544513,0.4726459110818103,0.4255667434432882,0.4577208016423845,-0.015850728363680178,-0.07096792460534174,0.002758777610352925,-0.05240922687258753,-0.00043419790511722844,-0.0745475649072001,-0.05640240361687754,-0.06000238126876278,0.057192763922331025,-0.0010050916742319616,-0.028932243696771942,-0.10803313849028795,-0.009026643247986188,-0.008689294211338239,-0.014719912190831463,-0.03475988696987839,-0.06270773953413139,-0.032262506885089054,0.04901776040984329,0.07973071349827215,0.06524440051501268,-0.12299746216670515,0.24481945872857658,,-0.16056907028354422,0.06967208943576209,0.006097596383122461,-0.0736507981274789,,,-0.0068003015836463065
Quinn,-0.027619842408869333,0.481428590247477,0.04025211965924169,0.33857144739033407,-0.1852380764191897,-0.05703294821406146,-0.006666647847761165,0.23142859024747697,-0.018571409752523027,0.23142859024747697,-0.07412696530807861,-0.044887199226207264,-0.07827290228983647,-0.036428552609665876,-0.518571409752523,0.39051949933838603,-0.118571409752523,-0.040738897437252064,0.11300753761589799,0.481428590247477,-0.08298858766663347,0.12848741377688877,0.281428590247477,-0.0640259552070685,-0.06695850652671659,0.481428590247477,0.481428590247477,-0.033722924904038165,-0.08999998118109448,0.481428590247477,-0.17987561110536443,0.026883135702022387,-0.0650830376594998,-0.08474788034075831,-0.061384865410015366,-0.05345513068275559,0.005238114057000809,0.03142859024747702,-0.14357140975252303,0.026883135702022387,0.1480952569141436,0.4550050560461153,-0.018571409752523027,-0.09751877817357568,-0.018571409752523027,-0.018571409752523027,0.10642859024747697,-0.05543341353324138,0.19571430453319127,0.010840354953359332,-0.118571409752523,-0.09751877817357568,0.1480952569141436,-0.044887199226207264,0.014761923580810299,-0.118571409752523,-0.118571409752523,0.08142859024747695,0.10642859024747697,0.481428590247477,-0.08999998118109448,-0.24584413702525032,-0.08107140975252303,-0.11116400234511564,0.10642859024747697,-0.16563023328193477,0.1480952569141436,-0.19857140975252302,-0.118571409752523,-0.018571409752523027,-0.018571409752523027,-0.04798317445840539,-0.018571409752523027,-0.10442999561110888,-0.518571409752523,0.481428590247477,0.01250203657516058,0.08142859024747695,-0.018571409752523027,-0.15493504611615938,-0.4074602986414119,-0.518571409752523,-0.1852380764191897,0.03476192358081032,-0.518571409752523,-0.14357140975252303,-0.004285695466808792,0.481428590247477,-0.01159466556647648,0.014761923580810299,-0.07857140975252302,0.10642859024747697,0.281428590247477,0.01663985785311073,0.23142859024747697,-0.518571409752523,-0.04048376035013257,-0.14357140975252303,0.5059949713617893,-0.06120706866725173,0.1480952569141436,-0.1852380764191897,-0.018571409752523027,-0.08999998118109448,-0.1852380764191897,-0.518571409752523,-0.08200854060544513,0.4726459110818103,0.4255667434432882,0.481428590247477,-0.015850728363680178,-0.07096792460534174,0.002758777610352925,-0.05240922687258753,-0.00043419790511722844,-0.0745475649072001,-0.05640240361687754,-0.06000238126876278,0.057192763922331025,-0.0010050916742319616,-0.028932243696771942,-0.10803313849028795,-0.009026643247986188,-0.008689294211338239,-0.014719912190831463,-0.03475988696987839,-0.06270773953413139,-0.032262506885089054,0.04901776040984329,0.07973071349827215,0.06524440051501268,-0.12299746216670515,0.24481945872857658,,-0.16056907028354422,0.06967208943576209,0.006097596383122461,-0.0736507981274789,,,-0.0068003015836463065
Rakan,-0.027619842408869333,-0.11050223062288961,0.04949936372891514,0.6080246913580247,0.02863722428744464,-0.011163609915470663,0.10802469135802467,0.011150178074054107,-0.39197530864197533,0.13676511499487787,0.01561609116322471,-0.01723227001227895,-0.009490809210810358,-0.019209548050188263,0.10891089206489996,0.6080246913580247,-0.005749370455252811,-0.03660504484774632,0.05020128300797577,0.05454636904986737,0.6080246913580247,-0.02422528047359357,-0.042628174428596344,0.061550526917344806,0.6080246913580247,0.017162734617568814,0.07168767658593656,-0.059666171702458526,-0.015955825519801015,0.1811488179909233,-0.17987561110536443,0.05616443604377708,-0.39197530864197533,-0.39197530864197533,-0.39197530864197533,-0.02739847320490102,0.005238114057000809,-0.033461761716833516,0.037292231423255245,0.03803393592916571,-0.019637526225960655,0.4550050560461153,-0.0234609871445286,-0.061856368386900895,0.023847456727711103,0.11173974454643731,-0.39197530864197533,-0.39197530864197533,0.002803201412848566,-0.39197530864197533,-0.39197530864197533,-0.1246575865488311,0.11354497354497362,0.6080246913580247,-0.061856368386900895,-0.003556218627811636,-0.11917206851262516,-0.014719912190831463,0.1059949713617892,-0.0449949439538847,0.11102124376764069,0.1155636556591334,-0.02159358878689599,-0.0019965339403792415,-0.04668863264296533,-0.055232401656089086,0.2219593031712883,-0.39197530864197533,-0.39197530864197533,0.10609759638312244,0.03553618488176832,0.6080246913580247,0.6080246913580247,0.10802469135802467,-0.17143817231984937,-0.022997462166705174,-0.011131912795696919,0.07920821759473501,0.15894534892282186,-0.01956591312956174,-0.021387362922403896,0.022571483153580707,0.010440238472330055,0.022232936897738642,0.01715718825776455,0.06998155842218373,0.6080246913580247,0.022804432135291874,-0.01004298714775742,-0.39197530864197533,-0.050904679442048795,-0.39197530864197533,0.033932824727189115,0.019661364146266513,0.035406736067671585,0.05616443604377708,-0.39197530864197533,0.006669667773820831,0.5059949713617893,-0.03144205737292938,0.02453923270785771,0.011739744546437336,-0.05781016524099192,0.00814549844100626,-0.035301200567897206,-0.028040696828711686,-0.08200854060544513,0.4726459110818103,0.4255667434432882,0.3725593605313656,-0.015850728363680178,-0.07096792460534174,0.002758777610352925,-0.05240922687258753,-0.00043419790511722844,-0.0745475649072001,-0.05640240361687754,-0.06000238126876278,0.057192763922331025,-0.0010050916742319616,-0.028932243696771942,-0.10803313849028795,-0.009026643247986188,-0.008689294211338239,-0.014719912190831463,-0.03475988696987839,-0.06270773953413139,-0.032262506885089054,0.04901776040984329,0.07973071349827215,0.06524440051501268,-0.12299746216670515,0.015432098765432056,,-0.16056907028354422,0.06967208943576209,0.006097596383122461,-0.0736507981274789,,,-0.0068003015836463065
Rammus,-0.027619842408869333,-0.11050223062288961,-0.039118438003637346,-0.5391184380036373,-0.5391184380036373,0.46088156199636265,0.19421489532969594,-0.5391184380036373,0.46088156199636265,0.13676511499487787,0.46088156199636265,-0.039118438003637346,0.1608815619963626,-0.039118438003637346,0.46088156199636265,0.030333529018298555,-0.5391184380036373,-0.23142613031132964,0.05020128300797577,-0.5391184380036373,-0.039118438003637346,-0.5391184380036373,-0.042628174428596344,0.061550526917344806,-0.5391184380036373,0.017162734617568814,0.07168767658593656,-0.20578510467030403,-0.5391184380036373,0.1811488179909233,-0.17987561110536443,0.05616443604377708,0.051790652905453594,0.03231013342493405,0.0014221025369032247,0.06088156199636263,0.005238114057000809,-0.033461761716833516,0.12754822866302928,-0.5391184380036373,-0.019637526225960655,0.4550050560461153,-0.0234609871445286,-0.061856368386900895,0.023847456727711103,0.46088156199636265,0.13999918565899894,-0.011340660225859556,0.002803201412848566,-0.20578510467030403,-0.022997462166705174,-0.20578510467030403,0.46088156199636265,-0.0034041522893516474,-0.061856368386900895,0.46088156199636265,-0.11917206851262516,-0.014719912190831463,-0.039118438003637346,-0.0449949439538847,0.2608815619963627,0.46088156199636265,-0.5391184380036373,-0.5391184380036373,-0.04668863264296533,-0.055232401656089086,0.04911685611400973,-0.20578510467030403,0.46088156199636265,0.10609759638312244,0.03553618488176832,0.00814549844100626,0.46088156199636265,0.07626617738097807,-0.17143817231984937,-0.5391184380036373,-0.41411843800363735,0.07920821759473501,0.15894534892282186,0.46088156199636265,-0.021387362922403896,0.022571483153580707,0.010440238472330055,0.006336107450908068,0.46088156199636265,0.46088156199636265,0.06088156199636263,0.022804432135291874,0.09724519835999901,-0.0006568995420989099,-0.050904679442048795,-0.5391184380036373,0.46088156199636265,0.019661364146266513,0.035406736067671585,0.05616443604377708,-0.25340415228935165,0.21088156199636265,0.5059949713617893,-0.20578510467030403,-0.5391184380036373,0.011739744546437336,0.46088156199636265,0.46088156199636265,0.46088156199636265,0.46088156199636265,-0.08200854060544513,0.4726459110818103,0.4255667434432882,0.3725593605313656,-0.015850728363680178,-0.07096792460534174,0.002758777610352925,-0.05240922687258753,-0.00043419790511722844,-0.0745475649072001,-0.05640240361687754,-0.06000238126876278,0.057192763922331025,-0.0010050916742319616,-0.028932243696771942,-0.10803313849028795,-0.009026643247986188,-0.008689294211338239,-0.014719912190831463,-0.03475988696987839,-0.06270773953413139,-0.032262506885089054,0.04901776040984329,0.07973071349827215,0.06524440051501268,-0.12299746216670515,0.24481945872857658,,-0.16056907028354422,0.06967208943576209,0.006097596383122461,-0.0736507981274789,,,-0.0068003015836463065
RekSai,-0.027619842408869333,-0.11050223062288961,0.04949936372891514,-0.009226562141039563,0.02863722428744464,-0.011163609915470663,-0.47619047619047616,0.011150178074054107,0.07544485973891013,0.13676511499487787,0.01561609116322471,-0.01723227001227895,-0.009490809210810358,-0.019209548050188263,0.10891089206489996,0.030333529018298555,-0.005749370455252811,-0.03660504484774632,0.05020128300797577,0.05454636904986737,0.005450107367308887,0.5238095238095238,-0.042628174428596344,0.061550526917344806,-0.015864475332383776,0.017162734617568814,0.07168767658593656,-0.059666171702458526,-0.015955825519801015,0.1811488179909233,-0.17987561110536443,0.05616443604377708,0.19047619047619047,-0.04079106834605273,-0.022020174933272407,-0.02739847320490102,0.005238114057000809,-0.033461761716833516,0.037292231423255245,0.03803393592916571,-0.019637526225960655,0.4550050560461153,-0.0234609871445286,-0.061856368386900895,0.023847456727711103,0.11173974454643731,0.13999918565899894,0.19047619047619047,0.002803201412848566,-0.045154538148147905,-0.022997462166705174,-0.1246575865488311,0.11354497354497362,0.5238095238095238,-0.061856368386900895,-0.003556218627811636,-0.11917206851262516,-0.014719912190831463,0.1059949713617892,-0.0449949439538847,0.11102124376764069,0.1155636556591334,-0.02159358878689599,-0.0019965339403792415,-0.04668863264296533,-0.055232401656089086,0.2219593031712883,-0.06256456895156814,0.014068611907070427,0.10609759638312244,0.03553618488176832,0.00814549844100626,0.07195930317128829,-0.47619047619047616,-0.17143817231984937,-0.022997462166705174,-0.011131912795696919,0.07920821759473501,0.15894534892282186,-0.01956591312956174,-0.021387362922403896,0.022571483153580707,0.010440238472330055,0.022232936897738642,0.01715718825776455,0.06998155842218373,-0.026520195708873373,0.022804432135291874,-0.01004298714775742,-0.47619047619047616,-0.050904679442048795,-0.07012277981582082,0.033932824727189115,0.019661364146266513,0.035406736067671585,0.05616443604377708,-0.017520601922967782,0.006669667773820831,0.5059949713617893,-0.03144205737292938,0.02453923270785771,0.011739744546437336,-0.05781016524099192,0.00814549844100626,-0.035301200567897206,-0.028040696828711686,-0.08200854060544513,0.4726459110818103,0.4255667434432882,0.3725593605313656,-0.015850728363680178,-0.07096792460534174,0.002758777610352925,-0.05240922687258753,-0.00043419790511722844,-0.0745475649072001,-0.05640240361687754,-0.06000238126876278,0.057192763922331025,-0.0010050916742319616,-0.028932243696771942,-0.10803313849028795,-0.009026643247986188,-0.008689294211338239,-0.014719912190831463,-0.03475988696987839,-0.06270773953413139,-0.032262506885089054,0.04901776040984329,0.07973071349827215,0.06524440051501268,-0.12299746216670515,0.24481945872857658,,-0.16056907028354422,0.06967208943576209,0.006097596383122461,-0.0736507981274789,,,-0.0068003015836463065
