,Aatrox,Ahri,Akali,Alistar,Amumu,Anivia,Annie,Ashe,AurelionSol,Azir,Bard,Blitzcrank,Brand,Braum,Caitlyn,Camille,Cassiopeia,Corki,Diana,Draven,Ekko,Elise,Ezreal,Fiddlesticks,Fizz,Galio,Gragas,Graves,Hecarim,Heimerdinger,Irelia,Ivern,Janna,JarvanIV,Jhin,Jinx,Kaisa,Kalista,Karma,Karthus,Katarina,Kayle,Kayn,Khazix,Kindred,KogMaw,LeeSin,Leona,Lissandra,Lucian,Lulu,Lux,Malzahar,Maokai,MasterYi,MissFortune,MonkeyKing,Mordekaiser,Morgana,Nautilus,Nidalee,Nocturne,Nunu,Olaf,Orianna,Pantheon,Pyke,Quinn,Rammus,Rengar,Ryze,Sejuani,Shaco,Shen,Shyvana,Sivir,Sona,Soraka,Swain,Syndra,TahmKench,Taliyah,Talon,Taric,Thresh,Tristana,Trundle,TwistedFate,Twitch,Udyr,Varus,Vayne,Veigar,Velkoz,Vi,Vladimir,Volibear,Warwick,Xayah,Xerath,Yasuo,Zac,Zed,Ziggs,Zilean,Zoe,Zyra,Kassadin,Chogath,Jayce,Malphite,Teemo,Viktor,Darius,DrMundo,Garen,Illaoi,Jax,Kennen,Kled,Nasus,Ornn,Poppy,Renekton,Riven,Rumble,Singed,Sion,Skarner,Tryndamere,XinZhao,Yorick,Evelynn,Fiora,Gangplank,Gnar,Rakan,Urgot,RekSai,Leblanc,Nami
Leblanc,0.03482434274928298,0.13546338226151025,-0.09428251401685928,-0.28869742735150744,-0.022466425018262903,-0.07891149011510251,-0.020993113081524573,0.022392220408447072,0.011643097170599692,-0.06104010766190382,-0.2155859302796534,0.03545262098012353,0.042777099312484884,-0.15751947411411682,0.005358360385399108,0.021611173805999806,-0.0031974374443199116,-0.021336706092007024,-0.013637452376992876,0.018786387987284568,0.023906135274781137,-0.28869742735150744,-0.004789489617240794,0.037644102864411944,-0.17820441724504238,0.020666852762351945,0.0194720606986431,0.009147192552549865,-0.019894320363534224,0.05059975764305541,0.021720044742366745,0.17573237901809977,0.07206408945215201,-0.057893628979806544,0.021189701539812922,0.047165866022149755,0.0006092486095372607,0.0016576971004183538,-0.02841024211491683,0.024499929811508725,-0.062414554740433115,-0.03408865886658252,-0.015978846295910343,-0.4266980731686613,-0.0861198004484846,0.038946617754114454,-0.3915004251293366,0.011643097170599692,0.005231188187840297,0.029830612205622165,0.028817914936573596,0.049800659257160984,0.056859196385736,0.13877682218217952,-0.04701946883850153,0.03780964642831797,0.06423396952759924,0.040526494387153944,-0.022522177155160916,-0.003181974073080518,-0.01842421573766459,-0.006517530360921953,-0.08187055903382681,-0.006549675146464873,-0.053057171935723235,0.03935965279211104,0.044698517864602105,0.05670375107928008,-0.06544705193723638,0.009126305907050714,-0.08516265108929275,-0.12061490032170305,-0.04514518789961075,-0.017191662899999793,-0.10895615628390748,0.051453780668891475,0.2493675356628609,-0.1553397454237181,0.02149515008962294,-0.08396579767047241,-0.02019428255499578,0.02334063908159889,-0.006549675146464873,0.0717440262544966,0.03608129704067192,-0.01037313991697919,-0.057446308938433166,0.0006327562836249689,0.02947439034395566,-0.04786311408588373,0.017924795816376016,-0.009843552594972521,0.08301854636744638,0.04233449467419714,-0.1303795209230192,-0.002978497685136472,0.03542956027499505,-0.08454902120012114,-0.00018625574498187802,0.056287145743647515,0.007435712189663157,-0.10999269425173447,-0.12331636242588428,0.11691542601037508,-0.01977006251037261,0.014995384306841941,0.02250930781558469,0.45485481210038925,-0.03601229756511609,0.008535924872193512,0.020975459058964474,0.03467643212459426,0.032251558030085836,-0.0172991310038057,-0.008002678203202773,0.023602624845883158,0.05409838639353648,0.020200868996194277,-0.02561210860057389,0.018997489453650207,0.0003154548259251544,0.03977268783010762,0.03530002162400059,-0.042093922153666224,-0.013973540963442777,0.06811133504552325,-0.012781719013356285,0.00939108301843311,-0.41346973869534687,0.03182103587900861,-0.43885821287965376,-0.06391870295932806,,0.16537193479989326,-0.014224350150540105,0.010866908315070423,-0.07971014492753614,-0.021397929526185827,-0.45949883572616873,,
LeeSin,0.03482434274928298,0.13546338226151025,-0.38223562985745896,-0.28869742735150744,-0.022466425018262903,-0.07891149011510251,-0.020993113081524573,-0.13223562985745896,0.011643097170599692,-0.06104010766190382,-0.2155859302796534,0.03545262098012353,0.617764370142541,-0.15751947411411682,-0.13223562985745896,0.021611173805999806,-0.0031974374443199116,-0.021336706092007024,-0.38223562985745896,0.617764370142541,0.023906135274781137,-0.28869742735150744,0.18026437014254104,0.037644102864411944,-0.17820441724504238,0.020666852762351945,0.0194720606986431,0.11776437014254104,-0.38223562985745896,0.05059975764305541,0.617764370142541,-0.38223562985745896,0.07206408945215201,-0.057893628979806544,-0.018599266221095312,0.11776437014254104,0.03443103680920773,0.0016576971004183538,-0.02841024211491683,0.024499929811508725,-0.062414554740433115,-0.03408865886658252,-0.38223562985745896,-0.38223562985745896,-0.0861198004484846,0.617764370142541,0.1411288561238494,0.011643097170599692,0.005231188187840297,0.0793028316810026,-0.38223562985745896,-0.38223562985745896,0.056859196385736,0.13877682218217952,-0.38223562985745896,0.18919294157111244,0.06423396952759924,0.040526494387153944,-0.022522177155160916,-0.003181974073080518,-0.38223562985745896,-0.006517530360921953,-0.08187055903382681,-0.38223562985745896,-0.053057171935723235,0.03935965279211104,-0.38223562985745896,0.05670375107928008,-0.06544705193723638,-0.38223562985745896,-0.08516265108929275,-0.12061490032170305,-0.38223562985745896,-0.017191662899999793,0.617764370142541,0.11776437014254104,0.2493675356628609,-0.1553397454237181,0.617764370142541,0.617764370142541,-0.02019428255499578,0.02334063908159889,-0.006549675146464873,0.0717440262544966,0.03608129704067192,-0.13223562985745896,-0.057446308938433166,0.0006327562836249689,-0.048902296524125644,-0.04786311408588373,0.11776437014254104,0.11776437014254104,-0.38223562985745896,0.04233449467419714,-0.1303795209230192,-0.002978497685136472,0.03542956027499505,-0.08454902120012114,0.18919294157111244,0.617764370142541,-0.38223562985745896,-0.10999269425173447,-0.12331636242588428,0.617764370142541,-0.01977006251037261,-0.38223562985745896,0.02250930781558469,0.45485481210038925,-0.03601229756511609,0.008535924872193512,0.020975459058964474,0.03467643212459426,0.032251558030085836,-0.0172991310038057,-0.008002678203202773,0.023602624845883158,0.05409838639353648,0.020200868996194277,-0.02561210860057389,0.018997489453650207,0.0003154548259251544,0.03977268783010762,0.03530002162400059,-0.042093922153666224,-0.013973540963442777,0.06811133504552325,-0.012781719013356285,0.00939108301843311,-0.41346973869534687,0.03182103587900861,-0.43885821287965376,-0.06391870295932806,,0.16537193479989326,-0.014224350150540105,0.010866908315070423,-0.07971014492753614,-0.021397929526185827,-0.45949883572616873,,
Leona,0.03482434274928298,0.13546338226151025,-0.09428251401685928,-0.28869742735150744,-0.022466425018262903,0.4566579415416625,-0.020993113081524573,-0.2933420584583375,0.011643097170599692,-0.06104010766190382,-0.5433420584583375,0.03545262098012353,0.042777099312484884,-0.15751947411411682,0.1709436558273768,-0.5433420584583375,-0.5433420584583375,-0.021336706092007024,-0.013637452376992876,0.4566579415416625,0.023906135274781137,-0.28869742735150744,-0.14334205845833747,0.4566579415416625,-0.17820441724504238,0.020666852762351945,0.4566579415416625,0.009147192552549865,-0.019894320363534224,0.05059975764305541,0.021720044742366745,0.17573237901809977,0.07206408945215201,-0.057893628979806544,-0.043342058458337496,0.09951508439880541,-0.3433420584583375,0.4566579415416625,-0.5433420584583375,-0.5433420584583375,-0.062414554740433115,-0.03408865886658252,-0.015978846295910343,-0.4266980731686613,-0.0861198004484846,0.4566579415416625,-0.3915004251293366,-0.14334205845833747,0.005231188187840297,-0.09889761401389308,0.028817914936573596,0.4566579415416625,0.056859196385736,0.13877682218217952,-0.5433420584583375,0.0021124869962079185,0.4566579415416625,0.040526494387153944,-0.043342058458337496,0.4566579415416625,-0.01842421573766459,-0.006517530360921953,-0.08187055903382681,-0.006549675146464873,-0.053057171935723235,-0.5433420584583375,0.044698517864602105,0.05670375107928008,-0.06544705193723638,-0.043342058458337496,-0.08516265108929275,-0.12061490032170305,-0.04514518789961075,-0.017191662899999793,-0.10895615628390748,0.05665794154166248,0.4566579415416625,-0.1553397454237181,0.02149515008962294,-0.08396579767047241,-0.02019428255499578,0.02334063908159889,-0.5433420584583375,0.0717440262544966,0.03608129704067192,-0.043342058458337496,-0.057446308938433166,0.4566579415416625,-0.5433420584583375,0.4566579415416625,0.12332460820832913,-0.5433420584583375,0.4566579415416625,0.4566579415416625,-0.1303795209230192,-0.002978497685136472,-0.5433420584583375,-0.08454902120012114,-0.37667539179167087,0.056287145743647515,-0.21000872512500418,-0.10999269425173447,-0.12331636242588428,0.4566579415416625,-0.01977006251037261,0.014995384306841941,0.4566579415416625,0.45485481210038925,-0.03601229756511609,0.008535924872193512,0.020975459058964474,0.03467643212459426,0.032251558030085836,-0.0172991310038057,-0.008002678203202773,0.023602624845883158,0.05409838639353648,0.020200868996194277,-0.02561210860057389,0.018997489453650207,0.0003154548259251544,0.03977268783010762,0.03530002162400059,-0.042093922153666224,-0.013973540963442777,0.06811133504552325,-0.012781719013356285,0.00939108301843311,-0.41346973869534687,0.03182103587900861,-0.43885821287965376,-0.06391870295932806,,0.16537193479989326,-0.014224350150540105,0.010866908315070423,-0.07971014492753614,-0.021397929526185827,-0.45949883572616873,,
Lissandra,0.03482434274928298,0.13546338226151025,0.5718065709363678,-0.28869742735150744,0.2384732376030344,-0.4281934290636322,-0.020993113081524573,0.042394806230485416,0.07180657093636778,-0.06104010766190382,-0.2155859302796534,-0.4281934290636322,0.07180657093636778,-0.15751947411411682,0.021806570936367786,0.5718065709363678,-0.0031974374443199116,0.07180657093636778,-0.4281934290636322,0.11942561855541545,0.2384732376030344,-0.28869742735150744,-0.005971206841410004,0.037644102864411944,-0.4281934290636322,-0.4281934290636322,0.5718065709363678,0.07180657093636778,-0.4281934290636322,-0.2281934290636322,-0.15546615633635952,0.17573237901809977,0.07206408945215201,-0.4281934290636322,0.059306570936367764,0.29180657093636775,0.036595303330733964,0.016251015380812195,-0.09486009573029891,0.07180657093636778,-0.2281934290636322,-0.03408865886658252,-0.015978846295910343,-0.4266980731686613,0.5718065709363678,-0.4281934290636322,-0.3915004251293366,-0.4281934290636322,-0.14247914334934653,0.04907929820909507,0.028817914936573596,0.07180657093636778,-0.17819342906363222,0.13877682218217952,-0.4281934290636322,-0.016428723181279303,0.06423396952759924,0.040526494387153944,-0.022522177155160916,-0.003181974073080518,0.5718065709363678,-0.006517530360921953,0.5718065709363678,-0.006549675146464873,-0.053057171935723235,0.03935965279211104,-0.4281934290636322,0.05670375107928008,-0.06544705193723638,0.009126305907050714,-0.4281934290636322,-0.12061490032170305,0.5718065709363678,-0.017191662899999793,-0.10895615628390748,0.1051399042697011,0.2493675356628609,-0.1553397454237181,-0.20597120684141002,-0.08396579767047241,0.5718065709363678,-0.4281934290636322,-0.4281934290636322,0.0717440262544966,0.03608129704067192,0.2905565709363678,-0.057446308938433166,0.0006327562836249689,-0.04357804444824759,-0.04786311408588373,0.07180657093636778,0.1847097967428194,0.07180657093636778,-0.4281934290636322,-0.1303795209230192,-0.09486009573029891,0.03542956027499505,-0.08454902120012114,0.031806570936367795,0.5718065709363678,-0.01152676239696554,-0.10999269425173447,0.5718065709363678,-0.4281934290636322,-0.01977006251037261,0.2384732376030344,0.02250930781558469,0.45485481210038925,-0.03601229756511609,0.008535924872193512,0.020975459058964474,0.03467643212459426,0.032251558030085836,-0.0172991310038057,-0.008002678203202773,0.023602624845883158,0.05409838639353648,0.020200868996194277,-0.02561210860057389,0.018997489453650207,0.0003154548259251544,0.03977268783010762,0.03530002162400059,-0.042093922153666224,-0.013973540963442777,0.06811133504552325,-0.012781719013356285,0.00939108301843311,-0.41346973869534687,0.03182103587900861,-0.43885821287965376,-0.06391870295932806,,0.16537193479989326,-0.014224350150540105,0.010866908315070423,-0.07971014492753614,-0.021397929526185827,-0.45949883572616873,,
Lucian,0.03482434274928298,0.13546338226151025,-0.09428251401685928,-0.28869742735150744,-0.022466425018262903,-0.07891149011510251,-0.020993113081524573,0.022392220408447072,0.011643097170599692,-0.06104010766190382,-0.2155859302796534,0.03545262098012353,0.042777099312484884,-0.15751947411411682,0.005358360385399108,0.021611173805999806,-0.0031974374443199116,-0.021336706092007024,-0.013637452376992876,0.018786387987284568,0.023906135274781137,-0.28869742735150744,-0.004789489617240794,0.037644102864411944,-0.17820441724504238,0.020666852762351945,0.0194720606986431,0.009147192552549865,-0.019894320363534224,0.05059975764305541,0.021720044742366745,0.17573237901809977,0.07206408945215201,-0.057893628979806544,-0.0424374999999999,0.047165866022149755,-0.18518749999999984,0.0016576971004183538,-0.02841024211491683,0.024499929811508725,-0.062414554740433115,-0.03408865886658252,-0.015978846295910343,-0.4266980731686613,-0.0861198004484846,0.038946617754114454,-0.3915004251293366,0.011643097170599692,0.005231188187840297,0.6138125,0.028817914936573596,0.049800659257160984,0.056859196385736,0.13877682218217952,-0.04701946883850153,0.03780964642831797,0.06423396952759924,0.040526494387153944,-0.022522177155160916,-0.003181974073080518,-0.01842421573766459,-0.006517530360921953,-0.08187055903382681,-0.006549675146464873,-0.053057171935723235,0.03935965279211104,0.044698517864602105,0.05670375107928008,-0.06544705193723638,0.009126305907050714,-0.08516265108929275,-0.12061490032170305,-0.04514518789961075,-0.017191662899999793,-0.10895615628390748,0.051453780668891475,0.2493675356628609,-0.1553397454237181,0.02149515008962294,-0.08396579767047241,-0.02019428255499578,0.02334063908159889,-0.006549675146464873,0.0717440262544966,0.03608129704067192,-0.01037313991697919,-0.057446308938433166,0.0006327562836249689,0.02947439034395566,-0.04786311408588373,0.017924795816376016,-0.009843552594972521,0.08301854636744638,0.04233449467419714,-0.1303795209230192,-0.002978497685136472,0.03542956027499505,-0.08454902120012114,-0.3861875,0.056287145743647515,0.007435712189663157,-0.10999269425173447,-0.12331636242588428,0.11691542601037508,-0.01977006251037261,0.014995384306841941,0.02250930781558469,0.45485481210038925,-0.03601229756511609,0.008535924872193512,0.020975459058964474,0.03467643212459426,0.032251558030085836,-0.0172991310038057,-0.008002678203202773,0.023602624845883158,0.05409838639353648,0.020200868996194277,-0.02561210860057389,0.018997489453650207,0.0003154548259251544,0.03977268783010762,0.03530002162400059,-0.042093922153666224,-0.013973540963442777,0.06811133504552325,-0.012781719013356285,0.00939108301843311,-0.41346973869534687,0.03182103587900861,-0.43885821287965376,-0.06391870295932806,,0.16537193479989326,-0.014224350150540105,0.010866908315070423,-0.07971014492753614,-0.021397929526185827,-0.45949883572616873,,
Lulu,0.03482434274928298,0.13546338226151025,-0.3920158518194075,-0.28869742735150744,0.10798414818059249,-0.07891149011510251,-0.3920158518194075,0.10798414818059249,0.011643097170599692,-0.06104010766190382,0.10798414818059249,0.03545262098012353,0.2746508148472591,-0.15751947411411682,0.24434778454422884,0.036555576752021035,0.10798414818059249,-0.3920158518194075,-0.013637452376992876,0.08715081484725917,-0.3920158518194075,-0.28869742735150744,0.10798414818059249,-0.0586825184860742,-0.17820441724504238,-0.3920158518194075,-0.3920158518194075,0.009147192552549865,-0.019894320363534224,-0.3920158518194075,-0.2670158518194075,0.6079841481805925,0.07206408945215201,-0.0586825184860742,0.16353970373614807,0.06252960272604702,0.0682114209078652,-0.017015851819407513,0.2746508148472591,-0.3920158518194075,0.6079841481805925,-0.3920158518194075,-0.015978846295910343,-0.3920158518194075,-0.0861198004484846,0.2508412910377354,-0.3915004251293366,0.011643097170599692,0.005231188187840297,0.10798414818059249,0.10798414818059249,-0.1420158518194075,-0.3920158518194075,-0.3920158518194075,-0.0586825184860742,0.04916061876882777,0.6079841481805925,0.10798414818059249,0.00798414818059251,0.10798414818059249,-0.01842421573766459,-0.006517530360921953,-0.3920158518194075,-0.3920158518194075,-0.3920158518194075,0.10798414818059249,-0.0586825184860742,0.05670375107928008,-0.06544705193723638,0.6079841481805925,-0.3920158518194075,-0.12061490032170305,-0.04514518789961075,-0.0586825184860742,-0.10895615628390748,0.16353970373614807,0.6079841481805925,-0.1553397454237181,-0.0586825184860742,-0.08396579767047241,-0.3920158518194075,-0.3920158518194075,-0.006549675146464873,0.10798414818059249,0.6079841481805925,0.16798414818059254,-0.3920158518194075,0.0006327562836249689,0.2651270053234496,-0.04786311408588373,0.07737190328263333,0.09635624120384828,-0.1420158518194075,0.6079841481805925,-0.3920158518194075,0.10798414818059249,0.6079841481805925,-0.3920158518194075,0.19621944229823957,0.00798414818059251,0.00798414818059251,-0.10999269425173447,-0.12331636242588428,0.2746508148472591,-0.3920158518194075,0.014995384306841941,0.6079841481805925,0.45485481210038925,-0.03601229756511609,0.008535924872193512,0.020975459058964474,0.03467643212459426,0.032251558030085836,-0.0172991310038057,-0.008002678203202773,0.023602624845883158,0.05409838639353648,0.020200868996194277,-0.02561210860057389,0.018997489453650207,0.0003154548259251544,0.03977268783010762,0.03530002162400059,-0.042093922153666224,-0.013973540963442777,0.06811133504552325,-0.012781719013356285,0.00939108301843311,-0.41346973869534687,0.03182103587900861,-0.43885821287965376,-0.06391870295932806,,0.16537193479989326,-0.014224350150540105,0.010866908315070423,-0.07971014492753614,-0.021397929526185827,-0.45949883572616873,,
Lux,0.03482434274928298,0.4798057174450042,-0.02019428255499578,-0.5201942825549958,-0.18686094922166246,0.4798057174450042,-0.18686094922166246,0.15722507228371385,-0.2701942825549958,-0.06104010766190382,-0.2701942825549958,0.14647238411167085,0.14647238411167085,-0.15751947411411682,-0.041933412989778374,0.09519033282961964,-0.0031974374443199116,-0.02019428255499578,-0.32019428255499577,-0.02019428255499578,-0.5201942825549958,-0.5201942825549958,-0.07708051009990596,0.14647238411167085,0.4798057174450042,-0.02019428255499578,-0.02019428255499578,-0.18686094922166246,-0.2701942825549958,0.06313905077833759,0.02147238411167085,-0.5201942825549958,0.4798057174450042,-0.2701942825549958,-0.007999160603776256,0.10801084565013241,-0.024619061316057733,-0.02019428255499578,0.19409143173071852,0.025260262899549635,0.4798057174450042,-0.12019428255499576,0.4798057174450042,-0.4266980731686613,-0.5201942825549958,0.22980571744500422,-0.3915004251293366,-0.5201942825549958,0.4798057174450042,0.053335129209710064,0.4798057174450042,-0.0359837562392063,-0.02019428255499578,0.14647238411167085,-0.12019428255499576,0.0036152412545280566,-0.02019428255499578,0.37980571744500424,-0.02019428255499578,-0.12019428255499576,-0.5201942825549958,-0.02019428255499578,-0.18686094922166246,-0.5201942825549958,-0.5201942825549958,-0.12019428255499576,-0.32019428255499577,0.05670375107928008,0.4798057174450042,-0.09162285398356723,-0.18686094922166246,-0.02019428255499578,0.4798057174450042,0.14647238411167085,0.14647238411167085,0.06552000315928996,0.4798057174450042,-0.5201942825549958,-0.09519428255499579,0.4798057174450042,-0.02019428255499578,-0.5201942825549958,-0.006549675146464873,0.0717440262544966,0.4798057174450042,-0.1035276158883291,-0.5201942825549958,0.4798057174450042,0.19091682855611536,-0.02019428255499578,-0.06256716391092798,-0.03421297414378083,0.4798057174450042,0.27980571744500427,-0.1303795209230192,0.17980571744500418,0.05123428887357562,-0.5201942825549958,-0.015339913622956947,0.27980571744500427,0.1721134097526965,-0.5201942825549958,-0.12331636242588428,0.0798057174450042,0.4798057174450042,0.4798057174450042,0.14647238411167085,0.45485481210038925,-0.03601229756511609,0.008535924872193512,0.020975459058964474,0.03467643212459426,0.032251558030085836,-0.0172991310038057,-0.008002678203202773,0.023602624845883158,0.05409838639353648,0.020200868996194277,-0.02561210860057389,0.018997489453650207,0.0003154548259251544,0.03977268783010762,0.03530002162400059,-0.042093922153666224,-0.013973540963442777,0.06811133504552325,-0.012781719013356285,0.00939108301843311,-0.5201942825549958,0.03182103587900861,-0.43885821287965376,-0.06391870295932806,,0.16537193479989326,-0.014224350150540105,0.010866908315070423,-0.02019428255499578,-0.021397929526185827,-0.45949883572616873,,
Malphite,0.08247841085661467,0.5639598923380962,-0.08604010766190384,0.06395989233809618,0.16395989233809616,0.06395989233809618,-0.13169228157494728,0.0024625661348876005,-0.4360401076619038,-0.06104010766190382,0.06395989233809618,0.06395989233809618,0.025498353876557744,-0.4360401076619038,0.05681703519523906,0.16395989233809616,0.3139598923380962,-0.15032582194761812,-0.4360401076619038,0.08457844903912715,-0.12354010766190382,-0.4360401076619038,0.03447103257400708,0.037644102864411944,0.2306265590047628,-0.007468679090475272,-0.02979010766190382,0.06395989233809618,0.06395989233809618,-0.017121188742984905,0.10364243202063583,0.17573237901809977,0.5639598923380962,-0.014987476082956475,0.013959892338096191,0.10054525819175475,0.051425073396592025,0.11830771842505272,-0.22175439337618955,0.13971746809567198,0.06395989233809618,-0.1027067743285705,0.5639598923380962,-0.4360401076619038,0.3139598923380962,0.020481631468530936,-0.3915004251293366,0.5639598923380962,-0.15032582194761812,0.050358151315245236,-0.06104010766190382,0.1446050536284188,-0.1027067743285705,0.06395989233809618,0.15219518645574326,0.03454812763221382,-0.09229010766190382,0.06395989233809618,-0.3110401076619038,-0.2360401076619038,0.2306265590047628,-0.4360401076619038,-0.0360401076619038,-0.3110401076619038,-0.15032582194761812,-0.1633128349346311,0.09027568181178036,0.07507100344920725,-0.18604010766190382,-0.07889725051904667,-0.1283477999695961,-0.4360401076619038,-0.29318296480476097,0.20032352870173253,-0.2360401076619038,0.07784878122698502,-0.2138178854396816,0.2306265590047628,0.0312496119642644,0.06395989233809618,0.06395989233809618,0.06395989233809618,0.06395989233809618,0.2306265590047628,-0.1027067743285705,-0.01540518702698318,-0.18604010766190382,-0.4360401076619038,0.04916699292981214,-0.4360401076619038,0.0581683865465904,-0.007007849597387705,0.012235754407061705,0.11395989233809622,0.16395989233809616,-0.014987476082956475,-0.18604010766190382,-0.3110401076619038,0.003959892338096183,0.06395989233809618,0.13166822567142955,-0.007468679090475272,0.2306265590047628,0.2306265590047628,-0.18604010766190382,-0.1027067743285705,0.06395989233809618,0.45485481210038925,-0.03601229756511609,0.008535924872193512,0.12999762818715277,0.10242143079963462,0.032251558030085836,-0.0172991310038057,-0.008002678203202773,0.023602624845883158,0.05409838639353648,0.020200868996194277,-0.02561210860057389,0.018997489453650207,0.0003154548259251544,0.03977268783010762,0.03530002162400059,-0.042093922153666224,-0.013973540963442777,0.06811133504552325,-0.012781719013356285,0.00939108301843311,0.5639598923380962,0.03182103587900861,-0.43885821287965376,-0.06391870295932806,,0.16537193479989326,-0.014224350150540105,0.010866908315070423,0.5639598923380962,-0.021397929526185827,-0.4360401076619038,,
Malzahar,0.03482434274928298,0.13546338226151025,-0.16799122446181286,-0.28869742735150744,-0.022466425018262903,-0.0013245577951461751,-0.5013245577951462,0.16534210887152045,0.011643097170599692,-0.5013245577951462,-0.2155859302796534,0.4986754422048538,-0.5013245577951462,-0.15751947411411682,0.16534210887152045,0.0986754422048538,-0.5013245577951462,-0.0013245577951461751,-0.5013245577951462,-0.0346578911284795,-0.16799122446181286,-0.28869742735150744,-0.14838338132455792,-0.5013245577951462,-0.17820441724504238,-0.0013245577951461751,0.4986754422048538,0.009147192552549865,-0.5013245577951462,0.05059975764305541,0.4986754422048538,0.17573237901809977,0.07206408945215201,-0.2513245577951462,-0.17779514603044028,0.07010401363342522,0.024991231678538006,0.0986754422048538,-0.5013245577951462,0.4986754422048538,-0.5013245577951462,-0.03408865886658252,-0.015978846295910343,-0.4266980731686613,-0.0861198004484846,-0.07275312922371763,-0.3915004251293366,0.011643097170599692,-0.0013245577951461751,-0.11897161661867561,0.028817914936573596,0.049800659257160984,-0.2346578911284795,0.4986754422048538,0.4986754422048538,0.0986754422048538,0.4986754422048538,0.4986754422048538,-0.022522177155160916,-0.003181974073080518,0.4986754422048538,-0.5013245577951462,0.4986754422048538,0.4986754422048538,-0.0013245577951461751,0.03935965279211104,-0.5013245577951462,0.05670375107928008,-0.06544705193723638,-0.16799122446181286,-0.5013245577951462,-0.12061490032170305,-0.04514518789961075,-0.017191662899999793,-0.10895615628390748,-0.0013245577951461751,0.4986754422048538,-0.1553397454237181,-0.30132455779514616,-0.0013245577951461751,-0.02019428255499578,0.02334063908159889,-0.006549675146464873,0.0717440262544966,0.03608129704067192,-0.2513245577951462,-0.057446308938433166,0.16534210887152045,0.0986754422048538,0.4986754422048538,0.22594816947758112,0.03200877553818715,0.4986754422048538,0.4986754422048538,-0.1303795209230192,0.0986754422048538,0.03542956027499505,-0.5013245577951462,-0.027640347268830412,0.4986754422048538,-0.16799122446181286,-0.10999269425173447,0.4986754422048538,-0.5013245577951462,-0.5013245577951462,0.014995384306841941,0.02250930781558469,0.45485481210038925,-0.03601229756511609,0.008535924872193512,0.020975459058964474,0.03467643212459426,0.032251558030085836,-0.0172991310038057,-0.008002678203202773,0.023602624845883158,0.05409838639353648,0.020200868996194277,-0.02561210860057389,0.018997489453650207,0.0003154548259251544,0.03977268783010762,0.03530002162400059,-0.042093922153666224,-0.013973540963442777,0.06811133504552325,-0.012781719013356285,0.00939108301843311,-0.41346973869534687,0.03182103587900861,-0.43885821287965376,-0.06391870295932806,,0.16537193479989326,-0.014224350150540105,0.010866908315070423,-0.07971014492753614,-0.021397929526185827,-0.45949883572616873,,
Maokai,0.03482434274928298,-0.5571950802584598,-0.22386174692512645,-0.28869742735150744,-0.5571950802584598,0.44280491974154024,-0.05719508025845976,-0.10264962571300523,-0.5571950802584598,0.44280491974154024,0.44280491974154024,0.10947158640820687,0.24280491974154028,-0.15751947411411682,-0.1367405348039143,0.44280491974154024,-0.05719508025845976,-0.35719508025845975,-0.013637452376992876,-0.037195080258459745,0.10947158640820687,0.44280491974154024,-0.05719508025845976,-0.05719508025845976,-0.17820441724504238,0.020666852762351945,0.44280491974154024,0.44280491974154024,-0.019894320363534224,-0.22386174692512645,0.026138253074873607,0.17573237901809977,0.07206408945215201,-0.30719508025845976,-0.04475726931318613,0.03030491974154026,-0.06761174692512645,-0.011740534803914349,0.44280491974154024,0.042804919741540215,-0.05719508025845976,-0.05719508025845976,0.44280491974154024,-0.4266980731686613,-0.5571950802584598,-0.05719508025845976,-0.3915004251293366,0.011643097170599692,-0.5571950802584598,-0.04776111799430882,0.44280491974154024,0.17007764701426753,0.056859196385736,0.13030491974154024,-0.22386174692512645,-0.037195080258459745,-0.0016395247029041826,-0.05719508025845976,0.44280491974154024,0.44280491974154024,0.44280491974154024,0.44280491974154024,-0.05719508025845976,-0.5571950802584598,-0.05719508025845976,-0.5571950802584598,-0.5571950802584598,0.05670375107928008,-0.06544705193723638,0.19280491974154024,0.44280491974154024,-0.12061490032170305,-0.04514518789961075,-0.017191662899999793,-0.10895615628390748,-0.03338555644893593,0.44280491974154024,-0.1553397454237181,-0.04106604800039526,-0.08396579767047241,-0.5571950802584598,0.02334063908159889,-0.05719508025845976,-0.5571950802584598,0.03608129704067192,-0.12041347106305744,-0.057446308938433166,0.0006327562836249689,0.05064805699644215,-0.04786311408588373,-0.05719508025845976,-0.051022240752286896,-0.05719508025845976,0.19280491974154024,-0.1303795209230192,0.19280491974154024,0.03542956027499505,-0.08454902120012114,-0.02210736096021415,-0.27148079454417406,-0.027783315552577403,-0.10999269425173447,-0.12331636242588428,0.10947158640820687,0.44280491974154024,0.44280491974154024,-0.30719508025845976,0.45485481210038925,-0.03601229756511609,0.008535924872193512,0.020975459058964474,0.03467643212459426,0.032251558030085836,-0.0172991310038057,-0.008002678203202773,0.023602624845883158,0.05409838639353648,0.020200868996194277,-0.02561210860057389,0.018997489453650207,0.0003154548259251544,0.03977268783010762,0.03530002162400059,-0.042093922153666224,-0.013973540963442777,0.06811133504552325,-0.012781719013356285,0.00939108301843311,-0.5571950802584598,0.03182103587900861,-0.43885821287965376,-0.06391870295932806,,0.16537193479989326,-0.014224350150540105,0.010866908315070423,-0.07971014492753614,-0.021397929526185827,-0.45949883572616873,,
