,Aatrox,Ahri,Akali,Alistar,Amumu,Anivia,Annie,Ashe,AurelionSol,Azir,Bard,Blitzcrank,Brand,Braum,Caitlyn,Camille,Cassiopeia,Corki,Diana,Draven,Ekko,Elise,Ezreal,Fiddlesticks,Fizz,Galio,Gragas,Graves,Hecarim,Heimerdinger,Irelia,Ivern,Janna,JarvanIV,Jhin,Jinx,Kalista,Karma,Karthus,Kassadin,Katarina,Kayle,Kayn,Kindred,KogMaw,Leblanc,LeeSin,Leona,Lissandra,Lucian,Lulu,Lux,Malzahar,Maokai,MasterYi,MissFortune,MonkeyKing,Mordekaiser,Morgana,Nautilus,Nidalee,Nocturne,Nunu,Olaf,Orianna,Pantheon,Pyke,Quinn,Rakan,Rammus,RekSai,Rengar,Ryze,Sejuani,Shaco,Shen,Shyvana,Sivir,Skarner,Sona,Soraka,Swain,Syndra,TahmKench,Taliyah,Talon,Taric,Thresh,Tristana,Trundle,TwistedFate,Twitch,Udyr,Varus,Vayne,Veigar,Velkoz,Vi,Vladimir,Volibear,Warwick,Xayah,Xerath,XinZhao,Yasuo,Zac,Zed,Ziggs,Zilean,Zoe,Zyra,Chogath,Jayce,Khazix,Malphite,Teemo,Viktor,Darius,DrMundo,Garen,Illaoi,Jax,Kennen,Kled,Nasus,Ornn,Poppy,Renekton,Riven,Rumble,Singed,Sion,Tryndamere,Yorick,Evelynn,Fiora,Gangplank,Gnar,Urgot,Kaisa,Nami
Morgana,0.005545305473971696,-0.2221722097552315,-0.01582300340602516,0.02016178348013739,-0.4602674478504696,0.095288107705086,0.03973255214953042,-0.12693411451713627,-0.26026744785046957,0.03973255214953042,-0.4602674478504696,0.1397325521495304,0.010787634008942198,0.020272031389153428,0.03973255214953042,0.16473255214953042,-0.06026744785046956,-0.4602674478504696,-0.4602674478504696,0.052260147227814774,-0.14447797416625907,-0.15335691709213053,0.03973255214953042,-0.4602674478504696,-0.01582300340602516,0.23973255214953038,0.3730658854828638,-0.10735025414350718,0.5397325521495304,0.5397325521495304,-0.09915633673935847,-0.12265054886996091,-0.04772796846835037,-0.4602674478504696,0.05906544315631657,0.022951422641275615,0.1397325521495304,-0.12693411451713627,-0.06026744785046956,0.20639921881619705,0.15511716753414584,-0.005689154896084653,0.01291445195493826,0.1462377734303788,0.33973255214953046,0.03973255214953042,0.26571199894358266,0.03973255214953042,-0.12693411451713627,-0.12693411451713627,-0.12693411451713627,0.03973255214953042,-0.06026744785046956,0.20639921881619705,0.2897325521495304,-0.4602674478504696,-0.12693411451713627,-0.4602674478504696,0.07306588548286375,0.5397325521495304,-0.4602674478504696,0.005284106815819811,0.09749074442914685,0.0026597968211363454,-0.15257514015816187,0.5397325521495304,-0.12693411451713627,-0.039930314046368154,0.056982664983947356,-0.4602674478504696,0.017230509405544603,0.03973255214953042,0.2320402444572227,0.014927498242510884,0.5397325521495304,-0.26026744785046957,0.5397325521495304,0.01767038413796157,0.02988496644570543,-0.2124472348921545,-0.4602674478504696,0.20639921881619705,0.03973255214953042,-0.4602674478504696,0.20639921881619705,0.08518709760407583,0.20639921881619705,-0.12693411451713627,-0.4602674478504696,0.5397325521495304,-0.09663108421410593,-0.4602674478504696,0.5397325521495304,0.5397325521495304,0.5397325521495304,0.08518709760407583,0.1397325521495304,0.21301180636434047,-0.1824896700726918,0.03973255214953042,0.16707389417224192,-0.009607904600238193,-0.21026744785046958,-0.2917078667435336,-0.03526744785046959,-0.4602674478504696,-0.025484839154817418,-0.4602674478504696,0.2897325521495304,0.07306588548286375,0.5397325521495304,-0.0006823177763755569,-0.022169558832918546,0.3944658944658944,-0.010340893184180189,0.0007301627803590338,-0.009817566648630593,-0.026272876344210105,-0.06247977289593426,-0.03155007767039397,-0.11000123212189707,-0.027674745503088627,-0.05103335959614369,-0.010072501757489138,0.061154756079982,0.012878894011016495,0.03806549786749841,-0.0853515486820435,-0.054494217434798264,0.04055871036908887,0.002675922326385749,0.008621789532018198,-0.012722138238727088,-0.09828445332401467,,-0.17192243196297757,0.13108944393712446,0.015791398023918046,-0.09778364278715071,,
Nami,0.005545305473971696,-0.010391870068211989,0.03340686328855835,0.02016178348013739,-0.009985554498215032,-0.017350807907601462,-0.015636848126713954,-0.008882025567012952,-0.054899288445248995,0.03631660221181954,0.01828195302750696,0.00045331676060977877,0.010787634008942198,0.020272031389153428,0.022220693549793613,-0.040350740602885016,-0.029304061827842603,-0.011477989554026902,0.012594763668111464,0.052260147227814774,-0.034208978173501714,-0.15335691709213053,0.031056530500575386,-0.03964711210317606,-0.014473006993724669,-0.01730431870929111,-0.005427199193436455,-0.10735025414350718,0.011370893672571297,-0.03408837255996999,-0.008875147325577898,-0.12265054886996091,-0.04772796846835037,0.012701368033263494,0.05906544315631657,0.022951422641275615,0.1397325521495304,0.03496734695401371,-0.06767301545016383,-0.012347129067465101,-0.004666425655321493,-0.005689154896084653,0.01291445195493826,0.1462377734303788,-0.07061231765664544,0.009294740997335044,0.26571199894358266,0.0031472737406403883,-0.013070336832755436,-0.02755496455871842,-0.02731629119081419,-0.026547675054762743,-0.02265305337349674,-0.12892980288478761,0.03963190150847967,-0.056404467711142825,0.03702106572104408,-0.005583757582075133,0.04545485129931298,-0.0469270617973781,0.019397195634777042,0.005284106815819811,0.09749074442914685,0.0026597968211363454,-0.011858833243020395,0.01301303844426499,-0.007254448343970987,-0.039930314046368154,0.056982664983947356,0.06594678293088241,0.017230509405544603,0.05580743335136945,0.054198399348622,0.014927498242510884,0.060779057109789036,-0.040489398957964856,0.10820379681096043,0.01767038413796157,0.02988496644570543,-0.2124472348921545,-0.0058459356421539654,0.013290659698094509,0.03255903844652275,0.019397195634777042,-0.03328112807566355,-0.03242901667771125,-0.030272167375108405,0.0058074333513694065,0.04545485129931298,-0.07540249261649715,-0.006261801513614718,0.033869894552405605,0.27561656453579597,0.010607609949082386,0.022430742799344594,-0.0420145631053645,0.00780820474660715,0.21301180636434047,-0.010902791996653477,0.04448890269029232,0.16707389417224192,-0.009607904600238193,0.002184772508767252,-0.2917078667435336,0.0005548910499943993,-0.0058459356421539654,0.00771250693385378,-0.06928018385342083,-0.013620366681964313,0.000855997759240279,-0.06945907762607723,-0.0006823177763755569,-0.022169558832918546,0.3944658944658944,-0.010340893184180189,0.0007301627803590338,-0.009817566648630593,-0.026272876344210105,-0.06247977289593426,-0.03155007767039397,-0.11000123212189707,-0.027674745503088627,-0.05103335959614369,-0.010072501757489138,0.061154756079982,0.012878894011016495,0.03806549786749841,-0.0853515486820435,-0.054494217434798264,0.04055871036908887,0.002675922326385749,0.008621789532018198,-0.012722138238727088,-0.09828445332401467,,-0.17192243196297757,0.13108944393712446,0.015791398023918046,-0.09778364278715071,,
Nasus,0.05611473377216858,-0.07230716638886203,0.05053381038302607,0.4820406596980945,0.37092954858698335,-0.11445056837208095,0.07579065969809451,0.027495205152639923,-0.03077985312241832,0.009313386970821735,0.14870732636476114,-0.10619463441955257,0.0005591782166129988,0.4820406596980945,-0.1012926736352388,-0.3179593403019055,-0.08206190440446959,0.07463325229068707,-0.03743985978242498,0.4820406596980945,0.00882637398380881,-0.5179593403019055,0.1695406596980945,-0.1429593403019055,0.012161141625805394,0.410470083157339,-0.14653076887333405,-0.01795934030190549,0.14870732636476114,-0.03408837255996999,0.05053381038302607,-0.5179593403019055,-0.01795934030190549,0.30022247787991274,0.14870732636476114,-0.01795934030190549,0.1963263739838088,-0.17013325334538376,-0.02300984535241052,0.0715928985040647,0.0629930406504755,-0.2957371180796833,0.14870732636476114,0.4820406596980945,-0.01795934030190549,0.0016485028353494524,0.26571199894358266,0.0031472737406403883,-0.02322249819664235,0.14870732636476114,0.04454065969809451,0.0193540925339154,-0.029322976665541844,-0.11795934030190547,0.053469231126665906,0.1963263739838088,-0.21026703260959778,0.053469231126665906,-0.11795934030190547,-0.01795934030190549,0.3391835168409516,-0.5179593403019055,0.020502198159632945,-0.5179593403019055,-0.01795934030190549,-0.06341388575645096,0.1963263739838088,0.04454065969809451,0.056982664983947356,0.053469231126665906,0.017230509405544603,-0.1429593403019055,0.028432412275414043,-0.01795934030190549,0.053469231126665906,-0.2957371180796833,0.28204065969809455,-0.13334395568652085,0.02988496644570543,0.08204065969809449,-0.5179593403019055,0.013290659698094509,-0.005138827481392716,-0.2322450545876198,-0.01795934030190549,-0.07795934030190549,0.2320406596980945,-0.2679593403019055,0.03759621525365009,-0.01795934030190549,0.04542094138823538,-0.07351489585746107,-0.5179593403019055,0.04454065969809451,0.08204065969809449,0.02172319938063416,0.21888276496125236,-0.5179593403019055,0.0028739930314278794,0.14870732636476114,0.4820406596980945,-0.2679593403019055,-0.054996377338942526,0.4820406596980945,-0.0007179609915606289,-0.18462600696857218,-0.022909835351410446,-0.22384169324308195,0.06537399303142788,0.040051709421851434,0.28204065969809455,-0.18462600696857218,0.0891835168409516,-0.5179593403019055,0.18474336240079725,0.11537399303142781,0.12306630072373559,-0.026272876344210105,-0.06247977289593426,-0.03155007767039397,-0.11000123212189707,-0.08938791173047694,-0.05103335959614369,0.18204065969809446,-0.01795934030190549,0.012878894011016495,0.10704065969809451,-0.0853515486820435,-0.054494217434798264,-0.1429593403019055,-0.16501816383131723,0.008621789532018198,0.03759621525365009,-0.09828445332401467,,-0.17192243196297757,0.13108944393712446,0.015791398023918046,-0.09778364278715071,,
Nautilus,0.005545305473971696,-0.13438876078438905,0.07368577337710158,-0.4915316179272462,-0.4915316179272462,0.14483201843639015,0.10846838207275378,0.0084683820727538,0.3656112392156109,-0.029993156388784636,0.5084683820727538,-0.4915316179272462,-0.2915316179272462,0.020272031389153428,0.022220693549793613,-0.4915316179272462,0.046929920534292235,-0.4915316179272462,0.0798969535013252,0.5084683820727538,-0.1715316179272462,-0.15335691709213053,0.031056530500575386,-0.4915316179272462,0.19028656389093557,0.14483201843639015,-0.2415316179272462,-0.10735025414350718,0.5084683820727538,-0.4915316179272462,-0.07486495126057952,-0.12265054886996091,-0.04772796846835037,0.0084683820727538,0.05906544315631657,0.022951422641275615,0.5084683820727538,0.5084683820727538,-0.2415316179272462,0.02698690059127229,0.03788014677863616,0.5084683820727538,0.01291445195493826,0.1462377734303788,0.5084683820727538,-0.08244070883633708,0.26571199894358266,-0.4915316179272462,-0.2915316179272462,0.5084683820727538,0.2584683820727538,-0.15819828459391289,0.14004732944117482,-0.2915316179272462,0.03963190150847967,0.0084683820727538,0.17513504873942043,-0.4915316179272462,0.0084683820727538,-0.15819828459391289,0.5084683820727538,0.5084683820727538,0.09749074442914685,0.0026597968211363454,0.0709683820727538,0.5084683820727538,-0.09153161792724618,-0.039930314046368154,0.056982664983947356,0.06594678293088241,0.017230509405544603,0.5084683820727538,0.09467527862447789,0.014927498242510884,0.060779057109789036,-0.2415316179272462,0.0084683820727538,0.01767038413796157,0.02988496644570543,-0.4915316179272462,-0.0058459356421539654,-0.4915316179272462,-0.07047898634829886,0.019397195634777042,-0.4915316179272462,-0.14370553097072447,-0.030272167375108405,0.0058074333513694065,0.04545485129931298,-0.07540249261649715,-0.2058173322129605,0.17513504873942043,0.27561656453579597,0.0084683820727538,0.0084683820727538,0.1334683820727538,0.0084683820727538,0.5084683820727538,-0.03698616338179167,0.04448890269029232,0.16707389417224192,-0.009607904600238193,0.34180171540608717,-0.2917078667435336,-0.06845469485032313,-0.0058459356421539654,-0.029993156388784636,-0.4915316179272462,0.30846838207275384,0.0084683820727538,-0.15819828459391289,-0.0006823177763755569,-0.022169558832918546,0.3944658944658944,-0.010340893184180189,0.0007301627803590338,-0.009817566648630593,-0.026272876344210105,-0.06247977289593426,-0.03155007767039397,-0.11000123212189707,-0.027674745503088627,-0.05103335959614369,-0.010072501757489138,0.061154756079982,0.012878894011016495,0.03806549786749841,-0.0853515486820435,-0.054494217434798264,0.04055871036908887,0.002675922326385749,0.008621789532018198,-0.012722138238727088,-0.09828445332401467,,-0.17192243196297757,0.13108944393712446,0.015791398023918046,-0.09778364278715071,,
Nidalee,0.005545305473971696,-0.16166818594481958,0.046061282654214275,0.02016178348013739,-0.009985554498215032,-0.1344942729013413,0.4905057270986587,-0.008882025567012952,0.2405057270986587,0.2405057270986587,0.01828195302750696,-0.5094942729013413,0.4905057270986587,0.020272031389153428,0.4905057270986587,0.10589034248327411,-0.2237799871870556,-0.011477989554026902,-0.08092284432991276,0.4905057270986587,-0.176160939568008,-0.15335691709213053,-0.176160939568008,-0.5094942729013413,-0.176160939568008,-0.10949427290134128,0.15717239376532532,-0.10735025414350718,0.4905057270986587,0.4905057270986587,-0.176160939568008,-0.12265054886996091,-0.04772796846835037,0.32383906043199207,0.4905057270986587,-0.009494272901341305,0.1397325521495304,-0.5094942729013413,-0.2872720506791191,-0.0694942729013413,-0.09282760623467462,0.4905057270986587,0.01291445195493826,-0.5094942729013413,-0.5094942729013413,-0.09282760623467462,0.4905057270986587,0.0031472737406403883,0.07383906043199207,-0.5094942729013413,-0.5094942729013413,-0.009494272901341305,0.2405057270986587,-0.12892980288478761,-0.009494272901341305,-0.5094942729013413,-0.5094942729013413,0.15717239376532532,0.4905057270986587,-0.5094942729013413,0.046061282654214275,-0.009494272901341305,0.4905057270986587,0.0026597968211363454,-0.059494272901341294,-0.009494272901341305,-0.5094942729013413,-0.039930314046368154,0.056982664983947356,0.4905057270986587,0.017230509405544603,0.09050572709865867,-0.03581006237502554,0.014927498242510884,-0.5094942729013413,-0.2594942729013413,0.10820379681096043,0.01767038413796157,0.02988496644570543,-0.5094942729013413,-0.0058459356421539654,0.15717239376532532,0.1155057270986587,0.4905057270986587,-0.009494272901341305,-0.009494272901341305,-0.5094942729013413,0.0058074333513694065,0.04545485129931298,-0.176160939568008,-0.2367670001740686,0.033869894552405605,0.4905057270986587,0.010607609949082386,-0.009494272901341305,-0.10949427290134128,0.2405057270986587,0.4905057270986587,0.02896726556019713,-0.009494272901341305,0.4905057270986587,-0.009607904600238193,0.4905057270986587,-0.2917078667435336,0.09050572709865867,0.15717239376532532,-0.009494272901341305,-0.176160939568008,-0.009494272901341305,-0.09282760623467462,-0.5094942729013413,-0.0006823177763755569,-0.022169558832918546,0.3944658944658944,-0.010340893184180189,0.0007301627803590338,-0.009817566648630593,-0.026272876344210105,-0.06247977289593426,-0.03155007767039397,-0.11000123212189707,-0.027674745503088627,-0.05103335959614369,-0.010072501757489138,0.061154756079982,0.012878894011016495,0.03806549786749841,-0.0853515486820435,-0.054494217434798264,0.04055871036908887,0.002675922326385749,0.008621789532018198,-0.012722138238727088,-0.09828445332401467,,-0.17192243196297757,0.13108944393712446,0.015791398023918046,-0.09778364278715071,,
Nocturne,0.005545305473971696,0.19409205351331182,0.1524253868466452,0.02016178348013739,-0.4725746131533548,-0.2225746131533548,0.027425386846645194,-0.4725746131533548,-0.2725746131533548,0.027425386846645194,0.5274253868466452,0.00045331676060977877,0.010787634008942198,0.5274253868466452,0.022220693549793613,0.027425386846645194,-0.2725746131533548,-0.011477989554026902,0.027425386846645194,0.052260147227814774,-0.2225746131533548,-0.15335691709213053,0.027425386846645194,-0.03964711210317606,0.027425386846645194,0.19409205351331182,-0.005427199193436455,-0.4725746131533548,0.5274253868466452,0.5274253868466452,0.12001797943923775,-0.12265054886996091,-0.04772796846835037,-0.4725746131533548,0.05906544315631657,0.022951422641275615,0.5274253868466452,0.5274253868466452,-0.2538246131533548,-0.028130168708910386,0.1590043342150662,-0.005689154896084653,0.5274253868466452,-0.4725746131533548,-0.07061231765664544,-0.011036151614893241,0.26571199894358266,0.0031472737406403883,0.027425386846645194,-0.02755496455871842,-0.1392412798200215,-0.1392412798200215,0.36075872017997856,-0.12892980288478761,0.03963190150847967,-0.4725746131533548,-0.4725746131533548,-0.005583757582075133,0.04545485129931298,-0.0469270617973781,0.019397195634777042,-0.1868603274390691,0.5274253868466452,-0.2225746131533548,0.1702825297037881,0.027425386846645194,-0.007254448343970987,-0.039930314046368154,0.056982664983947356,0.5274253868466452,0.017230509405544603,-0.1392412798200215,0.06075872017997852,0.014927498242510884,-0.4725746131533548,-0.2225746131533548,0.10820379681096043,0.01767038413796157,0.02988496644570543,-0.4725746131533548,-0.0058459356421539654,0.027425386846645194,-0.1868603274390691,0.019397195634777042,0.5274253868466452,-0.05590794648668812,-0.030272167375108405,0.0058074333513694065,0.04545485129931298,-0.1392412798200215,-0.3475746131533548,0.033869894552405605,-0.4725746131533548,0.5274253868466452,0.5274253868466452,0.027425386846645194,0.027425386846645194,0.21301180636434047,-0.08795922853797017,0.04448890269029232,0.16707389417224192,-0.009607904600238193,0.002184772508767252,-0.2917078667435336,-0.1392412798200215,-0.0058459356421539654,0.027425386846645194,0.5274253868466452,-0.4725746131533548,-0.10893824951699116,-0.06945907762607723,-0.0006823177763755569,-0.022169558832918546,0.3944658944658944,-0.010340893184180189,0.0007301627803590338,-0.009817566648630593,-0.026272876344210105,-0.06247977289593426,-0.03155007767039397,-0.11000123212189707,-0.027674745503088627,-0.05103335959614369,-0.010072501757489138,0.061154756079982,0.012878894011016495,0.03806549786749841,-0.0853515486820435,-0.054494217434798264,0.04055871036908887,0.002675922326385749,0.008621789532018198,-0.012722138238727088,-0.09828445332401467,,-0.17192243196297757,0.13108944393712446,0.015791398023918046,-0.09778364278715071,,
Nunu,0.005545305473971696,0.021686269216689036,0.026432353696992816,0.02016178348013739,-0.206220707527497,-0.17764927895606847,-0.2728873741941637,0.060445959139169614,-0.10622070752749702,-0.07680894282161466,0.01828195302750696,0.060445959139169614,0.22711262580583635,0.020272031389153428,-0.10622070752749702,0.393779292472503,0.22711262580583635,-0.606220707527497,-0.3430628127906549,0.052260147227814774,-0.2122813135881031,-0.15335691709213053,-0.10622070752749702,0.393779292472503,0.08943146638554644,-0.05622070752749697,0.060445959139169614,-0.10735025414350718,0.393779292472503,-0.206220707527497,-0.04100331622314923,-0.12265054886996091,-0.04772796846835037,0.012701368033263494,0.05906544315631657,0.393779292472503,0.393779292472503,-0.2728873741941637,0.10211262580583635,-0.11841582947871654,-0.015311616618406076,-0.006220707527497038,0.01291445195493826,-0.606220707527497,-0.23122070752749702,-0.09828419959098911,-0.606220707527497,0.393779292472503,-0.022887374194163645,-0.606220707527497,0.060445959139169614,-0.006220707527497038,0.0996616454136795,0.14377929247250298,-0.006220707527497038,-0.10622070752749702,0.393779292472503,0.060445959139169614,0.393779292472503,-0.0469270617973781,0.393779292472503,0.005284106815819811,0.13062139773566084,0.19377929247250303,-0.1279598379622796,-0.206220707527497,0.393779292472503,-0.039930314046368154,0.056982664983947356,-0.006220707527497038,0.017230509405544603,0.393779292472503,0.04494208317017745,0.393779292472503,-0.606220707527497,0.393779292472503,0.10820379681096043,0.393779292472503,0.02988496644570543,0.393779292472503,-0.0058459356421539654,0.060445959139169614,0.16301006170327226,0.060445959139169614,-0.10622070752749702,0.0024749446464160663,-0.030272167375108405,-0.606220707527497,0.04545485129931298,0.060445959139169614,-0.16504423693926173,0.14377929247250298,0.27561656453579597,0.393779292472503,-0.10622070752749702,-0.10622070752749702,-0.10622070752749702,0.21301180636434047,-0.10622070752749702,-0.2728873741941637,-0.606220707527497,0.393779292472503,0.060445959139169614,-0.2917078667435336,-0.11196783396427862,0.393779292472503,-0.08349343480022431,-0.606220707527497,0.060445959139169614,-0.15885228647486543,-0.06945907762607723,-0.0006823177763755569,-0.022169558832918546,0.3944658944658944,-0.010340893184180189,0.0007301627803590338,-0.009817566648630593,-0.026272876344210105,-0.06247977289593426,-0.03155007767039397,-0.11000123212189707,-0.027674745503088627,-0.05103335959614369,-0.010072501757489138,0.061154756079982,0.012878894011016495,0.03806549786749841,-0.0853515486820435,-0.054494217434798264,0.04055871036908887,0.002675922326385749,0.008621789532018198,-0.012722138238727088,-0.09828445332401467,,-0.17192243196297757,0.13108944393712446,0.015791398023918046,-0.09778364278715071,,
Olaf,0.005545305473971696,-0.002230831217959861,0.06205488306775442,0.02016178348013739,-0.5379451169322456,-0.38169511693224556,0.06205488306775442,-0.5379451169322456,-0.12768870667583532,-0.09794511693224556,0.01828195302750696,-0.5379451169322456,0.12872154973442107,0.020272031389153428,0.022220693549793613,-0.20461178359891224,-0.051458630445759046,0.46205488306775444,-0.07127845026557889,0.46205488306775444,0.012779520748913864,-0.15335691709213053,-0.03794511693224556,0.46205488306775444,-0.12723083121795986,-0.14111972010684876,-0.20461178359891224,0.46205488306775444,-0.03794511693224556,0.21205488306775444,-0.07961178359891224,-0.12265054886996091,-0.04772796846835037,0.012701368033263494,0.05906544315631657,-0.5379451169322456,0.46205488306775444,-0.03794511693224556,-0.11294511693224557,-0.051458630445759046,-0.14211178359891224,-0.28794511693224556,0.46205488306775444,0.1462377734303788,-0.5379451169322456,0.003408266526401027,0.46205488306775444,-0.5379451169322456,-0.19011902997572383,-0.03794511693224556,-0.13794511693224554,0.12872154973442107,-0.06572289471002335,-0.5379451169322456,-0.03794511693224556,-0.5379451169322456,0.03702106572104408,-0.03794511693224556,-0.20461178359891224,0.46205488306775444,0.46205488306775444,0.46205488306775444,-0.03794511693224556,0.46205488306775444,-0.08080225978938843,-0.03794511693224556,-0.03794511693224556,-0.039930314046368154,0.056982664983947356,0.06594678293088241,0.017230509405544603,0.46205488306775444,-0.06541764440477305,0.014927498242510884,0.46205488306775444,0.46205488306775444,-0.03794511693224556,0.46205488306775444,0.02988496644570543,-0.5379451169322456,-0.0058459356421539654,0.06205488306775442,-0.1725605015476302,0.46205488306775444,-0.5379451169322456,0.01761043862331002,-0.030272167375108405,0.0058074333513694065,0.46205488306775444,-0.07540249261649715,-0.01217192105595688,0.033869894552405605,0.46205488306775444,-0.5379451169322456,-0.5379451169322456,-0.03794511693224556,0.12872154973442107,0.21301180636434047,-0.13368979778330942,0.46205488306775444,0.16707389417224192,-0.009607904600238193,0.12872154973442107,-0.2917078667435336,-0.022155643248034984,0.46205488306775444,-0.11689248535329821,0.21205488306775444,-0.5379451169322456,-0.1653960973244024,0.46205488306775444,-0.0006823177763755569,-0.022169558832918546,0.3944658944658944,-0.010340893184180189,0.0007301627803590338,-0.009817566648630593,-0.026272876344210105,-0.06247977289593426,-0.03155007767039397,-0.11000123212189707,-0.027674745503088627,-0.05103335959614369,-0.010072501757489138,0.061154756079982,0.012878894011016495,0.03806549786749841,-0.0853515486820435,-0.054494217434798264,0.04055871036908887,0.002675922326385749,0.008621789532018198,-0.012722138238727088,-0.09828445332401467,,-0.17192243196297757,0.13108944393712446,0.015791398023918046,-0.09778364278715071,,
Orianna,0.005545305473971696,0.1736184821380471,0.03340686328855835,0.02016178348013739,-0.009985554498215032,-0.017350807907601462,-0.015636848126713954,-0.008882025567012952,-0.054899288445248995,0.03631660221181954,0.01828195302750696,0.00045331676060977877,0.010787634008942198,0.020272031389153428,0.022220693549793613,-0.040350740602885016,-0.029304061827842603,-0.011477989554026902,0.012594763668111464,0.052260147227814774,-0.034208978173501714,-0.15335691709213053,0.031056530500575386,-0.03964711210317606,-0.014473006993724669,-0.01730431870929111,-0.005427199193436455,-0.10735025414350718,0.011370893672571297,-0.03408837255996999,-0.008875147325577898,-0.12265054886996091,-0.04772796846835037,0.012701368033263494,0.05906544315631657,0.022951422641275615,0.1397325521495304,0.03496734695401371,-0.06767301545016383,-0.22548837591617954,-0.004666425655321493,-0.005689154896084653,0.01291445195493826,0.1462377734303788,-0.07061231765664544,0.41572374529594164,0.26571199894358266,0.0031472737406403883,-0.013070336832755436,-0.02755496455871842,-0.02731629119081419,-0.026547675054762743,-0.02265305337349674,-0.12892980288478761,0.03963190150847967,-0.056404467711142825,0.03702106572104408,-0.005583757582075133,0.04545485129931298,-0.0469270617973781,0.019397195634777042,0.005284106815819811,0.09749074442914685,0.0026597968211363454,-0.13112940155720512,0.01301303844426499,-0.007254448343970987,-0.039930314046368154,0.056982664983947356,0.06594678293088241,0.017230509405544603,0.05580743335136945,0.054198399348622,0.014927498242510884,0.060779057109789036,-0.040489398957964856,0.10820379681096043,0.01767038413796157,0.02988496644570543,-0.2124472348921545,-0.0058459356421539654,0.013290659698094509,0.10208738165957801,0.019397195634777042,-0.03328112807566355,-0.03242901667771125,-0.030272167375108405,0.0058074333513694065,0.04545485129931298,-0.07540249261649715,0.38903128881625115,0.033869894552405605,0.27561656453579597,0.010607609949082386,0.022430742799344594,-0.0420145631053645,0.00780820474660715,0.21301180636434047,-0.010902791996653477,0.04448890269029232,0.16707389417224192,-0.009607904600238193,0.002184772508767252,-0.2917078667435336,0.0005548910499943993,-0.0058459356421539654,-0.13956686573237428,-0.06928018385342083,-0.013620366681964313,-0.5842762547040583,-0.06945907762607723,-0.0006823177763755569,-0.022169558832918546,0.3944658944658944,-0.010340893184180189,0.0007301627803590338,-0.009817566648630593,-0.026272876344210105,-0.06247977289593426,-0.03155007767039397,-0.11000123212189707,-0.027674745503088627,-0.05103335959614369,-0.010072501757489138,0.061154756079982,0.012878894011016495,0.03806549786749841,-0.0853515486820435,-0.054494217434798264,0.04055871036908887,0.002675922326385749,0.008621789532018198,-0.012722138238727088,-0.09828445332401467,,-0.17192243196297757,0.13108944393712446,0.015791398023918046,-0.09778364278715071,,
Ornn,0.008600011554434572,-0.017477722552496577,0.026154756079981967,0.02016178348013739,-0.288845243920018,0.12134893083726361,-0.10747269490041012,-0.0721785772533513,-0.0864642915390656,-0.045338750413524476,-0.03884524392001798,0.17544047036569632,0.07091085364095762,0.461154756079982,0.04448808941331539,-0.09440079947557356,-0.04272121291226605,-0.025331730406504493,-0.061233303621510526,0.052260147227814774,-0.004085885631247899,0.461154756079982,0.16115475607998198,-0.3649322004417571,0.004778917153807516,-0.05047315089676219,0.02365475607998202,0.461154756079982,-0.03884524392001798,-0.16928002652871366,-0.03727784580089577,-0.12265054886996091,-0.538845243920018,0.21115475607998202,0.12782142274664865,0.17544047036569632,-0.538845243920018,-0.021603864609673118,-0.0864642915390656,-0.06722952339600052,-0.016264598758727655,-0.14995635503112908,0.461154756079982,-0.538845243920018,-0.08429978937456345,-0.018135184748420352,0.461154756079982,0.461154756079982,0.0227985916964204,-0.18590406744942972,0.025257320182546117,-0.1320655829030688,-0.061233303621510526,-0.288845243920018,0.2303855253107513,0.21115475607998202,-0.11779261234107063,-0.20551191058668467,0.006609301534527434,-0.11027381534858943,0.21115475607998202,-0.11027381534858943,-0.03884524392001798,-0.03884524392001798,0.041465636908997516,-0.2661179711927453,-0.005511910586684654,-0.11027381534858943,-0.03884524392001798,0.26115475607998206,0.017230509405544603,0.17544047036569632,-0.004708697735279044,-0.03884524392001798,-0.288845243920018,-0.07730678238155642,0.26115475607998206,0.3182976132228391,-0.03884524392001798,-0.2124472348921545,-0.13884524392001796,0.07132424760540579,0.02604025226318818,-0.538845243920018,0.03258332750855342,-0.1075656230669374,-0.03884524392001798,0.0058074333513694065,0.12782142274664865,-0.538845243920018,0.022336190679138168,-0.09440079947557356,0.27561656453579597,0.0167103116355376,0.26115475607998206,0.061154756079982,-0.10406263522436582,0.461154756079982,-0.019292171294319704,-0.03884524392001798,0.461154756079982,-0.03884524392001798,-0.05447024392001798,-0.2917078667435336,-0.05959996090115005,-0.03884524392001798,-0.00236455722473905,-0.00759524392001798,-0.01106746614224019,0.029904756079981998,0.0167103116355376,-0.06265476772954182,-0.09622229310034586,0.3944658944658944,0.08615475607998202,0.12782142274664865,0.027419816320945922,-0.026272876344210105,-0.1221785772533513,-0.12708053803766506,-0.20551191058668467,0.17083217543482077,-0.03884524392001798,-0.03884524392001798,0.061154756079982,0.012878894011016495,0.061154756079982,-0.0853515486820435,0.16703710902115854,0.04736165263170611,0.0167103116355376,0.008621789532018198,0.2389325338577598,-0.09828445332401467,,-0.17192243196297757,0.13108944393712446,0.015791398023918046,-0.09778364278715071,,
