,Aatrox,Amumu,Annie,Ashe,Blitzcrank,Brand,Caitlyn,Camille,Chogath,Corki,Darius,Draven,Ezreal,Fiddlesticks,Garen,Gragas,Graves,Hecarim,Heimerdinger,Illaoi,Ivern,JarvanIV,Jax,Jayce,Jhin,Jinx,Kaisa,Kalista,Karma,Kayle,Kennen,Kindred,Kled,KogMaw,LeeSin,Leona,Lucian,Lulu,Lux,Malphite,Maokai,MasterYi,MissFortune,MonkeyKing,Mordekaiser,Morgana,Nasus,Nidalee,Nunu,Olaf,Ornn,Pantheon,Poppy,Pyke,Quinn,Rammus,Renekton,Rengar,Rumble,Sejuani,Shen,Singed,Sivir,Sona,Swain,Taliyah,Taric,Teemo,Thresh,Tristana,Trundle,Tryndamere,Twitch,Urgot,Varus,Vayne,Veigar,Velkoz,Vi,Viktor,Volibear,Warwick,Xayah,Xerath,Zac,Ziggs,Zilean,Ahri,Akali,Alistar,Anivia,AurelionSol,Azir,Bard,Braum,Cassiopeia,Diana,DrMundo,Ekko,Elise,Fizz,Galio,Gangplank,Gnar,Irelia,Janna,Karthus,Katarina,Kayn,Khazix,Lissandra,Malzahar,Nautilus,Nocturne,Orianna,Riven,Ryze,Shaco,Shyvana,Sion,Skarner,Soraka,Syndra,TahmKench,Talon,TwistedFate,Udyr,Vladimir,Yasuo,Yorick,Zed,Zoe,Zyra,Rakan,XinZhao,Evelynn,Fiora,RekSai,Kassadin,Leblanc,Nami
Nocturne,0.3249388012628192,0.6582721345961526,-0.006641483848531388,0.3855448618688799,0.028614326915990307,-0.3417278654038474,0.102716579040597,-0.3417278654038474,-0.3417278654038474,-0.018456294622875624,0.012598340977452688,0.4082721345961526,0.14545162177563975,-0.3417278654038474,0.038599518572744795,-0.013145788208160591,-0.028640628901976217,-0.3417278654038474,0.0582721345961526,0.20417113369486872,0.027533738602063845,-0.06955835558883,0.0006839829017047938,0.0351264031060968,0.06567954200355997,0.07493880126281927,0.11773159405561207,0.15827213459615258,0.020617726097470535,-0.3417278654038474,-0.3417278654038474,0.01802976706888676,0.6582721345961526,0.05047957913541323,-0.1781136890711429,0.001386096115391977,0.12765988969819342,0.005072777873222523,-0.3417278654038474,0.15827213459615258,-0.3417278654038474,-0.0647479680264087,0.22970070602472398,0.6582721345961526,0.15827213459615258,-0.02609259587011553,0.03221369490721271,-0.04909892796706497,-0.08198005890222909,-0.056179291957720645,-0.11363012695328567,0.0124948663481661,-0.012409097578127137,0.008284331213304741,0.02385671829269942,-0.08872428086304443,-0.05655570864982984,-0.01857859695141656,0.6582721345961526,-0.0545703713370041,-0.3417278654038474,0.01246844263157118,0.203726680050698,0.267236610863243,0.12886036989027022,-0.3417278654038474,0.04375090303386531,0.028648663052982637,-0.034266796289559476,0.021908498232516227,-0.036221828287333946,-0.3417278654038474,-0.09172786540384742,-0.18915180597356784,-0.008394532070514105,0.15827213459615258,0.06383988676886032,-0.3417278654038474,-0.3417278654038474,-0.3417278654038474,0.026796739523499147,-0.1069499583589811,-0.17506119873718076,0.03590642837940855,-0.13716144945131076,0.10054507464616436,0.024973135200290264,0.11397356265974273,-0.06623132572224144,-0.31029652095518123,-0.05091943982238267,-0.02780334738019763,-0.04082091309269795,-0.2088346942724561,-0.0392834601158486,0.03617202521457141,0.0013660905135079449,-0.017997797688103834,-0.02218701899221734,-0.3844651212721957,-0.07563133171453296,-0.016592720280064588,0.37253527602737246,-0.07007575757575757,0.03332356454105634,0.22681894270213449,0.06366361139076643,-0.001512136935959335,0.09015278845445185,-0.42554353850012305,-0.018657805931046323,0.06529944751579414,0.026327343725895513,0.4229780169490937,0.04553283462781643,-0.3417278654038474,-0.060681186028074596,-0.0475916673933226,-0.11684180007739084,-0.0902180418784421,-0.16208808202720693,-0.12291576363280138,-0.010410673793459169,-0.3417278654038474,0.03183070551688566,-0.0054359755443569024,-0.4464218989494144,-0.012843434224122902,0.038522465677115036,-0.27489826601917816,-0.043288914832640274,-0.00950903790835217,0.030197856354063524,-0.42297338792910316,-0.4298908191875607,,,-0.42898482452670744,0.19705322938936104,0.054275365372422446,
Nunu,-0.18082770963365347,-0.43082770963365347,-0.43082770963365347,0.10250562369967986,0.028614326915990307,0.06917229036634653,-0.11832770963365347,0.5691722903663465,-0.042412792454089826,0.5691722903663465,0.5691722903663465,-0.07788653316306521,-0.11601289481883864,-0.012775187437505775,-0.43082770963365347,-0.013145788208160591,-0.028640628901976217,-0.0617601534621407,0.23583895703301316,-0.43082770963365347,0.027533738602063845,-0.43082770963365347,0.5691722903663465,0.06917229036634653,-0.010827709633653482,-0.18082770963365347,0.005535926729982876,-0.055827709633653466,-0.43082770963365347,0.5691722903663465,0.5691722903663465,-0.43082770963365347,-0.43082770963365347,-0.26416104296698684,-0.43082770963365347,0.001386096115391977,0.09091142080112913,0.005072777873222523,0.12472784592190211,0.06917229036634653,-0.09749437630032015,-0.23082770963365346,0.09091142080112913,0.23583895703301316,0.23583895703301316,-0.02609259587011553,0.5691722903663465,0.06917229036634653,-0.0022562810622249185,-0.056179291957720645,-0.11363012695328567,0.5691722903663465,-0.43082770963365347,0.008284331213304741,0.02385671829269942,-0.08872428086304443,-0.05655570864982984,-0.43082770963365347,0.5691722903663465,-0.0545703713370041,0.026796739523499147,0.01246844263157118,0.0428565008926623,0.267236610863243,-0.15810043690638076,0.015920290972310125,0.04375090303386531,0.06917229036634653,0.5691722903663465,-0.2729329727915482,-0.43082770963365347,-0.039597512303688576,0.006672290366346534,-0.18915180597356784,-0.07082770963365348,0.039760525660464174,0.06383988676886032,-0.43082770963365347,-0.43082770963365347,0.03503605571063467,0.026796739523499147,-0.43082770963365347,-0.2035549823609262,0.06917229036634653,0.5691722903663465,-0.14511342391936777,0.5691722903663465,0.11397356265974273,-0.06623132572224144,-0.31029652095518123,-0.05091943982238267,-0.02780334738019763,-0.04082091309269795,0.5691722903663465,-0.0392834601158486,0.03617202521457141,0.0013660905135079449,0.06917229036634653,-0.02218701899221734,-0.3844651212721957,-0.07563133171453296,-0.016592720280064588,0.37253527602737246,-0.07007575757575757,0.03332356454105634,-0.43082770963365347,0.06366361139076643,-0.001512136935959335,0.5691722903663465,-0.43082770963365347,-0.018657805931046323,0.06529944751579414,0.026327343725895513,-0.43082770963365347,0.04553283462781643,-0.03756266355961124,-0.060681186028074596,0.5691722903663465,-0.43082770963365347,-0.0902180418784421,-0.16208808202720693,0.5691722903663465,-0.010410673793459169,-0.0410018250288825,0.03183070551688566,-0.0054359755443569024,-0.4464218989494144,-0.012843434224122902,0.038522465677115036,-0.27489826601917816,-0.043288914832640274,-0.00950903790835217,-0.43082770963365347,-0.42297338792910316,-0.4298908191875607,,,-0.42898482452670744,0.19705322938936104,0.054275365372422446,
Olaf,-0.012111363433398109,-0.005112481835938182,-0.006641483848531388,0.21069820840138015,0.028614326915990307,0.3059363036394754,-0.26982127211810036,-0.36073036302719125,-0.36073036302719125,-0.018456294622875624,0.6392696369728088,0.25465425235742417,0.028158525861697647,-0.012775187437505775,0.038599518572744795,-0.013145788208160591,-0.36073036302719125,-0.0617601534621407,0.6392696369728088,0.20417113369486872,0.027533738602063845,-0.06955835558883,0.6392696369728088,0.13926963697280875,0.2290132267163985,0.13926963697280875,0.16558542644649293,0.26426963697280875,0.13926963697280875,-0.06616196655338083,-0.36073036302719125,0.01802976706888676,-0.008199879517200026,0.6392696369728088,-0.1781136890711429,0.001386096115391977,0.05787428813559947,0.005072777873222523,-0.36073036302719125,-0.36073036302719125,-0.36073036302719125,-0.36073036302719125,0.08926963697280876,0.06107626443647951,0.06061336309329812,-0.02609259587011553,0.03221369490721271,-0.04909892796706497,-0.08198005890222909,0.08371408141725317,-0.11363012695328567,-0.36073036302719125,-0.36073036302719125,-0.36073036302719125,-0.36073036302719125,-0.08872428086304443,-0.36073036302719125,-0.01857859695141656,-0.36073036302719125,-0.0545703713370041,0.026796739523499147,0.6392696369728088,-0.24961925191608014,0.267236610863243,0.2756332733364451,0.6392696369728088,0.13926963697280875,-0.36073036302719125,-0.36073036302719125,0.13926963697280875,0.13926963697280875,-0.039597512303688576,0.23926963697280873,-0.18915180597356784,0.26426963697280875,0.20176963697280875,0.06383988676886032,-0.36073036302719125,-0.36073036302719125,0.03503605571063467,0.026796739523499147,-0.1069499583589811,0.13926963697280875,-0.36073036302719125,0.6392696369728088,0.3059363036394754,0.024973135200290264,0.11397356265974273,-0.06623132572224144,-0.31029652095518123,-0.05091943982238267,-0.02780334738019763,-0.04082091309269795,-0.36073036302719125,-0.0392834601158486,0.03617202521457141,0.0013660905135079449,-0.017997797688103834,-0.02218701899221734,-0.36073036302719125,-0.07563133171453296,-0.016592720280064588,0.37253527602737246,-0.07007575757575757,0.03332356454105634,0.22681894270213449,0.06366361139076643,-0.001512136935959335,0.09015278845445185,-0.42554353850012305,-0.018657805931046323,0.06529944751579414,0.6392696369728088,0.03221369490721271,0.04553283462781643,-0.36073036302719125,-0.060681186028074596,-0.027397029693857933,0.13926963697280875,-0.0902180418784421,-0.16208808202720693,-0.12291576363280138,-0.010410673793459169,-0.0410018250288825,0.03183070551688566,-0.0054359755443569024,-0.4464218989494144,-0.012843434224122902,0.038522465677115036,-0.27489826601917816,-0.043288914832640274,-0.00950903790835217,-0.36073036302719125,-0.42297338792910316,-0.4298908191875607,,,-0.36073036302719125,0.19705322938936104,0.054275365372422446,
Orianna,0.027116432374253707,-0.003087649258399383,-0.21036037653112666,0.03520503366842992,0.18357901740826726,-0.11352243186709504,-0.027915235465295896,0.16842750225675213,-0.17058764925839937,-0.11642098259173272,0.016912350741600635,0.028882884811582243,-0.033633103803853925,-0.0215491877199378,-0.10808764925839937,-0.1424283085990587,-0.23308764925839937,-0.05451622068697082,0.07136779628615514,0.3169123507416007,-0.08308764925839934,-0.12594479211554221,0.016912350741600635,0.03803911130498089,-0.010004451868513564,-0.02098495977184678,-0.012073156504776195,0.013036381749352566,-0.05451622068697082,-0.13526156230187764,0.016912350741600635,-0.35808764925839937,-0.24779353161134055,-0.07283123900198912,-0.48308764925839937,-0.48308764925839937,-0.009202298939928022,0.24418507801432793,0.046324115447482994,-0.031474746032592926,0.06236689619614605,-0.18308764925839938,-0.017000692736660217,0.04752459563955985,0.016912350741600635,0.016912350741600635,0.26691235074160063,-0.09847226464301473,-0.21992975452155727,0.18357901740826726,0.5169123507416007,0.016912350741600635,-0.012499413964281725,0.07941235074160063,-0.0964209825917327,-0.48308764925839937,0.5169123507416007,0.0938354276646775,-0.06642098259173268,-0.14975431592506605,-0.0215491877199378,0.5169123507416007,0.02553304039677301,-0.14975431592506605,0.013556646043614062,-0.07132294337604644,0.016912350741600635,0.16397117427101243,0.18357901740826726,-0.022933407613155155,0.016912350741600635,0.08834092217017203,0.029107472692820158,-0.48308764925839937,0.005842240040493607,-0.03112258375621596,0.10782144165069157,-0.018801934972685064,-0.10808764925839937,0.06691235074160068,0.5169123507416007,0.016912350741600635,-0.02352410625454826,0.13760200591401445,-0.19737336354411367,-0.028542194712944835,-0.02475431592506605,0.11397356265974273,0.022659477178382292,-0.31029652095518123,-0.04308764925839936,0.15976949359874354,-0.04719021336096346,0.23119806502731494,-0.0392834601158486,0.048162350741600635,-0.16729817557418886,0.06236689619614605,0.10421393804318796,0.26691235074160063,0.051796071671833144,0.20922004304929293,0.37253527602737246,-0.07007575757575757,0.0036380144584147733,-0.48308764925839937,0.005007588836838717,0.006274052869260194,0.016912350741600635,-0.48308764925839937,0.037745684074934005,0.06529944751579414,-0.05451622068697082,-0.14975431592506605,0.2169123507416006,0.11691235074160061,-0.06642098259173268,0.18357901740826726,0.18357901740826726,0.016912350741600635,-0.16208808202720693,-0.14975431592506605,-0.010410673793459169,0.26691235074160063,0.0703104089940278,-0.0054359755443569024,-0.14975431592506605,-0.05219334031530992,0.028380240649857502,0.18357901740826726,-0.043288914832640274,-0.00950903790835217,0.20922004304929293,-0.42297338792910316,-0.4298908191875607,,,-0.42898482452670744,0.19705322938936104,0.054275365372422446,
Ornn,0.42852735192960756,-0.005112481835938182,-0.006641483848531388,-0.19647264807039244,0.028614326915990307,0.42852735192960756,-0.32147264807039244,0.05725527014679843,-0.042412792454089826,-0.018456294622875624,0.012598340977452688,0.09519401859627419,0.05352735192960756,-0.012775187437505775,-0.5714726480703924,-0.013145788208160591,-0.028640628901976217,-0.0617601534621407,-0.5714726480703924,0.42852735192960756,-0.5714726480703924,-0.5714726480703924,0.0006839829017047938,0.09519401859627419,-0.11692719352493791,-0.5714726480703924,0.05352735192960756,-0.07147264807039244,0.020617726097470535,-0.06616196655338083,0.001163611390766428,0.01802976706888676,-0.008199879517200026,0.05047957913541323,-0.1781136890711429,0.001386096115391977,-0.1429012194989639,0.005072777873222523,0.04541595606167059,0.03854395845322389,0.42852735192960756,0.42852735192960756,-0.4286155052132496,0.06107626443647951,0.42852735192960756,-0.07147264807039244,0.03221369490721271,-0.04909892796706497,-0.08198005890222909,-0.056179291957720645,0.11273787824539705,0.0124948663481661,-0.012409097578127137,0.42852735192960756,0.02385671829269942,-0.08872428086304443,0.42852735192960756,-0.01857859695141656,-0.23813931473705913,-0.0545703713370041,0.026796739523499147,0.01246844263157118,-0.07147264807039244,0.267236610863243,-0.07147264807039244,0.42852735192960756,0.04375090303386531,0.42852735192960756,-0.5714726480703924,-0.07147264807039244,-0.036221828287333946,-0.039597512303688576,-0.07147264807039244,-0.18915180597356784,-0.5714726480703924,-0.32147264807039244,0.06383988676886032,0.42852735192960756,-0.04795179234559843,0.42852735192960756,0.026796739523499147,-0.1069499583589811,-0.07147264807039244,0.03590642837940855,-0.5714726480703924,0.42852735192960756,0.024973135200290264,0.11397356265974273,-0.06623132572224144,-0.31029652095518123,-0.05091943982238267,-0.02780334738019763,-0.04082091309269795,-0.2088346942724561,-0.0392834601158486,0.03617202521457141,0.0013660905135079449,0.42852735192960756,-0.02218701899221734,-0.3844651212721957,-0.07563133171453296,-0.016592720280064588,0.37253527602737246,-0.07007575757575757,0.03332356454105634,0.22681894270213449,0.06366361139076643,-0.001512136935959335,0.09015278845445185,-0.42554353850012305,-0.018657805931046323,0.06529944751579414,0.026327343725895513,0.03221369490721271,0.04553283462781643,0.42852735192960756,-0.060681186028074596,-0.0475916673933226,-0.11684180007739084,-0.0902180418784421,-0.16208808202720693,-0.12291576363280138,-0.010410673793459169,-0.0410018250288825,0.03183070551688566,-0.0054359755443569024,-0.4464218989494144,-0.012843434224122902,0.038522465677115036,-0.27489826601917816,-0.043288914832640274,-0.00950903790835217,0.030197856354063524,-0.42297338792910316,-0.4298908191875607,,,-0.42898482452670744,0.19705322938936104,0.054275365372422446,
Pantheon,0.5504795791354132,-0.44952042086458677,-0.44952042086458677,0.02874044870063064,0.028614326915990307,0.05047957913541323,-0.10741515770669202,-0.11618708753125345,0.21714624580207986,0.05047957913541323,0.012598340977452688,-0.071742643086809,0.024932133879938756,0.5504795791354132,0.038599518572744795,0.12190815056398463,0.05047957913541323,-0.44952042086458677,-0.11618708753125345,0.20417113369486872,0.027533738602063845,-0.07452042086458677,0.05047957913541323,0.05047957913541323,-0.09607214500251782,0.15762243627827033,0.024838553494387572,-0.09657924439399851,0.5504795791354132,-0.44952042086458677,0.001163611390766428,0.01802976706888676,-0.008199879517200026,0.05047957913541323,0.5504795791354132,0.001386096115391977,0.0417076493108518,-0.44952042086458677,-0.11618708753125345,0.5504795791354132,-0.11618708753125345,-0.44952042086458677,-0.08781829320501228,0.1504795791354132,0.30047957913541323,0.5504795791354132,-0.44952042086458677,-0.04909892796706497,-0.44952042086458677,-0.056179291957720645,-0.11363012695328567,0.10047957913541328,-0.012409097578127137,0.21714624580207986,-0.19952042086458677,-0.44952042086458677,-0.05655570864982984,-0.44952042086458677,-0.44952042086458677,-0.0545703713370041,-0.44952042086458677,0.5504795791354132,0.17838655587959928,0.267236610863243,0.03435054687734873,0.05047957913541323,0.04375090303386531,-0.11618708753125345,-0.034266796289559476,0.06660861139347773,0.5504795791354132,-0.44952042086458677,0.15917523130932631,0.5504795791354132,-0.044758516102682,0.06330009195592601,-0.44952042086458677,0.30047957913541323,-0.04795179234559843,0.05047957913541323,0.026796739523499147,-0.44952042086458677,0.05047957913541323,-0.049520420864586745,-0.44952042086458677,0.3838129124687466,-0.44952042086458677,0.11397356265974273,-0.06623132572224144,-0.31029652095518123,-0.05091943982238267,-0.02780334738019763,-0.04082091309269795,-0.44952042086458677,0.5504795791354132,0.03617202521457141,0.0013660905135079449,-0.017997797688103834,-0.02218701899221734,-0.3844651212721957,-0.07563133171453296,-0.016592720280064588,0.37253527602737246,-0.44952042086458677,0.03332356454105634,0.22681894270213449,0.06366361139076643,-0.001512136935959335,0.21714624580207986,-0.42554353850012305,-0.018657805931046323,0.06529944751579414,0.026327343725895513,0.03221369490721271,0.04553283462781643,0.5504795791354132,-0.060681186028074596,0.5504795791354132,-0.11684180007739084,-0.0902180418784421,-0.16208808202720693,-0.12291576363280138,-0.010410673793459169,-0.44952042086458677,0.03183070551688566,-0.0054359755443569024,-0.4464218989494144,-0.012843434224122902,0.038522465677115036,-0.27489826601917816,-0.043288914832640274,-0.00950903790835217,0.5504795791354132,-0.42297338792910316,-0.4298908191875607,,,-0.42898482452670744,0.19705322938936104,0.054275365372422446,
Poppy,0.43206203629397516,-0.005112481835938182,-0.006641483848531388,0.10825251248445128,0.028614326915990307,0.13206203629397512,-0.22508082084888204,0.05725527014679843,-0.3679379637060249,0.6320620362939751,0.012598340977452688,0.20781961205155092,0.0782158824478213,-0.012775187437505775,-0.3679379637060249,-0.013145788208160591,-0.028640628901976217,-0.0617601534621407,-0.24293796370602488,-0.3679379637060249,0.027533738602063845,-0.3679379637060249,0.6320620362939751,-0.16793796370602487,0.11539536962730845,0.19206203629397517,0.19111715440421134,-0.20127129703935823,-0.03460463037269157,-0.3679379637060249,-0.3679379637060249,0.01802976706888676,-0.008199879517200026,0.43206203629397516,-0.1781136890711429,0.001386096115391977,0.14053661256516153,0.005072777873222523,0.6320620362939751,-0.3679379637060249,0.13206203629397512,0.13206203629397512,0.1876175918495307,0.13206203629397512,-0.3679379637060249,-0.02609259587011553,-0.3679379637060249,-0.04909892796706497,0.6320620362939751,-0.056179291957720645,0.6320620362939751,-0.3679379637060249,0.29872870296064175,-0.3679379637060249,0.13206203629397512,-0.08872428086304443,-0.3679379637060249,-0.01857859695141656,-0.3679379637060249,-0.0545703713370041,-0.3679379637060249,-0.3679379637060249,0.17052357475551355,0.267236610863243,0.19872870296064177,0.015920290972310125,0.04375090303386531,0.13206203629397512,0.6320620362939751,0.13206203629397512,-0.036221828287333946,-0.3679379637060249,0.13206203629397512,-0.18915180597356784,0.26842567265761147,0.03206203629397514,0.3463477505796894,0.29872870296064175,-0.04795179234559843,0.29872870296064175,0.026796739523499147,-0.3679379637060249,0.15478930902124782,-0.3679379637060249,-0.13716144945131076,-0.3679379637060249,-0.03460463037269157,0.11397356265974273,-0.06623132572224144,-0.31029652095518123,-0.05091943982238267,-0.02780334738019763,-0.04082091309269795,-0.2088346942724561,-0.0392834601158486,0.03617202521457141,0.0013660905135079449,-0.3679379637060249,-0.02218701899221734,-0.3844651212721957,-0.07563133171453296,-0.016592720280064588,0.37253527602737246,-0.07007575757575757,0.03332356454105634,0.22681894270213449,0.06366361139076643,-0.001512136935959335,0.09015278845445185,-0.42554353850012305,-0.018657805931046323,0.06529944751579414,-0.3679379637060249,0.03221369490721271,0.04553283462781643,-0.03756266355961124,-0.060681186028074596,-0.3679379637060249,-0.11684180007739084,-0.0902180418784421,-0.16208808202720693,-0.12291576363280138,-0.010410673793459169,-0.0410018250288825,0.03183070551688566,-0.0054359755443569024,-0.4464218989494144,-0.012843434224122902,0.038522465677115036,-0.27489826601917816,-0.043288914832640274,-0.00950903790835217,0.030197856354063524,-0.42297338792910316,-0.4298908191875607,,,-0.42898482452670744,0.19705322938936104,0.054275365372422446,
Pyke,0.029369106432674597,0.029369106432674597,0.19603577309934123,0.07936910643267464,0.19603577309934123,0.029369106432674597,-0.1456308935673254,0.05725527014679843,-0.042412792454089826,-0.018456294622875624,0.012598340977452688,-0.042059464995896856,-0.01684938096228339,0.2793691064326746,0.5293691064326747,-0.4706308935673254,-0.028640628901976217,-0.0617601534621407,0.19603577309934123,-0.4706308935673254,0.027533738602063845,0.5293691064326747,0.5293691064326747,0.5293691064326747,0.01774119945593039,-0.00909243202886384,0.026410526551017777,0.05568489590635878,-0.4706308935673254,0.029369106432674597,-0.4706308935673254,0.01802976706888676,-0.008199879517200026,0.19603577309934123,-0.1781136890711429,0.001386096115391977,0.03880306869682554,0.19603577309934123,-0.1372975602339921,0.5293691064326747,0.5293691064326747,-0.07063089356732538,0.010138337201905379,0.5293691064326747,0.12936910643267457,0.100797677861246,0.03221369490721271,-0.04909892796706497,-0.1372975602339921,0.5293691064326747,-0.11363012695328567,-0.4706308935673254,-0.4706308935673254,0.032724811130661224,-0.4706308935673254,-0.08872428086304443,-0.05655570864982984,0.19603577309934123,0.19603577309934123,-0.0545703713370041,0.026796739523499147,0.5293691064326747,0.08256059579437675,0.5293691064326747,-0.0306308935673254,-0.4706308935673254,0.04375090303386531,0.19603577309934123,0.5293691064326747,-0.1471014818026195,-0.036221828287333946,-0.039597512303688576,0.07936910643267464,-0.18915180597356784,0.07482365188722001,0.19038605558521698,0.029369106432674597,-0.1372975602339921,-0.04795179234559843,0.029369106432674597,-0.4706308935673254,-0.4706308935673254,0.002342079405647568,0.029369106432674597,-0.13716144945131076,0.08492466198823018,0.100797677861246,0.11397356265974273,-0.06623132572224144,-0.31029652095518123,-0.05091943982238267,-0.02780334738019763,-0.04082091309269795,-0.4706308935673254,-0.0392834601158486,0.03617202521457141,0.0013660905135079449,-0.4706308935673254,-0.02218701899221734,0.029369106432674597,-0.07563133171453296,-0.016592720280064588,0.37253527602737246,-0.07007575757575757,0.03332356454105634,0.22681894270213449,0.06366361139076643,-0.001512136935959335,0.09015278845445185,-0.42554353850012305,-0.018657805931046323,0.06529944751579414,-0.4706308935673254,0.03221369490721271,0.04553283462781643,-0.03756266355961124,-0.060681186028074596,-0.4706308935673254,-0.4706308935673254,-0.4706308935673254,-0.16208808202720693,-0.12291576363280138,-0.010410673793459169,-0.0410018250288825,0.03183070551688566,-0.0054359755443569024,-0.4706308935673254,-0.012843434224122902,0.038522465677115036,-0.27489826601917816,-0.043288914832640274,-0.00950903790835217,-0.1372975602339921,-0.42297338792910316,-0.4298908191875607,,,-0.42898482452670744,0.19705322938936104,0.054275365372422446,
Quinn,0.34116530572754394,-0.4588346942724561,-0.01439024982801168,0.15654992111215932,0.5411653057275438,0.24116530572754385,-0.2088346942724561,-0.4588346942724561,-0.05883469427245608,-0.12550136093912279,0.012598340977452688,0.07775067158120247,-0.07648175309598554,0.37449863906087727,-0.4588346942724561,0.0411653057275439,-0.4588346942724561,-0.4588346942724561,0.24704765866872042,0.5411653057275438,0.5411653057275438,-0.4588346942724561,0.0411653057275439,-0.4588346942724561,0.053665305727543855,0.05840668503788876,0.04820755924867065,-0.01439024982801168,0.20783197239421053,0.5411653057275438,0.001163611390766428,0.5411653057275438,-0.05883469427245608,-0.2588346942724561,-0.1781136890711429,-0.4588346942724561,-0.05289410021305013,-0.12550136093912279,-0.0213346942724561,-0.12550136093912279,0.2911653057275439,-0.05883469427245608,0.07449863906087723,0.34116530572754394,0.5411653057275438,0.0411653057275439,-0.4588346942724561,-0.4588346942724561,-0.05883469427245608,-0.12550136093912279,-0.4588346942724561,0.5411653057275438,0.20783197239421053,0.2911653057275439,0.3103960749583132,-0.08872428086304443,-0.4588346942724561,-0.4588346942724561,0.5411653057275438,-0.4588346942724561,0.0411653057275439,-0.4588346942724561,-0.1979651290550648,0.0411653057275439,0.12011267414859655,-0.12550136093912279,0.5411653057275438,-0.12550136093912279,-0.034266796289559476,-0.039479855562778665,-0.036221828287333946,0.5411653057275438,0.2911653057275439,-0.18915180597356784,0.0027037672660054635,-0.10589351780186784,0.3189430835053217,0.3189430835053217,0.5411653057275438,0.0411653057275439,0.5411653057275438,-0.1069499583589811,0.15934712390936207,-0.042168027605789415,-0.4588346942724561,0.35934712390936213,-0.05883469427245608,0.11397356265974273,-0.06623132572224144,-0.31029652095518123,-0.05091943982238267,-0.02780334738019763,-0.04082091309269795,-0.2088346942724561,-0.0392834601158486,0.03617202521457141,0.0013660905135079449,0.20783197239421053,-0.02218701899221734,-0.4588346942724561,-0.07563133171453296,-0.016592720280064588,0.37253527602737246,-0.07007575757575757,0.03332356454105634,0.22681894270213449,0.06366361139076643,-0.001512136935959335,-0.4588346942724561,-0.42554353850012305,-0.018657805931046323,0.06529944751579414,0.026327343725895513,0.03221369490721271,0.04553283462781643,-0.4588346942724561,-0.060681186028074596,-0.0475916673933226,-0.4588346942724561,-0.4588346942724561,-0.16208808202720693,-0.12291576363280138,-0.010410673793459169,-0.4588346942724561,0.03183070551688566,-0.0054359755443569024,-0.4464218989494144,-0.012843434224122902,0.038522465677115036,-0.27489826601917816,-0.043288914832640274,-0.00950903790835217,0.5411653057275438,-0.42297338792910316,-0.4298908191875607,,,-0.42898482452670744,0.19705322938936104,0.054275365372422446,
Rakan,-0.012111363433398109,-0.005112481835938182,-0.006641483848531388,-0.008161708619374597,0.4918382913806254,0.4918382913806254,0.4918382913806254,0.05725527014679843,-0.042412792454089826,-0.018456294622875624,0.012598340977452688,0.017231042493465215,-0.5081617086193746,-0.012775187437505775,0.038599518572744795,-0.013145788208160591,-0.028640628901976217,-0.0617601534621407,0.03868642695173302,0.20417113369486872,0.027533738602063845,-0.06955835558883,0.0006839829017047938,0.0351264031060968,0.15850495804729203,0.4918382913806254,-0.008161708619374597,-0.5081617086193746,0.020617726097470535,-0.06616196655338083,0.001163611390766428,0.01802976706888676,-0.008199879517200026,0.05047957913541323,-0.1781136890711429,0.001386096115391977,0.29183829138062545,0.005072777873222523,0.04541595606167059,0.03854395845322389,0.12738320655081803,-0.0647479680264087,0.03525203197359128,-0.5081617086193746,0.06061336309329812,-0.02609259587011553,0.03221369490721271,-0.04909892796706497,-0.08198005890222909,-0.056179291957720645,-0.11363012695328567,0.0124948663481661,-0.012409097578127137,0.008284331213304741,0.02385671829269942,-0.08872428086304443,-0.05655570864982984,-0.5081617086193746,0.029436220355379017,-0.0545703713370041,0.026796739523499147,0.01246844263157118,0.4918382913806254,0.267236610863243,0.003754284965895971,0.015920290972310125,0.04375090303386531,0.028648663052982637,-0.034266796289559476,-0.016254522968296103,-0.036221828287333946,-0.039597512303688576,-0.5081617086193746,-0.18915180597356784,0.0035926016355083135,-0.17482837528604128,0.06383988676886032,0.03247266878989752,-0.04795179234559843,0.03503605571063467,0.026796739523499147,-0.1069499583589811,-0.17482837528604128,0.03590642837940855,-0.13716144945131076,0.10054507464616436,0.024973135200290264,0.11397356265974273,-0.06623132572224144,0.4918382913806254,-0.05091943982238267,-0.02780334738019763,-0.04082091309269795,-0.2088346942724561,-0.5081617086193746,0.03617202521457141,0.0013660905135079449,-0.017997797688103834,-0.02218701899221734,-0.3844651212721957,-0.07563133171453296,-0.016592720280064588,0.37253527602737246,-0.07007575757575757,0.03332356454105634,0.22681894270213449,0.06366361139076643,-0.001512136935959335,0.09015278845445185,-0.42554353850012305,-0.018657805931046323,0.06529944751579414,0.026327343725895513,0.03221369490721271,0.04553283462781643,-0.03756266355961124,-0.060681186028074596,-0.0475916673933226,-0.11684180007739084,-0.0902180418784421,-0.16208808202720693,-0.12291576363280138,-0.010410673793459169,-0.0410018250288825,0.03183070551688566,-0.0054359755443569024,-0.4464218989494144,-0.012843434224122902,0.038522465677115036,-0.27489826601917816,-0.043288914832640274,-0.00950903790835217,0.030197856354063524,0.013577421815407997,-0.4298908191875607,,,-0.42898482452670744,0.19705322938936104,0.054275365372422446,
