,Aatrox,Ahri,Akali,Amumu,Anivia,Annie,Ashe,AurelionSol,Azir,Bard,Blitzcrank,Brand,Braum,Caitlyn,Camille,Cassiopeia,Corki,Diana,Draven,Ekko,Elise,Ezreal,Fiddlesticks,Fizz,Galio,Gragas,Graves,Hecarim,Heimerdinger,Irelia,Ivern,Janna,JarvanIV,Jhin,Jinx,Kalista,Karma,Karthus,Kassadin,Katarina,Kayle,Kayn,Khazix,Kindred,KogMaw,Leblanc,LeeSin,Leona,Lissandra,Lucian,Lulu,Lux,Malzahar,Maokai,MasterYi,MissFortune,MonkeyKing,Mordekaiser,Morgana,Nautilus,Nidalee,Nocturne,Nunu,Olaf,Orianna,Pantheon,Pyke,Quinn,Rammus,RekSai,Rengar,Ryze,Sejuani,Shaco,Shen,Shyvana,Sivir,Skarner,Sona,Soraka,Swain,Syndra,TahmKench,Taliyah,Talon,Taric,Thresh,Tristana,Trundle,TwistedFate,Twitch,Udyr,Varus,Vayne,Veigar,Velkoz,Vi,Vladimir,Volibear,Warwick,Xayah,Xerath,Yasuo,Zac,Zed,Ziggs,Zilean,Zoe,Zyra,Alistar,Rakan,Chogath,Jayce,Malphite,Teemo,Viktor,XinZhao,Darius,DrMundo,Garen,Illaoi,Jax,Kennen,Kled,Nasus,Ornn,Poppy,Renekton,Riven,Rumble,Singed,Sion,Tryndamere,Yorick,Evelynn,Fiora,Gangplank,Gnar,Urgot,Kaisa,Nami
KogMaw,0.011514003546780838,-0.0654508843818512,-0.2598953288262956,0.1845491156181488,-0.0871900148166338,0.1488348299038631,0.3095491156181488,-0.04164136057232737,-0.01545088438185116,0.4345491156181488,0.034549115618148774,0.034549115618148774,0.4345491156181488,-0.3654508843818512,0.26788244895148217,-0.08926040819137504,0.10121578228481543,0.13454911561814875,-0.0654508843818512,0.010306691375724597,-0.27568129293119037,0.4345491156181488,-0.0654508843818512,-0.26110305829489466,0.017882448951482166,-0.2321175510485179,-0.003296728525921111,-0.5654508843818512,-0.13687945581042266,-0.1696175510485179,0.4345491156181488,-0.5654508843818512,-0.0654508843818512,0.006718222218427383,0.4345491156181488,-0.0654508843818512,0.10121578228481543,-0.10391242284338964,-0.0029508843818512043,0.017882448951482166,0.034549115618148774,0.01731364140455066,0.11267281105990778,-0.19729990154188554,0.4345491156181488,0.04858420333744706,-0.1583938372592858,0.04338190218816185,-0.036039119675968845,-0.0654508843818512,-0.0654508843818512,0.1845491156181488,0.17139122088130665,0.005977687046720193,0.23454911561814884,0.4345491156181488,-0.5654508843818512,-0.2321175510485179,0.10121578228481543,-0.0654508843818512,0.1845491156181488,-0.04745058017302911,-0.5654508843818512,-0.5654508843818512,0.030293796469212597,-0.028608049933793622,-0.5654508843818512,0.010919580981140759,-0.0654508843818512,-0.47742138672967954,0.034549115618148774,-0.13687945581042266,0.4345491156181488,0.0035646618911041594,0.26788244895148217,-0.5654508843818512,0.4345491156181488,0.011460134745595568,-0.5654508843818512,-0.02631550450320519,-0.0654508843818512,0.06417874524777845,0.4345491156181488,0.4345491156181488,-0.13687945581042266,-0.2321175510485179,-0.0654508843818512,0.014538234844900383,-0.03601464211924546,-0.004475274625753589,-0.3154508843818512,-0.015823996229268333,-0.16545088438185118,0.23454911561814884,0.23454911561814884,0.1488348299038631,0.02782118908490716,-0.14439825280290386,0.4345491156181488,-0.18591814676519097,-0.5654508843818512,0.1845491156181488,-0.09575391468488148,-0.0654508843818512,0.01232689339592652,-0.0654508843818512,-0.3987842177151846,-0.01999633892730579,0.4345491156181488,0.4345491156181488,0.0032406998487947147,0.02299481519446167,-0.007522330783368669,0.03762511065353458,0.04163746348059394,0.005561225347300192,-0.45736719903821016,0.010579809774562354,0.005106118495316281,0.0027270343926097612,0.020748393687881506,0.029623620068779055,0.0720095866528106,-0.02587636178761088,0.038706971545722446,-0.00773191621573649,0.02800089044922105,0.05147879933303662,0.006718222218427383,0.080122937462831,-0.04386073095023427,0.012591897930232382,-0.04437005772810279,-0.09964338519868371,,0.17488001261431896,-0.06271261869654307,0.18869665521283496,0.04126804477623722,,
Leblanc,0.011514003546780838,0.027184928814617062,-0.039752653028542806,0.018242109758289493,-0.00785488314831645,0.03865493516855653,0.06610835945008692,0.02875090985182016,-0.03226304923831458,-0.07924548636237316,0.038260443511786535,0.02894084032432434,-0.07059025772472527,0.006718222218427383,0.03654459062853113,0.032030714703642105,-0.03268635859544933,-0.02320037628729299,-0.04256177747763057,0.006734629896379241,-0.27568129293119037,-0.0662497249892185,0.1159964611319674,0.004450165811539841,-0.0012816478742957438,-0.0002523722630465297,-0.003296728525921111,-0.09496747793470062,0.013915272786821031,0.0030520376111442538,-0.33500834214036757,0.027040368840551166,-0.042670393284403474,0.006718222218427383,0.07798312853121775,-0.15154993314701753,-0.012762478373141095,0.036881501819198304,0.0028286556507133576,-0.006430967278011512,0.02278099413993978,0.01731364140455066,0.11267281105990778,-0.19729990154188554,0.13543458449135626,-0.004036668486669059,-0.1583938372592858,0.04338190218816185,0.008727329133189049,-0.013098482868778294,0.00988116459893823,0.04176741087369468,0.05002128702762749,0.11324726539227525,-0.04427971470677186,0.07327573453945257,0.01632850962314658,-0.0008211180487871506,0.04616164897486541,0.020754513637626815,-0.005265369305617051,-0.04745058017302911,-0.12290827062704388,-0.02822748447244683,-0.0012053376798656368,-0.028608049933793622,0.006983737095563575,0.010919580981140759,-0.15726304923831458,-0.47742138672967954,-0.016750453092546136,-0.04547157492680037,-0.1066887418957907,0.0035646618911041594,0.013429652255023239,-0.04360738234366429,0.024318712774829332,0.011460134745595568,0.1624578118438016,-0.02631550450320519,-0.005265369305617051,-0.02682857456122684,-0.015823996229268333,0.025041909480850028,0.011514003546780838,-0.02256006738360361,0.0017556855698191987,0.014538234844900383,-0.03601464211924546,0.0021589517017100435,-0.03506565220122321,-0.015823996229268333,0.028791417436861005,-0.053248308332655314,0.02000868908490716,0.041627196886419304,0.02782118908490716,-0.006076070337540707,0.016378826257966606,-0.18591814676519097,-0.004939299259393792,-0.0007355426906583973,-0.013837624329023579,-0.09142791961196217,-0.012951343103934032,0.08179741455325368,0.009486822629342445,-0.003047984963516688,0.012727370530915022,-0.0020038916084418323,0.0032406998487947147,0.02299481519446167,-0.007522330783368669,0.03762511065353458,0.04163746348059394,0.005561225347300192,-0.45736719903821016,0.010579809774562354,0.005106118495316281,0.0027270343926097612,0.020748393687881506,0.029623620068779055,0.0720095866528106,-0.02587636178761088,0.038706971545722446,-0.00773191621573649,0.02800089044922105,0.05147879933303662,0.006718222218427383,0.080122937462831,-0.04386073095023427,0.012591897930232382,-0.04437005772810279,-0.09964338519868371,,0.17488001261431896,-0.06271261869654307,0.18869665521283496,0.04126804477623722,,
LeeSin,0.011514003546780838,-0.08125792302194151,0.043742076978058486,-0.4562579230219415,-0.4562579230219415,-0.4562579230219415,0.06610835945008692,0.02875090985182016,-0.03226304923831458,-0.07924548636237316,0.038260443511786535,0.5437420769780585,-0.07059025772472527,0.006718222218427383,0.5437420769780585,0.5437420769780585,-0.03268635859544933,0.5437420769780585,-0.04256177747763057,0.2937420769780585,-0.27568129293119037,-0.4562579230219415,0.1159964611319674,-0.1229245896886082,-0.4562579230219415,-0.4562579230219415,-0.4562579230219415,-0.09496747793470062,-0.2062579230219415,0.09929763253361407,-0.33500834214036757,0.027040368840551166,-0.042670393284403474,0.006718222218427383,0.07798312853121775,-0.15154993314701753,0.5437420769780585,-0.4562579230219415,0.043742076978058486,-0.2062579230219415,0.02278099413993978,0.01731364140455066,0.11267281105990778,0.5437420769780585,0.13543458449135626,0.21040874364472512,0.06710656295936684,0.04338190218816185,0.008727329133189049,-0.013098482868778294,0.00988116459893823,0.04176741087369468,-0.05625792302194149,0.11324726539227525,0.043742076978058486,0.07327573453945257,0.5437420769780585,0.5437420769780585,0.04616164897486541,0.020754513637626815,-0.005265369305617051,-0.04745058017302911,-0.12290827062704388,-0.4562579230219415,-0.2562579230219415,0.043742076978058486,0.006983737095563575,0.010919580981140759,-0.15726304923831458,-0.47742138672967954,-0.016750453092546136,-0.1229245896886082,-0.1066887418957907,0.0035646618911041594,0.013429652255023239,-0.04360738234366429,0.024318712774829332,0.011460134745595568,0.1624578118438016,-0.02631550450320519,0.5437420769780585,0.21040874364472512,-0.015823996229268333,0.025041909480850028,-0.05625792302194149,-0.02256006738360361,0.0017556855698191987,0.014538234844900383,-0.03601464211924546,-0.17054363730765582,-0.03506565220122321,-0.015823996229268333,0.028791417436861005,0.5437420769780585,-0.4562579230219415,0.5437420769780585,0.02782118908490716,-0.4562579230219415,0.016378826257966606,-0.18591814676519097,-0.004939299259393792,-0.0007355426906583973,-0.17054363730765582,-0.09142791961196217,-0.05625792302194149,0.08179741455325368,-0.4562579230219415,-0.05625792302194149,0.012727370530915022,-0.0020038916084418323,0.0032406998487947147,0.02299481519446167,-0.007522330783368669,0.03762511065353458,0.04163746348059394,0.005561225347300192,-0.45736719903821016,0.010579809774562354,0.005106118495316281,0.0027270343926097612,0.020748393687881506,0.029623620068779055,0.0720095866528106,-0.02587636178761088,0.038706971545722446,-0.00773191621573649,0.02800089044922105,0.05147879933303662,0.006718222218427383,0.080122937462831,-0.04386073095023427,0.012591897930232382,-0.04437005772810279,-0.09964338519868371,,0.17488001261431896,-0.06271261869654307,0.18869665521283496,0.04126804477623722,,
Leona,0.011514003546780838,-0.5758310871518418,-0.24249775381850852,0.42416891284815816,0.42416891284815816,0.03865493516855653,0.06610835945008692,0.02875090985182016,-0.07583108715184184,-0.07924548636237316,-0.5758310871518418,-0.5758310871518418,-0.07583108715184184,0.006718222218427383,0.03654459062853113,-0.07583108715184184,-0.07583108715184184,-0.02320037628729299,-0.04256177747763057,0.42416891284815816,-0.27568129293119037,-0.0662497249892185,0.42416891284815816,0.02416891284815814,-0.07583108715184184,0.42416891284815816,-0.003296728525921111,-0.09496747793470062,-0.24249775381850852,0.2241689128481582,-0.33500834214036757,0.027040368840551166,-0.042670393284403474,0.006718222218427383,0.07798312853121775,-0.5758310871518418,-0.012762478373141095,0.17416891284815816,-0.07583108715184184,-0.07583108715184184,0.02278099413993978,0.01731364140455066,0.11267281105990778,-0.19729990154188554,0.13543458449135626,-0.32583108715184184,-0.1583938372592858,-0.17583108715184181,0.42416891284815816,-0.5758310871518418,-0.07583108715184184,0.04176741087369468,0.17416891284815816,0.42416891284815816,0.42416891284815816,0.42416891284815816,0.01632850962314658,-0.5758310871518418,0.42416891284815816,0.020754513637626815,-0.005265369305617051,-0.04745058017302911,-0.12290827062704388,-0.02822748447244683,-0.29011680143755614,-0.028608049933793622,-0.07583108715184184,0.010919580981140759,-0.15726304923831458,-0.47742138672967954,-0.016750453092546136,-0.17583108715184181,-0.1066887418957907,0.0035646618911041594,-0.07583108715184184,-0.04360738234366429,-0.5758310871518418,0.011460134745595568,0.1624578118438016,0.42416891284815816,-0.5758310871518418,0.0908355795148248,-0.015823996229268333,0.025041909480850028,0.42416891284815816,-0.02256006738360361,0.42416891284815816,0.014538234844900383,-0.03601464211924546,0.0908355795148248,-0.03506565220122321,-0.015823996229268333,0.028791417436861005,0.42416891284815816,-0.5758310871518418,0.42416891284815816,0.02782118908490716,0.2241689128481582,0.016378826257966606,-0.18591814676519097,-0.004939299259393792,-0.07583108715184184,-0.24249775381850852,-0.09142791961196217,-0.17583108715184181,0.42416891284815816,0.009486822629342445,-0.32583108715184184,0.012727370530915022,-0.0020038916084418323,0.42416891284815816,0.02299481519446167,-0.007522330783368669,0.03762511065353458,0.04163746348059394,0.005561225347300192,-0.45736719903821016,0.010579809774562354,0.005106118495316281,0.0027270343926097612,0.020748393687881506,0.029623620068779055,0.0720095866528106,-0.02587636178761088,0.038706971545722446,-0.00773191621573649,0.02800089044922105,0.05147879933303662,0.006718222218427383,0.080122937462831,-0.04386073095023427,0.012591897930232382,-0.04437005772810279,-0.09964338519868371,,0.17488001261431896,-0.06271261869654307,0.18869665521283496,0.04126804477623722,,
Lissandra,0.011514003546780838,0.11378649686768329,-0.039752653028542806,0.018242109758289493,-0.00785488314831645,0.03865493516855653,0.06610835945008692,0.02875090985182016,-0.03226304923831458,-0.07924548636237316,0.038260443511786535,0.02894084032432434,-0.07059025772472527,0.006718222218427383,0.03654459062853113,0.032030714703642105,-0.03268635859544933,-0.02320037628729299,-0.04256177747763057,0.006734629896379241,-0.27568129293119037,-0.0662497249892185,0.1159964611319674,-0.19975516979898333,-0.0012816478742957438,-0.0002523722630465297,-0.003296728525921111,-0.09496747793470062,0.013915272786821031,0.0030520376111442538,-0.33500834214036757,0.027040368840551166,-0.042670393284403474,0.006718222218427383,0.07798312853121775,-0.15154993314701753,-0.012762478373141095,0.036881501819198304,0.1985274878586741,-0.09326932074237958,0.02278099413993978,0.01731364140455066,0.11267281105990778,-0.19729990154188554,0.13543458449135626,0.06530067212541524,-0.1583938372592858,0.04338190218816185,-0.5580885031323168,-0.013098482868778294,0.00988116459893823,0.04176741087369468,0.20600463412258527,0.11324726539227525,-0.04427971470677186,0.07327573453945257,0.01632850962314658,-0.0008211180487871506,0.04616164897486541,0.020754513637626815,-0.005265369305617051,-0.04745058017302911,-0.12290827062704388,-0.02822748447244683,-0.11675884626957168,-0.028608049933793622,0.006983737095563575,0.010919580981140759,-0.15726304923831458,-0.47742138672967954,-0.016750453092546136,-0.04547157492680037,-0.1066887418957907,0.0035646618911041594,0.013429652255023239,-0.04360738234366429,0.024318712774829332,0.011460134745595568,0.1624578118438016,-0.02631550450320519,-0.005265369305617051,0.44191149686768316,-0.015823996229268333,0.025041909480850028,0.26550020654510254,-0.02256006738360361,0.0017556855698191987,0.014538234844900383,-0.03601464211924546,-0.13116793021565007,-0.03506565220122321,-0.015823996229268333,0.028791417436861005,-0.053248308332655314,0.02000868908490716,0.041627196886419304,0.02782118908490716,-0.006076070337540707,0.016378826257966606,-0.18591814676519097,-0.004939299259393792,-0.0007355426906583973,-0.013837624329023579,-0.09142791961196217,-0.1528305666243802,0.08179741455325368,0.009486822629342445,-0.03916065760386141,0.012727370530915022,-0.0020038916084418323,0.0032406998487947147,0.02299481519446167,-0.007522330783368669,0.03762511065353458,0.04163746348059394,0.005561225347300192,-0.45736719903821016,0.010579809774562354,0.005106118495316281,0.0027270343926097612,0.020748393687881506,0.029623620068779055,0.0720095866528106,-0.02587636178761088,0.038706971545722446,-0.00773191621573649,0.02800089044922105,0.05147879933303662,0.006718222218427383,0.080122937462831,-0.04386073095023427,0.012591897930232382,-0.04437005772810279,-0.09964338519868371,,0.17488001261431896,-0.06271261869654307,0.18869665521283496,0.04126804477623722,,
Lucian,0.011514003546780838,0.003195570356534394,0.005701836020694795,0.5295113598302186,-0.3038219735031147,-0.13715530683644805,-0.22048864016978137,0.1295113598302186,0.27951135983021863,0.5295113598302186,0.5295113598302186,0.5295113598302186,-0.47048864016978137,0.02951135983021863,0.02951135983021863,0.19617802649688526,-0.47048864016978137,-0.27048864016978136,-0.04256177747763057,0.2567840871029459,-0.27568129293119037,-0.47048864016978137,-0.47048864016978137,0.02951135983021863,0.27951135983021863,0.19617802649688526,-0.003296728525921111,0.5295113598302186,-0.27048864016978136,-0.06423864016978137,0.5295113598302186,0.5295113598302186,-0.47048864016978137,-0.47048864016978137,0.5295113598302186,0.5295113598302186,-0.22048864016978137,0.02951135983021863,0.19617802649688526,0.16587499619385498,0.02278099413993978,0.01731364140455066,0.11267281105990778,-0.19729990154188554,0.13543458449135626,0.051250490265001225,-0.1583938372592858,0.5295113598302186,0.16109030719863965,0.16587499619385498,0.27951135983021863,0.19617802649688526,-0.10685227653341772,0.19617802649688526,-0.27048864016978136,-0.47048864016978137,-0.47048864016978137,-0.47048864016978137,0.04616164897486541,-0.47048864016978137,-0.47048864016978137,-0.47048864016978137,-0.47048864016978137,0.02951135983021863,-0.13715530683644805,0.19617802649688526,0.02951135983021863,0.010919580981140759,-0.47048864016978137,-0.47742138672967954,-0.13715530683644805,-0.10685227653341772,-0.1066887418957907,0.0035646618911041594,-0.27048864016978136,-0.47048864016978137,0.024318712774829332,0.011460134745595568,0.1624578118438016,-0.02631550450320519,-0.3276314973126385,0.02951135983021863,-0.47048864016978137,-0.47048864016978137,-0.003821973503114695,0.5295113598302186,0.02951135983021863,0.014538234844900383,-0.03601464211924546,0.02951135983021863,0.5295113598302186,-0.015823996229268333,0.02951135983021863,-0.22048864016978137,0.1295113598302186,-0.13715530683644805,0.02782118908490716,-0.01594318562432684,0.5295113598302186,-0.47048864016978137,0.02951135983021863,0.5295113598302186,0.017316237878999108,-0.09142791961196217,-0.053821973503114684,0.5295113598302186,0.5295113598302186,-0.15469916648557086,0.012727370530915022,-0.0020038916084418323,0.0032406998487947147,0.02299481519446167,-0.007522330783368669,0.03762511065353458,0.04163746348059394,0.005561225347300192,-0.45736719903821016,0.010579809774562354,0.005106118495316281,0.0027270343926097612,0.020748393687881506,0.029623620068779055,0.0720095866528106,-0.02587636178761088,0.038706971545722446,-0.00773191621573649,0.02800089044922105,0.05147879933303662,0.006718222218427383,0.080122937462831,-0.04386073095023427,0.012591897930232382,-0.04437005772810279,-0.09964338519868371,,0.17488001261431896,-0.06271261869654307,0.18869665521283496,0.04126804477623722,,
Lulu,0.011514003546780838,0.12281064634251804,0.038038275855861836,0.018242109758289493,-0.3814628579309863,0.5074260309579026,-0.15924063570876407,-0.15924063570876407,-0.15924063570876407,0.5074260309579026,0.0074260309579026185,0.22171174524361692,-0.4925739690420974,0.5074260309579026,-0.031035507503635817,0.045887569419441054,-0.03268635859544933,-0.03802851449664285,-0.24257396904209738,-0.03424063570876407,-0.27568129293119037,-0.4925739690420974,0.2574260309579026,-0.13963279257150912,0.30742603095790266,-0.025907302375430707,0.5074260309579026,0.0074260309579026185,-0.09257396904209736,-0.028656443268901488,0.0074260309579026185,-0.4925739690420974,0.340759364291236,0.006718222218427383,-0.15924063570876407,0.5074260309579026,0.2574260309579026,-0.0125739690420974,-0.12415291641051845,0.07885460238647402,-0.06400254047066883,0.5074260309579026,0.11267281105990778,-0.19729990154188554,0.340759364291236,-0.05507396904209738,-0.1583938372592858,0.04338190218816185,0.0726434222622504,-0.4925739690420974,0.0074260309579026185,0.1074260309579026,0.15448485448731442,-0.11757396904209738,-0.34971682618495453,0.07327573453945257,-0.11757396904209738,0.0074260309579026185,0.17409269762456925,-0.4925739690420974,-0.005265369305617051,0.5074260309579026,-0.4925739690420974,0.3645688881007597,-0.01888975851578162,-0.15924063570876407,0.0074260309579026185,0.010919580981140759,-0.4925739690420974,-0.47742138672967954,0.22171174524361692,-0.03257396904209736,-0.1066887418957907,0.0035646618911041594,-0.05507396904209738,0.5074260309579026,-0.4925739690420974,0.011460134745595568,0.5074260309579026,-0.4925739690420974,-0.15924063570876407,0.07885460238647402,0.30742603095790266,-0.24257396904209738,0.08318360671547842,-0.4925739690420974,0.0017556855698191987,-0.4925739690420974,-0.4925739690420974,0.0074260309579026185,-0.24257396904209738,-0.015823996229268333,0.0074260309579026185,0.07885460238647402,0.1074260309579026,0.0074260309579026185,-0.4925739690420974,-0.06833154479967313,0.5074260309579026,-0.18591814676519097,0.5074260309579026,0.17409269762456925,0.08767294453814956,0.5074260309579026,-0.1132636242145112,0.5074260309579026,-0.15924063570876407,-0.04812952459765296,-0.4925739690420974,-0.0020038916084418323,0.0032406998487947147,0.02299481519446167,-0.007522330783368669,0.03762511065353458,0.04163746348059394,0.005561225347300192,-0.45736719903821016,0.010579809774562354,0.005106118495316281,0.0027270343926097612,0.020748393687881506,0.029623620068779055,0.0720095866528106,-0.02587636178761088,0.038706971545722446,-0.00773191621573649,0.02800089044922105,0.05147879933303662,0.006718222218427383,0.080122937462831,-0.04386073095023427,0.012591897930232382,-0.04437005772810279,-0.09964338519868371,,0.17488001261431896,-0.06271261869654307,0.18869665521283496,0.04126804477623722,,
Lux,0.011514003546780838,0.042311946477186946,0.02323404504634441,0.14035116216346144,-0.1513155045032052,0.27368449549679486,0.4736844954967948,0.08479560660790597,0.01535116216346144,-0.5263155045032052,0.3070178288301282,0.1659921878044871,-0.07059025772472527,-0.02631550450320519,-0.061199225433437754,0.09868449549679481,0.1879702097825091,0.15368449549679486,0.4736844954967948,-0.03695380237554563,-0.27568129293119037,0.04511306692536621,0.04511306692536621,0.004934495496794811,0.11368449549679482,0.0598913920485189,-0.5263155045032052,0.14035116216346144,-0.10526287292425784,-0.0077969859846867,-0.5263155045032052,0.4736844954967948,-0.050125028312729025,0.14035116216346144,-0.02631550450320519,-0.02631550450320519,0.06191978961444189,-0.03540641359411428,0.004934495496794811,-0.04244453676126969,-0.1513155045032052,-0.5263155045032052,0.11267281105990778,-0.5263155045032052,0.3070178288301282,-0.0063155045032051715,-0.5263155045032052,-0.5263155045032052,0.03778705959935891,0.09868449549679481,-0.19298217116987187,-0.04210497818741571,0.11884578581937544,-0.02631550450320519,2.849704789920082e-07,-0.02631550450320519,0.12585840854027308,0.12074331902620661,0.04511306692536621,-0.1096488378365385,-0.12631550450320517,-0.04745058017302911,0.02924005105235039,-0.16267914086684154,0.14035116216346144,-0.14536312355082426,0.1611844954967948,0.010919580981140759,0.4736844954967948,-0.47742138672967954,-0.1096488378365385,-0.13048217116987187,-0.1066887418957907,0.2236844954967948,-0.20373485934191488,-0.02631550450320519,-0.12631550450320517,0.4736844954967948,-0.19298217116987187,-0.02631550450320519,0.2236844954967948,-0.12631550450320517,0.14035116216346144,0.025041909480850028,0.06942917634785861,0.14035116216346144,0.4736844954967948,-0.12631550450320517,-0.02631550450320519,0.012146033958333247,0.09868449549679481,-0.5263155045032052,-0.02631550450320519,-0.07177004995775066,-0.02631550450320519,-0.02631550450320519,0.02782118908490716,-0.03508743432776662,-0.08187106005876077,-0.02631550450320519,-0.004939299259393792,-0.1513155045032052,-0.008771644854082328,-0.12631550450320517,-0.011609622150264065,0.2009572227695221,-0.07177004995775066,0.00856821642702732,0.27368449549679486,-0.0020038916084418323,0.0032406998487947147,0.02299481519446167,-0.007522330783368669,0.03762511065353458,0.04163746348059394,0.005561225347300192,-0.45736719903821016,0.010579809774562354,0.005106118495316281,0.0027270343926097612,0.020748393687881506,0.029623620068779055,0.0720095866528106,-0.02587636178761088,0.038706971545722446,-0.00773191621573649,0.02800089044922105,0.05147879933303662,0.006718222218427383,0.080122937462831,-0.04386073095023427,0.012591897930232382,-0.04437005772810279,-0.09964338519868371,,0.17488001261431896,-0.06271261869654307,0.18869665521283496,0.04126804477623722,,
Malphite,0.011514003546780838,0.012889664922442257,-0.07565853484526974,-0.015422023389246087,0.02110395063672793,-0.05925319222041492,0.006222998255775547,0.06935836476192858,-0.03663414460136727,-0.21996747793470062,0.41238546324176995,0.030032522065299383,-0.1366341446013673,-0.03246747793470062,-0.011634144601367302,-0.021369347093579127,0.05944428677118174,-0.01441192237914507,-0.4699674779347006,-0.006199361992671626,-0.4699674779347006,0.4050325220652994,-0.035184869239048455,-0.007004514971737652,-0.002225542450829676,-0.06674167148308774,0.030032522065299383,-0.09496747793470062,0.10897989048635204,-0.009790486784258146,-0.1366341446013673,-0.2699674779347006,-0.10633111429833697,0.196699188731966,0.23003252206529934,0.24431823635101368,-0.07866313010861364,0.041843545687346606,0.03360395063672794,-0.057538099403627196,-0.011634144601367302,0.24431823635101368,0.11267281105990778,-0.4699674779347006,0.14767958088882882,0.009351256858486756,-0.4699674779347006,0.5300325220652994,-0.038273488863662386,-0.20909791271730932,0.10146109349387078,0.025270617303394638,0.05417045309978219,0.196699188731966,-0.046890554857777544,0.11623941861702347,0.05177165250008198,-0.05330081126803393,-0.058202772052347695,-0.1366341446013673,0.15503252206529938,-0.09496747793470062,0.05944428677118174,-0.18425319222041492,0.00981688864211877,0.1728896649224423,0.04431823635101362,0.003716732591615146,0.030032522065299383,-0.47742138672967954,0.13003252206529936,-0.04304440101162371,0.030032522065299383,0.2800325220652994,0.10897989048635204,-0.32711033507755777,-0.4699674779347006,0.011460134745595568,0.196699188731966,-0.1366341446013673,-0.02928951183300571,-0.037218939923004735,0.030032522065299383,0.12094161297439032,0.011514003546780838,0.08558807762085496,-0.0699674779347006,0.2573052493380267,-0.04139604936327207,-0.04601925786997568,-0.03246747793470062,0.5300325220652994,0.15503252206529938,0.15503252206529938,0.12039396784843193,-0.055681763648986304,0.196699188731966,0.02094161297439029,0.13003252206529936,-0.4699674779347006,0.5300325220652994,-0.014085124993524156,0.026435399763141132,-0.21996747793470062,-0.004593516715864054,0.11142787090250872,-0.004851198864933182,0.0014129934457707827,-0.11282462079184347,-0.4699674779347006,-0.4699674779347006,0.02299481519446167,-0.007522330783368669,0.09607025791435597,0.07240540342123158,0.005561225347300192,-0.45736719903821016,0.010579809774562354,0.005106118495316281,0.0027270343926097612,0.020748393687881506,0.029623620068779055,0.0720095866528106,-0.02587636178761088,0.038706971545722446,-0.00773191621573649,0.02800089044922105,0.05147879933303662,0.006718222218427383,0.080122937462831,-0.04386073095023427,0.012591897930232382,-0.04437005772810279,-0.09964338519868371,,0.17488001261431896,-0.06271261869654307,0.18869665521283496,0.04126804477623722,,
Malzahar,0.011514003546780838,0.31657556508439905,-0.039752653028542806,0.018242109758289493,-0.00785488314831645,0.03865493516855653,0.06610835945008692,0.02875090985182016,-0.03226304923831458,-0.07924548636237316,0.038260443511786535,0.02894084032432434,-0.07059025772472527,0.006718222218427383,0.03654459062853113,0.032030714703642105,-0.03268635859544933,-0.02320037628729299,-0.04256177747763057,0.006734629896379241,-0.27568129293119037,-0.0662497249892185,0.1159964611319674,0.123357350351075,-0.0012816478742957438,-0.0002523722630465297,-0.003296728525921111,-0.09496747793470062,0.013915272786821031,0.0030520376111442538,-0.33500834214036757,0.027040368840551166,-0.042670393284403474,0.006718222218427383,0.07798312853121775,-0.15154993314701753,-0.012762478373141095,0.036881501819198304,-0.4013826433457419,-0.006430967278011512,0.02278099413993978,0.01731364140455066,0.11267281105990778,-0.19729990154188554,0.13543458449135626,0.08471370740441012,-0.1583938372592858,0.04338190218816185,0.008727329133189049,-0.013098482868778294,0.00988116459893823,0.04176741087369468,-0.6520917514453323,0.11324726539227525,-0.04427971470677186,0.07327573453945257,0.01632850962314658,-0.0008211180487871506,0.04616164897486541,0.020754513637626815,-0.005265369305617051,-0.04745058017302911,-0.12290827062704388,-0.02822748447244683,0.34790824855466773,-0.028608049933793622,0.006983737095563575,0.010919580981140759,-0.15726304923831458,-0.47742138672967954,-0.016750453092546136,-0.04547157492680037,-0.1066887418957907,0.0035646618911041594,0.013429652255023239,-0.04360738234366429,0.024318712774829332,0.011460134745595568,0.1624578118438016,-0.02631550450320519,-0.005265369305617051,-0.17876567632284981,-0.015823996229268333,0.025041909480850028,0.032720442348897504,-0.02256006738360361,0.0017556855698191987,0.014538234844900383,-0.03601464211924546,0.16200099329773987,-0.03506565220122321,-0.015823996229268333,0.028791417436861005,-0.053248308332655314,0.02000868908490716,0.041627196886419304,0.02782118908490716,-0.006076070337540707,0.016378826257966606,-0.18591814676519097,-0.004939299259393792,-0.0007355426906583973,-0.013837624329023579,-0.09142791961196217,0.3348434690228223,0.08179741455325368,0.009486822629342445,-0.16987970495008747,0.012727370530915022,-0.0020038916084418323,0.0032406998487947147,0.02299481519446167,-0.007522330783368669,0.03762511065353458,0.04163746348059394,0.005561225347300192,-0.45736719903821016,0.010579809774562354,0.005106118495316281,0.0027270343926097612,0.020748393687881506,0.029623620068779055,0.0720095866528106,-0.02587636178761088,0.038706971545722446,-0.00773191621573649,0.02800089044922105,0.05147879933303662,0.006718222218427383,0.080122937462831,-0.04386073095023427,0.012591897930232382,-0.04437005772810279,-0.09964338519868371,,0.17488001261431896,-0.06271261869654307,0.18869665521283496,0.04126804477623722,,
