,Aatrox,Annie,Ashe,Bard,Blitzcrank,Brand,Braum,Caitlyn,Camille,Chogath,Corki,Darius,DrMundo,Draven,Ezreal,Fiddlesticks,Garen,Gragas,Hecarim,Heimerdinger,Ivern,JarvanIV,Jax,Jayce,Jhin,Jinx,Kaisa,Kalista,Karma,Kayle,Kayn,Kennen,Kindred,Kled,KogMaw,Lucian,Lulu,Lux,Malphite,Maokai,MasterYi,MissFortune,MonkeyKing,Mordekaiser,Morgana,Nautilus,Nidalee,Nunu,Ornn,Pantheon,Poppy,Pyke,Quinn,Rammus,Renekton,Rengar,Riven,Rumble,Shen,Singed,Sivir,Sona,Soraka,Swain,TahmKench,Taliyah,Teemo,Tristana,Twitch,Urgot,Varus,Vayne,Veigar,Velkoz,Vi,Viktor,Volibear,Warwick,Xayah,Xerath,Zac,Ziggs,Zilean,Zyra,Ahri,Akali,Alistar,Amumu,Anivia,AurelionSol,Azir,Cassiopeia,Diana,Ekko,Elise,Fizz,Galio,Gangplank,Gnar,Graves,Illaoi,Irelia,Janna,Karthus,Katarina,Khazix,LeeSin,Leona,Lissandra,Malzahar,Nasus,Nocturne,Olaf,Orianna,Ryze,Sejuani,Shaco,Shyvana,Sion,Skarner,Syndra,Talon,Taric,Thresh,Trundle,Tryndamere,TwistedFate,Vladimir,XinZhao,Yasuo,Yorick,Zed,Zoe,Udyr,Rakan,Evelynn,Fiora,Kassadin,Leblanc,Nami,RekSai
MonkeyKing,0.030553156177718976,-0.040875415250852476,0.09812072374528652,-0.469446843822281,0.1972198228443856,0.001141391471836617,0.1104569406709669,0.11626744189200472,-0.1361135104889477,0.030553156177718976,0.330553156177719,-0.0829834946409487,-0.269446843822281,-0.07600422087146136,0.09918060715811111,0.1972198228443856,0.030553156177718976,-0.09444684382228102,0.03540526800112326,0.09305315617771898,0.25299666203749294,-0.469446843822281,0.530553156177719,-0.469446843822281,0.021624584749147524,0.0067436323681951404,0.030553156177718976,-0.11230398667942387,0.030553156177718976,0.530553156177719,-0.02397268116438711,-0.469446843822281,-0.469446843822281,-0.469446843822281,0.15555315617771898,0.0002501258746887003,-0.469446843822281,-0.08483145920689639,0.030553156177718976,-0.040875415250852476,0.030553156177718976,-0.1425237668992041,-0.12461925761538445,-0.1361135104889477,0.1972198228443856,-0.008350175358788126,0.030553156177718976,0.1450479640445469,0.12769740719899458,0.13055315617771895,0.530553156177719,0.030553156177718976,0.13055315617771895,0.22212700923824402,-0.469446843822281,-0.469446843822281,-0.1615728241298802,0.008238067910930735,0.13055315617771895,0.033140879074428475,0.015401641026203838,0.1972198228443856,0.044978125148078585,-0.03548457967133761,0.13919646433245755,-0.1361135104889477,0.530553156177719,-0.012303986679423895,0.030553156177718976,0.530553156177719,0.10950052459877163,0.15055315617771897,0.3487349743595372,0.24483887046343328,-0.001457106741172276,0.280553156177719,-0.469446843822281,0.030553156177718976,-0.09656548789007763,0.030553156177718976,0.03153360903634897,0.030553156177718976,0.030553156177718976,-0.269446843822281,-0.11619666616011665,0.05395524102874283,0.530553156177719,0.030553156177718976,0.09712700923824402,-0.002391287939211617,0.05542073488578164,0.029803983561001945,-0.001457106741172276,0.03642105665146084,0.2363343260219971,0.004598999824279415,0.05250525377830306,-0.4724100528778606,-0.005085555049005541,-0.469446843822281,0.1296681700821798,-0.02788657734178457,-0.0857899892213824,-0.05468853389051881,0.07014050235318192,0.40590107982964846,0.530553156177719,0.148289070472308,0.12447954666278427,-0.015267195735003458,-0.014035500096119424,-0.012112634939412836,0.030553156177718976,-0.015131285654708976,0.027193465625294122,0.530553156177719,-0.1361135104889477,0.530553156177719,-0.469446843822281,0.20654899996394932,0.02269222272877225,-0.04336674814631514,-0.013766713747260462,-0.469446843822281,-0.0414560317993552,-0.469446843822281,0.03496151106639683,0.010159641732835123,0.48162240380564136,-0.02385688610702602,-0.018377596194358636,-0.050304363320235884,-0.009305791738192015,0.08192227843724653,0.1855130973867689,,,0.016876481470915916,-0.010206031799355197,,-0.005085555049005541
Mordekaiser,-0.22194838352326485,-0.30766266923755053,0.11138494981006852,0.044978125148078585,-0.007662669237550546,-0.17432933590421723,0.1104569406709669,0.11733733076244945,-0.3409960025708839,0.49233733076244945,0.49233733076244945,-0.0829834946409487,-0.5076626692375505,0.07567066409578282,-0.016137245508736964,0.49233733076244945,0.49233733076244945,-0.007662669237550546,0.03540526800112326,-0.079091240666122,0.49233733076244945,-0.5076626692375505,-0.007662669237550546,0.3105191489442677,-0.10025526183014316,0.01614685457197329,0.06376590219102085,0.047892886318005035,-0.007662669237550546,0.49233733076244945,-0.02397268116438711,0.49233733076244945,-0.1216885415185881,-0.007662669237550546,-0.007662669237550546,-0.03957756285457181,-0.30766266923755053,-0.17432933590421723,0.09233733076244943,-0.5076626692375505,-0.5076626692375505,-0.1148055263804077,0.3256706640957828,-0.22194838352326485,-0.5076626692375505,-0.5076626692375505,-0.5076626692375505,0.1450479640445469,0.12769740719899458,-0.007662669237550546,0.49233733076244945,0.2923373307624495,0.2923373307624495,0.49233733076244945,-0.007662669237550546,-0.30766266923755053,-0.5076626692375505,-0.5076626692375505,-0.007662669237550546,-0.5076626692375505,0.014076461197232049,-0.19846120363161623,0.044978125148078585,0.03779187621699487,0.13919646433245755,-0.17432933590421723,0.49233733076244945,-0.19997036154524284,-0.007662669237550546,-0.005085555049005541,0.0423373307624495,-0.13266266923755055,-0.17432933590421723,-0.25766266923755055,-0.001457106741172276,-0.007662669237550546,0.15900399742911608,0.49233733076244945,0.009578710072794316,-0.5076626692375505,0.03153360903634897,-0.007662669237550546,0.49233733076244945,-0.05959319377595962,-0.11619666616011665,0.05395524102874283,-0.4138732542419179,-0.007662669237550546,0.09712700923824402,-0.002391287939211617,0.05542073488578164,0.029803983561001945,-0.001457106741172276,0.03642105665146084,0.49233733076244945,0.004598999824279415,0.05250525377830306,-0.4724100528778606,-0.005085555049005541,0.03881037910719062,0.1296681700821798,-0.02788657734178457,-0.0857899892213824,-0.05468853389051881,0.07014050235318192,0.40590107982964846,0.3468867068540271,0.148289070472308,0.12447954666278427,-0.015267195735003458,-0.5076626692375505,0.49233733076244945,0.49233733076244945,-0.015131285654708976,0.027193465625294122,0.04053632918158151,0.09926406014801586,0.15900399742911608,0.11878008932488204,0.20654899996394932,0.02269222272877225,-0.04336674814631514,-0.5076626692375505,0.12265962049945467,-0.0414560317993552,0.13879367590491065,0.03496151106639683,0.010159641732835123,0.48162240380564136,-0.02385688610702602,-0.018377596194358636,-0.050304363320235884,-0.009305791738192015,0.49233733076244945,0.1855130973867689,,,0.016876481470915916,-0.010206031799355197,,-0.005085555049005541
Morgana,0.409994273345461,0.409994273345461,-0.215005726654539,0.409994273345461,0.409994273345461,0.409994273345461,-0.590005726654539,-0.09000572665453899,0.409994273345461,-0.027437297299138297,0.04642723630447615,-0.0829834946409487,-0.08920632936630368,-0.09000572665453899,0.005738954196524815,0.409994273345461,-0.590005726654539,-0.09000572665453899,0.03540526800112326,-0.09000572665453899,0.25299666203749294,0.409994273345461,-0.09000572665453899,-0.390005726654539,-0.17696224839366942,-0.14556128221009457,-0.06500572665453896,-0.16143429808311044,0.009994273345460991,-0.590005726654539,-0.590005726654539,0.409994273345461,-0.1216885415185881,0.409994273345461,0.07666094001212764,-0.21857715522596755,0.20999427334546106,-0.09000572665453899,-0.590005726654539,0.409994273345461,-0.09000572665453899,0.07666094001212764,-0.590005726654539,-0.021618702622119734,-0.05667239332120566,-0.008350175358788126,0.10692227843724655,0.409994273345461,0.12769740719899458,-0.25667239332120567,-0.01626682102559701,0.07666094001212764,-0.09000572665453899,-0.590005726654539,0.03512080807733514,-0.07762427585430931,0.409994273345461,0.409994273345461,-0.590005726654539,0.409994273345461,-0.011058358233486332,-0.590005726654539,0.044978125148078585,-0.152505726654539,0.13919646433245755,-0.024199501904212106,-0.590005726654539,0.04635790970909737,0.12427998763117531,-0.005085555049005541,0.05705309687487281,-0.13546027210908446,-0.25667239332120567,-0.05812889535386151,-0.001457106741172276,0.409994273345461,0.033140879074428475,0.409994273345461,-0.05154418819300055,-0.340005726654539,0.03153360903634897,-0.09000572665453899,0.409994273345461,-0.590005726654539,-0.11619666616011665,0.05395524102874283,-0.4138732542419179,0.409994273345461,0.09712700923824402,-0.002391287939211617,0.05542073488578164,0.029803983561001945,-0.001457106741172276,0.03642105665146084,0.2363343260219971,0.004598999824279415,0.05250525377830306,-0.4724100528778606,-0.005085555049005541,0.03881037910719062,0.409994273345461,-0.02788657734178457,0.409994273345461,-0.05468853389051881,0.07014050235318192,0.40590107982964846,0.3468867068540271,0.148289070472308,0.12447954666278427,-0.015267195735003458,0.409994273345461,-0.012112634939412836,0.06168787714392926,-0.015131285654708976,0.027193465625294122,0.04053632918158151,0.09926406014801586,0.409994273345461,0.11878008932488204,0.20654899996394932,0.02269222272877225,-0.04336674814631514,-0.590005726654539,0.12265962049945467,-0.0414560317993552,0.409994273345461,0.03496151106639683,0.010159641732835123,0.48162240380564136,-0.02385688610702602,-0.018377596194358636,-0.050304363320235884,-0.009305791738192015,0.08192227843724653,0.1855130973867689,,,0.016876481470915916,-0.010206031799355197,,-0.005085555049005541
Nami,-0.008121206621113874,0.029832807339402856,-0.01706167681293974,0.044978125148078585,0.03380328679197539,0.0033008670217069824,0.1104569406709669,-0.011961379693577912,-0.033213197211349244,-0.027437297299138297,0.04642723630447615,-0.0829834946409487,-0.08920632936630368,-0.030938611710536357,-0.0008284816957303542,-0.000836342252408584,-0.05333947850395204,0.001079965474679423,0.03540526800112326,-0.05896687114980095,0.25299666203749294,0.045142476068383064,-0.043721461879044465,-0.027583524915468116,-0.046573320440296606,-0.026332990547397683,-0.010806923539481622,-0.02467829157466525,0.02542223370746194,0.09491444495099444,-0.02397268116438711,-0.01601752330098588,-0.1216885415185881,-0.11811464538468633,-0.045216028791469465,-0.03484224638177841,0.040265127923834854,-0.01204622233214725,0.03928943050428871,-0.14815661011923797,0.08650096089135773,-0.03018519337300163,-0.01647280522505451,-0.021618702622119734,-0.06903500539470592,-0.008350175358788126,0.10692227843724655,0.1450479640445469,0.12769740719899458,-0.015431029417050712,-0.01626682102559701,-0.015737782979792114,-0.014568014255750383,0.22212700923824402,0.03512080807733514,-0.07762427585430931,-0.1615728241298802,0.008238067910930735,-0.00942503888024615,0.033140879074428475,-0.05104475452978641,-0.19846120363161623,0.044978125148078585,-0.006863654303073563,0.13919646433245755,-0.024199501904212106,-0.07519072960712914,0.021358846858933078,-0.03823366308477483,-0.005085555049005541,-0.007253754335020096,0.0034686796127912645,-0.03976726816873877,-0.05812889535386151,-0.001457106741172276,0.03148496608651105,0.033140879074428475,0.04053632918158151,-0.03160735136727201,-0.06795951111214421,0.03153360903634897,-0.10191694360203815,0.03821510406467765,-0.05959319377595962,-0.11619666616011665,0.05395524102874283,-0.4138732542419179,-0.01298992810903743,0.09712700923824402,-0.002391287939211617,0.05542073488578164,0.029803983561001945,-0.001457106741172276,0.03642105665146084,0.2363343260219971,0.004598999824279415,0.05250525377830306,-0.4724100528778606,-0.005085555049005541,0.03881037910719062,0.1296681700821798,-0.02788657734178457,-0.0857899892213824,-0.05468853389051881,0.07014050235318192,0.40590107982964846,0.3468867068540271,0.148289070472308,0.12447954666278427,-0.015267195735003458,-0.014035500096119424,-0.012112634939412836,0.06168787714392926,-0.015131285654708976,0.027193465625294122,0.04053632918158151,0.09926406014801586,0.1296681700821798,0.11878008932488204,0.20654899996394932,0.02269222272877225,-0.04336674814631514,-0.013766713747260462,0.12265962049945467,-0.0414560317993552,0.13879367590491065,0.03496151106639683,0.010159641732835123,0.48162240380564136,-0.02385688610702602,-0.018377596194358636,-0.050304363320235884,-0.009305791738192015,0.08192227843724653,0.1855130973867689,,,0.016876481470915916,-0.010206031799355197,,-0.005085555049005541
Nasus,0.5403637569438997,0.040363756943899765,-0.015191798611655816,0.044978125148078585,0.040363756943899765,-0.45963624305610024,0.1104569406709669,-0.33463624305610024,-0.45963624305610024,0.040363756943899765,0.5403637569438997,-0.45963624305610024,-0.45963624305610024,-0.45963624305610024,0.040363756943899765,-0.000836342252408584,-0.05333947850395204,0.001079965474679423,0.03540526800112326,0.040363756943899765,-0.45963624305610024,0.5403637569438997,0.5403637569438997,0.040363756943899765,-0.1118101560995785,0.09591931249945534,0.2070304236105664,0.29036375694389976,0.5403637569438997,0.09491444495099444,-0.02397268116438711,-0.45963624305610024,-0.45963624305610024,-0.11811464538468633,0.040363756943899765,0.15574837232851518,-0.45963624305610024,-0.45963624305610024,0.040363756943899765,-0.14815661011923797,0.5403637569438997,0.30959452617466904,-0.01647280522505451,0.040363756943899765,0.5403637569438997,-0.008350175358788126,-0.45963624305610024,0.040363756943899765,0.12769740719899458,-0.015431029417050712,0.5403637569438997,0.5403637569438997,-0.014568014255750383,0.22212700923824402,0.03512080807733514,0.5403637569438997,-0.45963624305610024,0.5403637569438997,-0.45963624305610024,0.033140879074428475,0.040363756943899765,-0.45963624305610024,0.044978125148078585,-0.12630290972276692,0.5403637569438997,-0.024199501904212106,-0.031064814484671688,0.41536375694389976,-0.12630290972276692,0.5403637569438997,0.007030423610566439,0.14036375694389974,0.14036375694389974,-0.05812889535386151,-0.001457106741172276,0.5403637569438997,-0.45963624305610024,0.04053632918158151,-0.0750208584407156,-0.06795951111214421,0.03153360903634897,-0.29296957638943355,-0.12630290972276692,-0.45963624305610024,-0.11619666616011665,0.05395524102874283,-0.4138732542419179,-0.01298992810903743,0.09712700923824402,-0.002391287939211617,0.05542073488578164,0.029803983561001945,-0.001457106741172276,0.03642105665146084,0.2363343260219971,0.004598999824279415,0.05250525377830306,-0.45963624305610024,-0.005085555049005541,0.03881037910719062,0.1296681700821798,-0.02788657734178457,-0.0857899892213824,-0.05468853389051881,0.07014050235318192,0.40590107982964846,0.3468867068540271,0.148289070472308,0.12447954666278427,-0.015267195735003458,0.040363756943899765,0.5403637569438997,0.06168787714392926,-0.015131285654708976,0.027193465625294122,-0.45963624305610024,0.09926406014801586,0.1296681700821798,-0.45963624305610024,0.20654899996394932,0.02269222272877225,-0.04336674814631514,0.5403637569438997,0.12265962049945467,-0.0414560317993552,-0.45963624305610024,0.03496151106639683,0.010159641732835123,0.48162240380564136,-0.02385688610702602,-0.018377596194358636,-0.050304363320235884,-0.009305791738192015,-0.45963624305610024,0.1855130973867689,,,0.016876481470915916,-0.010206031799355197,,-0.005085555049005541
Nautilus,-0.17814176659501363,0.029832807339402856,0.08852490007165303,0.044978125148078585,0.23852490007165306,0.48852490007165306,0.1104569406709669,-0.2761809822812881,-0.5114750999283469,0.48852490007165306,0.48852490007165306,-0.0829834946409487,0.48852490007165306,0.20281061435736736,0.09566775721451015,-0.5114750999283469,-0.05333947850395204,-0.17814176659501363,0.03540526800112326,-0.05896687114980095,0.25299666203749294,-0.5114750999283469,0.48852490007165306,0.48852490007165306,0.04024903800268753,0.1551915667383197,-0.13119340978750188,-0.3448084332616803,0.48852490007165306,-0.5114750999283469,0.48852490007165306,-0.01601752330098588,0.48852490007165306,-0.11811464538468633,0.23852490007165306,-0.10238419083743783,0.040265127923834854,-0.011475099928346943,0.03928943050428871,0.48852490007165306,-0.011475099928346943,-0.22115251928318563,-0.5114750999283469,-0.5114750999283469,-0.06903500539470592,-0.17814176659501363,0.10692227843724655,0.48852490007165306,0.12769740719899458,0.48852490007165306,-0.01626682102559701,-0.5114750999283469,-0.5114750999283469,-0.5114750999283469,0.03512080807733514,-0.07762427585430931,-0.1615728241298802,0.008238067910930735,0.48852490007165306,0.033140879074428475,-0.12258621103945805,-0.5114750999283469,0.044978125148078585,0.1551915667383197,-0.5114750999283469,-0.024199501904212106,-0.07519072960712914,-0.17814176659501363,0.1551915667383197,-0.005085555049005541,-0.17814176659501363,0.1551915667383197,0.48852490007165306,-0.011475099928346943,-0.5114750999283469,0.03148496608651105,0.48852490007165306,0.04053632918158151,-0.011475099928346943,-0.5114750999283469,0.03153360903634897,-0.17814176659501363,-0.17814176659501363,-0.05959319377595962,-0.11619666616011665,0.05395524102874283,-0.4138732542419179,0.48852490007165306,0.09712700923824402,-0.002391287939211617,0.05542073488578164,0.029803983561001945,-0.001457106741172276,0.03642105665146084,0.2363343260219971,0.004598999824279415,0.05250525377830306,-0.4724100528778606,-0.005085555049005541,-0.5114750999283469,-0.17814176659501363,-0.02788657734178457,-0.0857899892213824,-0.05468853389051881,0.07014050235318192,0.40590107982964846,0.3468867068540271,0.148289070472308,0.12447954666278427,-0.015267195735003458,-0.014035500096119424,-0.012112634939412836,0.06168787714392926,-0.015131285654708976,0.027193465625294122,0.04053632918158151,0.09926406014801586,0.1296681700821798,0.11878008932488204,0.20654899996394932,0.02269222272877225,-0.04336674814631514,-0.013766713747260462,0.12265962049945467,-0.0414560317993552,0.13879367590491065,0.03496151106639683,0.010159641732835123,0.48162240380564136,-0.02385688610702602,-0.018377596194358636,-0.050304363320235884,-0.009305791738192015,0.08192227843724653,0.48852490007165306,,,0.016876481470915916,-0.010206031799355197,,-0.005085555049005541
Nidalee,-0.11803153917111242,0.3819684608288876,-0.24303153917111242,-0.11803153917111242,0.03380328679197539,0.3819684608288876,0.1104569406709669,-0.046602967742541024,0.3819684608288876,-0.027437297299138297,0.3819684608288876,-0.6180315391711124,-0.6180315391711124,-0.173587094726668,-0.06247598361555684,0.13196846082888758,-0.05333947850395204,0.001079965474679423,-0.6180315391711124,0.3819684608288876,0.25299666203749294,0.04863512749555421,-0.043721461879044465,-0.6180315391711124,-0.18053153917111242,-0.18053153917111242,-0.018031539171112443,-0.11803153917111242,0.3819684608288876,0.09491444495099444,-0.6180315391711124,0.3819684608288876,-0.1216885415185881,-0.6180315391711124,0.3819684608288876,-0.23166790280747607,-0.11803153917111242,0.3819684608288876,0.3819684608288876,-0.3680315391711124,-0.6180315391711124,-0.1680315391711124,-0.11803153917111242,-0.6180315391711124,0.3819684608288876,0.3819684608288876,-0.06247598361555684,0.3819684608288876,0.12769740719899458,-0.2846982058377791,0.3819684608288876,-0.015737782979792114,0.3819684608288876,0.3819684608288876,0.03512080807733514,-0.2846982058377791,0.3819684608288876,0.008238067910930735,-0.00942503888024615,0.3819684608288876,-0.3022420654869019,0.3819684608288876,0.044978125148078585,0.08196846082888753,0.13919646433245755,0.04863512749555421,0.3819684608288876,-0.2180315391711124,-0.3958093169488902,-0.005085555049005541,-0.046602967742541024,-0.38726230840188164,0.04863512749555421,-0.05812889535386151,0.3819684608288876,-0.6180315391711124,-0.11803153917111242,0.3819684608288876,-0.08861977446523006,-0.6180315391711124,0.3819684608288876,0.3819684608288876,0.03821510406467765,0.3819684608288876,-0.11619666616011665,0.05395524102874283,-0.4138732542419179,-0.6180315391711124,0.09712700923824402,-0.002391287939211617,0.05542073488578164,0.029803983561001945,-0.001457106741172276,0.03642105665146084,0.2363343260219971,0.004598999824279415,0.05250525377830306,-0.4724100528778606,-0.005085555049005541,0.3819684608288876,0.1296681700821798,-0.02788657734178457,-0.0857899892213824,-0.05468853389051881,0.07014050235318192,0.3819684608288876,0.3819684608288876,0.148289070472308,0.12447954666278427,-0.015267195735003458,-0.014035500096119424,-0.012112634939412836,0.06168787714392926,-0.015131285654708976,0.027193465625294122,0.04053632918158151,0.09926406014801586,0.04863512749555421,0.11878008932488204,0.3819684608288876,0.02269222272877225,-0.04336674814631514,-0.013766713747260462,0.12265962049945467,-0.6180315391711124,0.13879367590491065,0.03496151106639683,0.010159641732835123,0.48162240380564136,-0.02385688610702602,-0.018377596194358636,-0.050304363320235884,-0.009305791738192015,0.3819684608288876,0.1855130973867689,,,0.016876481470915916,-0.010206031799355197,,-0.005085555049005541
Nocturne,0.347798236391471,0.029832807339402856,-0.152201763608529,0.044978125148078585,0.03380328679197539,0.0033008670217069824,0.1104569406709669,-0.089701763608529,-0.033213197211349244,-0.027437297299138297,0.347798236391471,0.347798236391471,-0.08920632936630368,-0.05220176360852902,-0.12278999890264664,0.347798236391471,-0.05333947850395204,0.347798236391471,0.03540526800112326,-0.152201763608529,-0.652201763608529,0.045142476068383064,-0.043721461879044465,-0.027583524915468116,-0.120951763608529,-0.402201763608529,-0.2549414896359263,0.097798236391471,0.02542223370746194,0.09491444495099444,-0.02397268116438711,-0.01601752330098588,-0.1216885415185881,-0.11811464538468633,-0.045216028791469465,-0.11561639775487043,0.347798236391471,0.347798236391471,0.347798236391471,-0.14815661011923797,0.347798236391471,-0.48553509694186237,0.347798236391471,0.347798236391471,-0.06903500539470592,-0.008350175358788126,0.10692227843724655,0.347798236391471,0.12769740719899458,0.347798236391471,-0.01626682102559701,0.347798236391471,0.347798236391471,0.22212700923824402,0.03512080807733514,-0.652201763608529,-0.1615728241298802,0.008238067910930735,-0.00942503888024615,0.033140879074428475,-0.452201763608529,-0.19846120363161623,0.347798236391471,-0.3188684302751957,0.13919646433245755,0.347798236391471,-0.07519072960712914,-0.05220176360852902,-0.20775731916408458,-0.005085555049005541,-0.05220176360852902,-0.152201763608529,-0.152201763608529,-0.652201763608529,-0.001457106741172276,0.03148496608651105,0.033140879074428475,0.347798236391471,-0.1336832450900105,0.347798236391471,0.03153360903634897,-0.652201763608529,-0.652201763608529,-0.652201763608529,-0.11619666616011665,0.05395524102874283,-0.4138732542419179,-0.01298992810903743,0.09712700923824402,-0.002391287939211617,0.05542073488578164,0.029803983561001945,-0.001457106741172276,0.03642105665146084,0.2363343260219971,0.004598999824279415,0.05250525377830306,-0.4724100528778606,-0.005085555049005541,0.03881037910719062,0.347798236391471,-0.02788657734178457,-0.0857899892213824,-0.05468853389051881,0.07014050235318192,0.40590107982964846,0.3468867068540271,0.148289070472308,0.12447954666278427,-0.015267195735003458,-0.014035500096119424,-0.3664874778942433,0.06168787714392926,-0.015131285654708976,0.027193465625294122,0.04053632918158151,0.09926406014801586,0.1296681700821798,0.11878008932488204,0.20654899996394932,0.02269222272877225,-0.04336674814631514,0.347798236391471,0.12265962049945467,-0.0414560317993552,0.13879367590491065,0.03496151106639683,0.010159641732835123,0.48162240380564136,-0.02385688610702602,0.347798236391471,-0.050304363320235884,-0.009305791738192015,0.08192227843724653,0.1855130973867689,,,0.016876481470915916,-0.010206031799355197,,-0.005085555049005541
Nunu,0.38773769482399545,0.38773769482399545,-0.183690876604576,0.044978125148078585,-0.11226230517600455,0.38773769482399545,0.1104569406709669,-0.1880198809335803,0.38773769482399545,0.38773769482399545,-0.27892897184267124,0.38773769482399545,-0.6122623051760046,0.13773769482399545,0.09682860391490455,0.38773769482399545,-0.05333947850395204,-0.012262305176004573,-0.6122623051760046,-0.6122623051760046,-0.6122623051760046,0.38773769482399545,-0.043721461879044465,-0.6122623051760046,-0.02042557048212701,0.027737694823995462,0.034796518353407246,0.0877376948239954,0.05440436149066208,-0.6122623051760046,0.38773769482399545,-0.6122623051760046,-0.11226230517600455,-0.11811464538468633,-0.27892897184267124,-0.183690876604576,0.38773769482399545,-0.6122623051760046,0.38773769482399545,0.38773769482399545,0.38773769482399545,-0.11226230517600455,0.05440436149066208,-0.021618702622119734,0.38773769482399545,-0.6122623051760046,0.38773769482399545,0.1245798000871533,0.12769740719899458,-0.11226230517600455,-0.01626682102559701,-0.6122623051760046,0.38773769482399545,0.13773769482399545,0.03512080807733514,0.38773769482399545,-0.27892897184267124,0.008238067910930735,0.38773769482399545,-0.11226230517600455,-0.07380076671446612,-0.19846120363161623,0.044978125148078585,-0.32654801946171885,0.13919646433245755,-0.024199501904212106,-0.012262305176004573,0.006785313871614518,-0.07892897184267123,-0.005085555049005541,0.09044039752669819,0.08338986873703891,0.05440436149066208,0.38773769482399545,-0.001457106741172276,0.38773769482399545,0.033140879074428475,0.38773769482399545,-0.06680775972145914,-0.6122623051760046,0.03153360903634897,-0.6122623051760046,-0.6122623051760046,-0.6122623051760046,-0.11619666616011665,0.05395524102874283,-0.4138732542419179,0.05440436149066208,0.09712700923824402,-0.002391287939211617,0.05542073488578164,0.029803983561001945,-0.001457106741172276,0.03642105665146084,0.2363343260219971,0.004598999824279415,0.05250525377830306,-0.4724100528778606,-0.005085555049005541,0.38773769482399545,0.1296681700821798,-0.02788657734178457,-0.0857899892213824,-0.05468853389051881,0.07014050235318192,0.40590107982964846,0.3468867068540271,0.38773769482399545,0.12447954666278427,-0.015267195735003458,0.38773769482399545,0.38773769482399545,-0.11226230517600455,-0.015131285654708976,0.027193465625294122,-0.6122623051760046,0.38773769482399545,-0.6122623051760046,0.38773769482399545,0.20654899996394932,0.02269222272877225,-0.04336674814631514,0.38773769482399545,0.12265962049945467,0.38773769482399545,0.38773769482399545,0.03496151106639683,0.010159641732835123,-0.11226230517600455,-0.02385688610702602,-0.018377596194358636,-0.050304363320235884,-0.009305791738192015,-0.11226230517600455,0.1855130973867689,,,0.016876481470915916,-0.010206031799355197,,-0.005085555049005541
Olaf,-0.5594112305871339,0.040588769412866044,-0.25941123058713395,0.044978125148078585,0.03380328679197539,0.44058876941286607,0.1104569406709669,-0.09274456392046726,-0.5594112305871339,-0.5594112305871339,0.44058876941286607,-0.0829834946409487,-0.08920632936630368,0.16786149668559336,0.031497860321957005,-0.000836342252408584,0.44058876941286607,0.44058876941286607,0.03540526800112326,0.44058876941286607,0.25299666203749294,0.045142476068383064,0.44058876941286607,-0.027583524915468116,-0.04721610863591441,-0.1747958459717493,-0.15361412913785855,-0.27369694487284824,-0.5594112305871339,0.09491444495099444,0.44058876941286607,-0.01601752330098588,-0.5594112305871339,-0.5594112305871339,0.44058876941286607,-0.059411230587133934,0.040265127923834854,0.44058876941286607,0.03928943050428871,-0.5594112305871339,-0.059411230587133934,-0.1957748669507703,-0.01647280522505451,-0.021618702622119734,-0.5594112305871339,-0.008350175358788126,0.10692227843724655,-0.5594112305871339,0.12769740719899458,-0.5594112305871339,0.44058876941286607,0.44058876941286607,-0.014568014255750383,0.22212700923824402,0.03512080807733514,-0.5594112305871339,-0.1615728241298802,0.008238067910930735,-0.00942503888024615,0.033140879074428475,-0.32864199981790315,0.44058876941286607,0.044978125148078585,-0.017744563920467304,0.13919646433245755,-0.024199501904212106,0.44058876941286607,0.040588769412866044,-0.059411230587133934,0.44058876941286607,0.07695240577650242,-0.12191123058713393,0.27392210274619944,-0.059411230587133934,-0.001457106741172276,0.03148496608651105,0.033140879074428475,-0.059411230587133934,-0.029999465881251575,-0.5594112305871339,0.03153360903634897,-0.059411230587133934,-0.059411230587133934,0.44058876941286607,-0.11619666616011665,0.05395524102874283,-0.4138732542419179,-0.5594112305871339,0.09712700923824402,-0.002391287939211617,0.05542073488578164,0.029803983561001945,-0.001457106741172276,0.03642105665146084,0.2363343260219971,0.004598999824279415,0.05250525377830306,-0.4724100528778606,-0.005085555049005541,0.44058876941286607,0.1296681700821798,-0.02788657734178457,-0.0857899892213824,-0.05468853389051881,0.07014050235318192,0.40590107982964846,0.3468867068540271,0.148289070472308,0.12447954666278427,-0.015267195735003458,-0.059411230587133934,0.44058876941286607,0.44058876941286607,-0.015131285654708976,0.027193465625294122,0.04053632918158151,0.09926406014801586,0.1296681700821798,0.11878008932488204,0.20654899996394932,0.02269222272877225,-0.04336674814631514,-0.013766713747260462,0.12265962049945467,0.44058876941286607,0.44058876941286607,0.03496151106639683,0.010159641732835123,0.48162240380564136,-0.02385688610702602,-0.018377596194358636,-0.050304363320235884,-0.009305791738192015,0.08192227843724653,0.1855130973867689,,,0.016876481470915916,-0.010206031799355197,,-0.005085555049005541
